"title","weighted_tags","wikibase_item","FilmID","primaryTitle","status","QID.imdb","imdb.status"
"سیدی سینک","classification.ores.articletopic/Culture.Media.Films|743|classification.ores.articletopic/Culture.Biography.Biography*|989|classification.ores.articletopic/Culture.Biography.Women|831|classification.ores.articletopic/Geography.Regions.Americas.North_America|651|classification.ores.articletopic/Culture.Media.Media*|718|recommendation.image_section/exists|1","Q27452406","tt1657865","Dear Zoe","not exact match",NA,NA
"فیلم‌شناسی آنجلینا جولی","classification.ores.articletopic/Culture.Media.Films|376|classification.ores.articletopic/Culture.Biography.Biography*|512|classification.ores.articletopic/Culture.Media.Media*|906","Q16878343","tt0416745","The Flying Legion Air Combat Challenge","not exact match",NA,NA
"سیب خنده","classification.ores.articletopic/Geography.Regions.Asia.West_Asia|988|classification.ores.articletopic/Culture.Media.Media*|987|classification.ores.articletopic/Geography.Regions.Asia.Asia*|963|classification.ores.articletopic/Culture.Media.Television|917|classification.ores.articletopic/Culture.Media.Films|622","Q56357941","tt10575080","Sib Khandeh","not exact match",NA,NA
"شهرام مکری","classification.ores.articletopic/Culture.Media.Media*|996|classification.ores.articletopic/Culture.Biography.Biography*|996|classification.ores.articletopic/Culture.Media.Films|1000|recommendation.link/exists|1","Q7462164","tt3257072","Fish & Cat","not exact match",NA,NA
"دو خواهر","classification.ores.articletopic/Culture.Media.Films|920|classification.ores.articletopic/Geography.Regions.Asia.South Asia|142|classification.ores.articletopic/Geography.Regions.Asia.Asia*|889|classification.ores.articletopic/Geography.Regions.Asia.West Asia|406|classification.ores.articletopic/Culture.Media.Media*|891","Q5912504","tt12171216","Two Sister","not exact match",NA,NA
"کریس پاین","classification.ores.articletopic/Culture.Media.Films|265|classification.ores.articletopic/Culture.Media.Media*|940|classification.ores.articletopic/Culture.Biography.Biography*|675|classification.ores.articletopic/Geography.Regions.Americas.North America|648|recommendation.image_section/exists|1","Q23466","tt0892384","White Jazz","not exact match",NA,NA
"گرگ‌ها (مجموعه تلویزیونی)","classification.ores.articletopic/Culture.Media.Media*|835|classification.ores.articletopic/Culture.Media.Films|607|recommendation.link/exists|1","Q16053717","tt2265921","Wolves","not exact match",NA,NA
"تیغ و ابریشم","classification.ores.articletopic/Culture.Media.Media*|754|classification.ores.articletopic/Geography.Regions.Asia.West_Asia|637|classification.ores.articletopic/Geography.Regions.Asia.Asia*|712|classification.ores.articletopic/Culture.Media.Films|712|recommendation.link/exists|1","Q5731723","tt0344464","The Blade and the Silk","not exact match",NA,NA
"شاید وقتی دیگر","classification.ores.articletopic/Culture.Media.Films|699|classification.ores.articletopic/Culture.Media.Media*|737","Q5938735","tt0096092","Maybe Some Other Time","not exact match",NA,NA
"کفش‌های میرزا نوروز","classification.ores.articletopic/Culture.Media.Media*|515|classification.ores.articletopic/Culture.Media.Films|515","Q5949837","tt0780052","Mirza Norooz's Shoes","not exact match",NA,NA
"شهربانو (فیلم)","classification.ores.articletopic/Culture.Media.Films|887|classification.ores.articletopic/Geography.Regions.Asia.West_Asia|771|classification.ores.articletopic/Culture.Media.Media*|771|classification.ores.articletopic/Geography.Regions.Asia.Asia*|679|classification.ores.articletopic/Culture.Biography.Biography*|523","Q122852858","tt15669640","Lady of the City","not exact match",NA,NA
"فیلم‌شناسی آلفرد هیچکاک","classification.ores.articletopic/Culture.Media.Media*|998|classification.ores.articletopic/Culture.Media.Films|998","Q2395037","tt0187589","Watchtower Over Tomorrow","not exact match",NA,NA
"شعله‌ور (فیلم)","classification.ores.articletopic/Culture.Media.Media*|930|classification.ores.articletopic/Culture.Media.Films|863|classification.ores.articletopic/Geography.Regions.Asia.Asia*|546","Q28713616","tt6219974","Flaming","not exact match",NA,NA
"فهرست قسمت‌های خواهر و برادرانم","classification.ores.articletopic/Culture.Media.Media*|991|classification.ores.articletopic/Culture.Biography.Biography*|943|classification.ores.articletopic/Culture.Biography.Women|887|classification.ores.articletopic/Culture.Media.Films|870|classification.ores.articletopic/Culture.Media.Television|585","Q110120544","tt13550498","My Siblings","not exact match",NA,NA
"کریستوفر واکن","classification.ores.articletopic/Culture.Media.Films|992|classification.ores.articletopic/Geography.Regions.Americas.North_America|826|classification.ores.articletopic/Culture.Media.Media*|983|classification.ores.articletopic/Culture.Biography.Biography*|893|recommendation.image_section/exists|1","Q185051","tt1613875","The Boy Who Saw Through","not exact match",NA,NA
"در قلب من","classification.ores.articletopic/Culture.Media.Media*|966|classification.ores.articletopic/Culture.Media.Television|685|classification.ores.articletopic/Geography.Regions.Asia.West_Asia|839|classification.ores.articletopic/Culture.Media.Films|615|classification.ores.articletopic/Geography.Regions.Asia.Asia*|766","Q7479516","tt3667350","In My Heart","not exact match",NA,NA
"سونگ کانگ-هو","classification.ores.articletopic/Geography.Regions.Asia.Asia*|905|classification.ores.articletopic/Geography.Regions.Asia.East Asia|910|classification.ores.articletopic/Culture.Biography.Biography*|721|classification.ores.articletopic/Culture.Media.Media*|913|classification.ores.articletopic/Culture.Media.Films|848","Q484400","tt0128371","No. 3","not exact match",NA,NA
"انگ لی","classification.ores.articletopic/Culture.Media.Media*|997|classification.ores.articletopic/Culture.Biography.Biography*|899|classification.ores.articletopic/Culture.Media.Films|998","Q160726","tt0105652","Pushing Hands","not exact match",NA,NA
"پرونده باز است","classification.ores.articletopic/Culture.Media.Media*|777|classification.ores.articletopic/Culture.Media.Films|562|classification.ores.articletopic/Geography.Regions.Asia.Asia*|932|classification.ores.articletopic/Geography.Regions.Asia.West_Asia|981|recommendation.image_section/__DELETE_GROUPING__","Q117871596","tt26494215","The Case Is Open","not exact match",NA,NA
"فصل ماهی سفید","classification.ores.articletopic/Culture.Media.Media*|975|classification.ores.articletopic/Culture.Media.Films|974","Q56365210","tt10052314","White Fish Season","not exact match",NA,NA
"چوی وو شیک","classification.ores.articletopic/Culture.Media.Media*|845|classification.ores.articletopic/Culture.Media.Films|280|classification.ores.articletopic/Geography.Regions.Asia.East Asia|898|classification.ores.articletopic/Culture.Biography.Biography*|820|classification.ores.articletopic/Geography.Regions.Asia.Asia*|755","Q492701","tt2967578","Secretly Greatly","not exact match",NA,NA
"مایا هاک","classification.ores.articletopic/Culture.Media.Films|531|classification.ores.articletopic/Culture.Biography.Biography*|966|classification.ores.articletopic/Culture.Media.Media*|936","Q46994907","tt13964376","Bay of Cadiz","not exact match",NA,NA
"شمعی در باد","classification.ores.articletopic/Culture.Media.Media*|936|classification.ores.articletopic/Culture.Media.Films|812","Q5685007","tt0433638","A Candle in the Wind","not exact match",NA,NA
"مردی به نام اوه (رمان)","classification.ores.articletopic/Culture.Media.Media*|997|classification.ores.articletopic/Culture.Literature|531|classification.ores.articletopic/Culture.Media.Films|822|classification.ores.articletopic/Geography.Regions.Europe.Europe*|995|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|999|classification.ores.articletopic/Culture.Media.Books|585","Q22815069","tt4080728","A Man Called Ove","not exact match",NA,NA
"شیدا (فیلم)","classification.ores.articletopic/Culture.Media.Media*|881|classification.ores.articletopic/Culture.Media.Films|910|classification.ores.articletopic/Geography.Regions.Asia.West Asia|984|classification.ores.articletopic/Geography.Regions.Asia.Asia*|989","Q14756003","tt1919064","Sheida","not exact match",NA,NA
"مارک همیل","classification.ores.articletopic/Culture.Literature|675|classification.ores.articletopic/Culture.Media.Films|654|classification.ores.articletopic/STEM.Biology|704|classification.ores.articletopic/Culture.Media.Media*|895|classification.ores.articletopic/Culture.Biography.Biography*|678|classification.ores.articletopic/Culture.Media.Entertainment|579","Q210447","tt0482900","Batman: New Times","not exact match",NA,NA
"کیت باسورث","classification.ores.articletopic/Culture.Biography.Biography*|938|classification.ores.articletopic/Geography.Regions.Americas.North_America|507|classification.ores.articletopic/Culture.Media.Media*|943|classification.ores.articletopic/Culture.Media.Films|917","Q236822","tt0300532","Blue Crush","not exact match",NA,NA
"کریستوفر پلامر","classification.ores.articletopic/Culture.Media.Media*|965|classification.ores.articletopic/Culture.Media.Films|949|classification.ores.articletopic/Culture.Biography.Biography*|760","Q190523","tt0489225","Man in the Chair","not exact match",NA,NA
"تئو آنجلوپولوس","classification.ores.articletopic/Geography.Regions.Europe.Europe*|954|classification.ores.articletopic/Culture.Media.Films|891|classification.ores.articletopic/Culture.Biography.Biography*|480|classification.ores.articletopic/Culture.Media.Media*|919|classification.ores.articletopic/Geography.Regions.Europe.Southern Europe|920","Q55168","tt0073800","The Travelling Players","not exact match",NA,NA
"اندرو اسکات","classification.ores.articletopic/Culture.Media.Films|475|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|848|classification.ores.articletopic/Geography.Regions.Europe.Europe*|682|classification.ores.articletopic/Culture.Biography.Biography*|552|classification.ores.articletopic/Culture.Media.Media*|803","Q507322","tt11016042","Ripley","not exact match",NA,NA
"پنج ستاره (فیلم)","classification.ores.articletopic/Culture.Media.Media*|996|classification.ores.articletopic/Culture.Media.Films|996|classification.ores.articletopic/Geography.Regions.Asia.Asia*|737","Q14755329","tt4505116","A 5 Star","not exact match",NA,NA
"جمشیدیه (فیلم)","classification.ores.articletopic/Geography.Regions.Asia.West_Asia|817|classification.ores.articletopic/Geography.Regions.Asia.Asia*|737|classification.ores.articletopic/Culture.Media.Media*|622|classification.ores.articletopic/Culture.Media.Films|523","Q61064012","tt13569626","Jamshidieh","not exact match",NA,NA
"بیلی زین","classification.ores.articletopic/Culture.Biography.Biography*|939|classification.ores.articletopic/Culture.Media.Films|651|classification.ores.articletopic/Culture.Media.Media*|629","Q205435","tt0120338","Titanic","not exact match",NA,NA
"هلسینگ","classification.ores.articletopic/Culture.Literature|867|classification.ores.articletopic/Culture.Media.Media*|941|classification.ores.articletopic/Culture.Visual_arts.Comics_and_Anime|651|classification.ores.articletopic/Culture.Media.Films|712","Q223155","tt0325547","Hellsing","not exact match",NA,NA
"توطئه‌آمیز (مجموعه‌فیلم)","classification.ores.articletopic/Culture.Media.Media*|999|classification.ores.articletopic/Culture.Media.Films|999","Q16997013","tt1591095","Insidious","not exact match",NA,NA
"پاتو زمین نذار","classification.ores.articletopic/Culture.Media.Media*|932|classification.ores.articletopic/Culture.Media.Films|899","Q5776465","tt2385163","Don't Put Your Foot on the Ground","not exact match",NA,NA
"نئو","classification.ores.articletopic/Culture.Media.Media*|934|classification.ores.articletopic/Culture.Media.Films|546|classification.ores.articletopic/Culture.Literature|731","Q247120","tt0133093","The Matrix","not exact match",NA,NA
"بازی تاج‌وتخت (فصل ۳)","classification.ores.articletopic/Culture.Media.Media*|986|classification.ores.articletopic/Culture.Media.Television|992|classification.ores.articletopic/Culture.Media.Films|292|recommendation.image_section/exists|1","Q3009004","tt0944947","Game of Thrones","not exact match",NA,NA
"مهدی ساکی","classification.ores.articletopic/Culture.Media.Media*|999|classification.ores.articletopic/Culture.Media.Films|672|classification.ores.articletopic/Culture.Biography.Biography*|999|classification.ores.articletopic/Geography.Regions.Asia.Asia*|600|classification.ores.articletopic/Culture.Media.Music|995","Q74829151","tt2417530","111 Girls","not exact match",NA,NA
"مت بامر","classification.ores.articletopic/Culture.Biography.Biography*|706|classification.ores.articletopic/Culture.Media.Media*|899|classification.ores.articletopic/Geography.Regions.Americas.North America|585|classification.ores.articletopic/Culture.Sports|60|classification.ores.articletopic/Culture.Media.Films|426|recommendation.image_section/exists|1","Q315340","tt2290075","8","not exact match",NA,NA
"داستان ترسناک آمریکایی: هتل","classification.ores.articletopic/Culture.Media.Films|354|classification.ores.articletopic/Culture.Media.Media*|975|classification.ores.articletopic/Culture.Media.Television|827","Q19361457","tt1844624","American Horror Story","not exact match",NA,NA
"نقره‌داغ","classification.ores.articletopic/Culture.Media.Films|985|classification.ores.articletopic/Culture.Media.Media*|985","Q14757112","tt1107933","Noghre-dagh","not exact match",NA,NA
"خواب سفید","classification.ores.articletopic/Geography.Regions.Asia.Asia*|880|classification.ores.articletopic/Culture.Media.Media*|998|classification.ores.articletopic/Culture.Media.Films|999|classification.ores.articletopic/Geography.Regions.Asia.West_Asia|760","Q5711740","tt0319683","White Dream","not exact match",NA,NA
"حسین امینی (فیلمنامه‌نویس)","classification.ores.articletopic/Culture.Biography.Biography*|419|classification.ores.articletopic/Culture.Media.Media*|970|classification.ores.articletopic/Culture.Media.Films|954","Q1371315","tt1976000","The Two Faces of January","not exact match",NA,NA
"کیلب مک‌لافلین","classification.ores.articletopic/Culture.Media.Media*|899|classification.ores.articletopic/Culture.Media.Films|743|classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Culture.Biography.Women|665","Q26926382","tt2265704","Noah Dreams of Origami Fortunes","not exact match",NA,NA
"محمد احمدی","classification.ores.articletopic/Culture.Media.Films|962|classification.ores.articletopic/Geography.Regions.Asia.West_Asia|943|classification.ores.articletopic/Culture.Media.Media*|917|classification.ores.articletopic/Geography.Regions.Asia.Asia*|901|recommendation.link/exists|1","Q6891693","tt0402034","Captive Waiting","not exact match",NA,NA
"کیم کی-دوک","classification.ores.articletopic/Culture.Biography.Biography*|681|classification.ores.articletopic/Culture.Media.Films|297|classification.ores.articletopic/Geography.Regions.Asia.East Asia|690|classification.ores.articletopic/Geography.Regions.Asia.Asia*|860|classification.ores.articletopic/Culture.Media.Media*|727","Q212990","tt0397619","Samaritan Girl","not exact match",NA,NA
"باز لایتیر","classification.ores.articletopic/Culture.Media.Entertainment|782|classification.ores.articletopic/Culture.Media.Media*|992|classification.ores.articletopic/Culture.Media.Films|977|classification.ores.articletopic/Culture.Literature|917","Q1986193","tt10298810","Lightyear","not exact match",NA,NA
"هم‌نفس","classification.ores.articletopic/Culture.Media.Media*|987|classification.ores.articletopic/Culture.Media.Films|644|recommendation.link/exists|1","Q14755817","tt3673954","Soulmate","not exact match",NA,NA
"بچه‌های طلاق","classification.ores.articletopic/Geography.Regions.Asia.West_Asia|851|classification.ores.articletopic/Culture.Media.Films|996|classification.ores.articletopic/Geography.Regions.Asia.Asia*|896|classification.ores.articletopic/Culture.Media.Media*|982","Q5923152","tt0299661","Children of Divorce","not exact match",NA,NA
"مردان جراحی پلاستیک","classification.ores.articletopic/Culture.Media.Films|398|classification.ores.articletopic/Culture.Media.Media*|786|classification.ores.articletopic/Geography.Regions.Asia.Asia*|976|classification.ores.articletopic/Geography.Regions.Asia.East Asia|965","Q114836415","tt14540454",NA,NA,NA,NA
"بشارت به یک شهروند هزاره سوم","classification.ores.articletopic/Culture.Media.Media*|993|classification.ores.articletopic/Culture.Media.Films|992|classification.ores.articletopic/Geography.Regions.Asia.Asia*|718|classification.ores.articletopic/Geography.Regions.Asia.West_Asia|651","Q14755326","tt2691726","Annunciation to a Third Milennium Citizen","not exact match",NA,NA
"سوز رندال","classification.ores.articletopic/Culture.Biography.Biography*|959|classification.ores.articletopic/Culture.Media.Media*|974|classification.ores.articletopic/Culture.Biography.Women|705|classification.ores.articletopic/Culture.Media.Films|998|classification.ores.articletopic/History_and_Society.Society|600","Q431529","tt0125315","Kiss and Tell","not exact match",NA,NA
"جیمی کیمل","classification.ores.articletopic/Culture.Media.Entertainment|585|classification.ores.articletopic/Geography.Regions.Americas.North_America|835|classification.ores.articletopic/Culture.Media.Films|600|classification.ores.articletopic/Culture.Media.Media*|971|classification.ores.articletopic/Culture.Biography.Biography*|963","Q4914","tt0118515","Win Ben Stein's Money","not exact match",NA,NA
"دل‌های بی‌آرام","classification.ores.articletopic/Culture.Media.Media*|998|classification.ores.articletopic/Culture.Media.Films|999","Q14757072","tt2392355","Restless hearts","not exact match",NA,NA
"داره صبح می‌شه","classification.ores.articletopic/Culture.Media.Media*|896|classification.ores.articletopic/Culture.Media.Films|699|classification.ores.articletopic/Geography.Regions.Asia.West_Asia|909|classification.ores.articletopic/Geography.Regions.Asia.Asia*|912","Q20110149","tt5224720","Morning is Close","not exact match",NA,NA
"بارباپاپا","classification.ores.articletopic/Culture.Literature|622|classification.ores.articletopic/Culture.Media.Media*|855|classification.ores.articletopic/Culture.Media.Films|839","Q755021","tt0304999","Barbapapa","not exact match",NA,NA
"دست‌های خالی","classification.ores.articletopic/Geography.Regions.Asia.Asia*|851|classification.ores.articletopic/Geography.Regions.Asia.West_Asia|867|classification.ores.articletopic/Culture.Media.Films|731|classification.ores.articletopic/Culture.Media.Media*|737","Q5937303","tt2186858","Empty Hands","not exact match",NA,NA
"ساده‌لوح (فیلم ۱۳۷۰)","classification.ores.articletopic/Culture.Media.Films|997|classification.ores.articletopic/Culture.Media.Media*|989|classification.ores.articletopic/Geography.Regions.Asia.Asia*|782|classification.ores.articletopic/Geography.Regions.Asia.West_Asia|749","Q14756305","tt1908555","The Simpleton","not exact match",NA,NA
"پاپ (فیلم ۱۳۹۲)","classification.ores.articletopic/Geography.Regions.Asia.Asia*|665|classification.ores.articletopic/Culture.Media.Films|896|classification.ores.articletopic/Geography.Regions.Asia.West_Asia|607|classification.ores.articletopic/Culture.Media.Media*|948|classification.ores.articletopic/Culture.Biography.Biography*|585","Q16047877","tt4493272","Pope","not exact match",NA,NA
"فرار (فیلم ۱۳۶۳)","classification.ores.articletopic/Geography.Regions.Asia.Asia*|651|classification.ores.articletopic/Culture.Media.Films|994|classification.ores.articletopic/Culture.Media.Media*|972|classification.ores.articletopic/Culture.Biography.Biography*|962|classification.ores.articletopic/Geography.Regions.Asia.West_Asia|672|recommendation.link/exists|1","Q5778615","tt5704542","The Escape","not exact match",NA,NA
"مارتین بالسام","classification.ores.articletopic/Culture.Biography.Biography*|880|classification.ores.articletopic/Culture.Media.Media*|971|classification.ores.articletopic/Culture.Media.Films|957","Q312107","tt0074119","All the President's Men","not exact match",NA,NA
"عبور از غبار","classification.ores.articletopic/Culture.Media.Media*|943|classification.ores.articletopic/Culture.Media.Films|934|classification.ores.articletopic/Geography.Regions.Asia.Asia*|679|classification.ores.articletopic/Geography.Regions.Asia.West_Asia|622","Q14756396","tt2058671","Passing Through the Mist","not exact match",NA,NA
"مهرآباد (مجموعه تلویزیونی)","classification.ores.articletopic/Culture.Media.Media*|855|classification.ores.articletopic/Culture.Media.Films|500","Q14755165","tt28696580","Mehrabad","not exact match",NA,NA
"پرچم‌های قلعه کاوه","classification.ores.articletopic/Culture.Media.Films|983|classification.ores.articletopic/Culture.Biography.Biography*|964|classification.ores.articletopic/Culture.Media.Media*|909","Q5860801","tt1646220","Flags of Kaveh's Castle","not exact match",NA,NA
"سفر (فیلم ۱۳۵۱)","classification.ores.articletopic/Culture.Media.Films|585|classification.ores.articletopic/Culture.Media.Media*|523","Q5717979","tt0069207","Journey","not exact match",NA,NA
"ایمی پولر","classification.ores.articletopic/Culture.Media.Media*|874|classification.ores.articletopic/Culture.Media.Films|699|classification.ores.articletopic/Culture.Biography.Biography*|930|classification.ores.articletopic/Geography.Regions.Americas.North_America|685|classification.ores.articletopic/Culture.Biography.Women|983","Q230203","tt1229340","Anchorman 2: The Legend Continues","not exact match",NA,NA
"صفر تا سکو","classification.ores.articletopic/Culture.Media.Films|851|classification.ores.articletopic/Culture.Media.Media*|839","Q43258317","tt7385132","Platform","not exact match",NA,NA
"پرواز را به خاطر بسپار","classification.ores.articletopic/Culture.Media.Media*|749|classification.ores.articletopic/Culture.Media.Films|737","Q5770179","tt1935196","Remember the flight","not exact match",NA,NA
"وزیرمختار (مجموعه تلویزیونی)","classification.ores.articletopic/Geography.Regions.Asia.Asia*|870|classification.ores.articletopic/Geography.Regions.Europe.Europe*|672|classification.ores.articletopic/Culture.Media.Films|817|recommendation.link/exists|1","Q16047012","tt2266589","Minister plenipotentiary","not exact match",NA,NA
"لباس سفید مریلین مونرو","classification.ores.articletopic/Culture.Media.Films|531","Q247262","tt0054651","Bachelor Flat","not exact match",NA,NA
"یکبار برای همیشه","classification.ores.articletopic/Culture.Media.Films|995|classification.ores.articletopic/Culture.Media.Media*|988|classification.ores.articletopic/Geography.Regions.Asia.West_Asia|965|classification.ores.articletopic/Geography.Regions.Asia.Asia*|938","Q5708489","tt0283155","Once for Ever","not exact match",NA,NA
"فهرست فیلم‌های آمریکایی ۲۰۲۱","classification.ores.articletopic/Geography.Regions.Americas.North_America|507|classification.ores.articletopic/Culture.Media.Media*|970|classification.ores.articletopic/Culture.Media.Films|899","Q85850999","tt10661710","Born a Champion","not exact match",NA,NA
"درام حقوقی","classification.ores.articletopic/Culture.Media.Films|519|classification.ores.articletopic/Culture.Media.Media*|902","Q643873","tt0019254","The Passion of Joan of Arc","not exact match",NA,NA
"خاک و خون","classification.ores.articletopic/Culture.Media.Films|995|classification.ores.articletopic/Culture.Media.Media*|983|classification.ores.articletopic/Geography.Regions.Asia.Asia*|577","Q14756596","tt1933599","Soil and Blood","not exact match",NA,NA
"به سوی جنگل کرم‌های شب‌تاب","classification.ores.articletopic/Culture.Media.Films|693|classification.ores.articletopic/Culture.Visual arts.Comics and Anime|999|classification.ores.articletopic/Culture.Literature|998|classification.ores.articletopic/Culture.Visual arts.Visual arts*|998","Q1116103","tt2061702","To the Forest of Firefly Lights","not exact match",NA,NA
"پاسیو (فیلم)","classification.ores.articletopic/Culture.Media.Media*|994|classification.ores.articletopic/Culture.Biography.Biography*|699|classification.ores.articletopic/Culture.Media.Films|998","Q47168767","tt9303040","Patio","not exact match",NA,NA
"فیلم در ۲۰۱۸","classification.ores.articletopic/Culture.Media.Films|955|classification.ores.articletopic/Culture.Media.Media*|979|recommendation.image/exists|1","Q16958977","tt6730898","Lazer Team 2","not exact match",NA,NA
"مارک فورستر","classification.ores.articletopic/Culture.Biography.Biography*|957|classification.ores.articletopic/Culture.Media.Films|994|classification.ores.articletopic/Culture.Media.Media*|983|classification.ores.articletopic/Geography.Regions.Europe.Europe*|637","Q28497","tt0910565","Marc Forster - Von Davos nach Hollywood","not exact match",NA,NA
"علی زرنگار","classification.ores.articletopic/Culture.Biography.Biography*|629|classification.ores.articletopic/Culture.Media.Films|948|classification.ores.articletopic/Culture.Media.Media*|859","Q109549677","tt21094124","Cause of Death: Unknown","not exact match",NA,NA
"سالار مردان","classification.ores.articletopic/Culture.Media.Films|996|classification.ores.articletopic/Culture.Media.Media*|991","Q14757249","tt6173830","Best of the Valiants","not exact match",NA,NA
"فهرست جایزه‌ها و نامزدی‌های جوکر (فیلم ۲۰۱۹)","classification.ores.articletopic/Culture.Media.Films|997|classification.ores.articletopic/Culture.Media.Media*|991","Q81171760","tt7286456","Joker","not exact match",NA,NA
"سینما خر (مشمشه)","classification.ores.articletopic/Culture.Media.Films|952|classification.ores.articletopic/Culture.Media.Media*|919|recommendation.link/exists|1","Q61063662","tt14176552","Cinema Donkey","not exact match",NA,NA
"مسیح (فیلم)","classification.ores.articletopic/Culture.Media.Films|812|classification.ores.articletopic/Culture.Media.Media*|839","Q5686733","tt1190075","The Messiah","not exact match",NA,NA
"درن شهلوی","classification.ores.articletopic/Culture.Sports|91|classification.ores.articletopic/Culture.Biography.Biography*|699|classification.ores.articletopic/Culture.Media.Films|383","Q390174","tt3082898","Kickboxer: Vengeance","not exact match",NA,NA
"سودابه مرادیان","classification.ores.articletopic/Culture.Biography.Biography*|877|classification.ores.articletopic/Culture.Media.Films|899|classification.ores.articletopic/Culture.Media.Media*|859","Q7564073","tt10799024","The Mermaid","not exact match",NA,NA
"فهرست آثار پیتر دینکلیج","classification.ores.articletopic/Culture.Media.Media*|998|classification.ores.articletopic/Culture.Media.Films|955","Q25041995","tt0227759","Vzbesivshiysya avtobus","not exact match",NA,NA
"هفتاد و ششمین دوره جوایز اسکار","classification.ores.articletopic/Culture.Media.Media*|945|classification.ores.articletopic/Culture.Media.Films|913|classification.ores.articletopic/History and Society.Society|432","Q458646","tt0381851","The 76th Annual Academy Awards","not exact match",NA,NA
"ساغر (فیلم)","classification.ores.articletopic/Culture.Media.Films|996|classification.ores.articletopic/Culture.Media.Media*|991|classification.ores.articletopic/Geography.Regions.Asia.Asia*|731|classification.ores.articletopic/Geography.Regions.Asia.West_Asia|615|classification.ores.articletopic/Culture.Biography.Biography*|600","Q14756046","tt1097262","Saghar","not exact match",NA,NA
"گفتگو با باد","classification.ores.articletopic/Culture.Media.Media*|622|classification.ores.articletopic/Culture.Media.Films|554","Q25938130","tt0793521","Dialogue with the wind","not exact match",NA,NA
"داوید کروس","classification.ores.articletopic/Culture.Media.Media*|909|classification.ores.articletopic/Culture.Media.Films|619|classification.ores.articletopic/Culture.Biography.Biography*|773|recommendation.image_section/exists|1","Q58065","tt0475317","Tough Enough","not exact match",NA,NA
"هری گرگسون-ویلیامز","classification.ores.articletopic/Culture.Media.Films|993|classification.ores.articletopic/Culture.Media.Media*|987","Q314623","tt3255042","Hate from a Distance","not exact match",NA,NA
"ابوت و کاستلو","classification.ores.articletopic/Culture.Media.Radio|766|classification.ores.articletopic/Culture.Media.Media*|996|classification.ores.articletopic/Culture.Media.Entertainment|988|classification.ores.articletopic/Culture.Media.Television|826|classification.ores.articletopic/Geography.Regions.Americas.North_America|531|classification.ores.articletopic/Culture.Media.Films|904","Q23679","tt0182579","Galton and Simpson Comedy","not exact match",NA,NA
"پونیین سلوان: قسمت دوم","classification.ores.articletopic/Culture.Media.Media*|999|classification.ores.articletopic/Culture.Media.Films|997|classification.ores.articletopic/Geography.Regions.Asia.South_Asia|979|classification.ores.articletopic/Geography.Regions.Asia.Asia*|972","Q117810920","tt22444570","Ponniyin Selvan: Part Two","not exact match",NA,NA
"رستم و سهراب (فیلم ۱۹۶۳)","classification.ores.articletopic/Culture.Media.Films|993|classification.ores.articletopic/Geography.Regions.Asia.Asia*|970|classification.ores.articletopic/Culture.Media.Media*|909|classification.ores.articletopic/Geography.Regions.Asia.South Asia|973","Q65064115","tt0133188","Rustom Sohrab","not exact match",NA,NA
"هفتاد و چهارمین دوره جوایز اسکار","classification.ores.articletopic/History and Society.Society|464|classification.ores.articletopic/Culture.Media.Films|947|classification.ores.articletopic/Culture.Media.Media*|936","Q753167","tt0313162","The 74th Annual Academy Awards","not exact match",NA,NA
"کاوه مظاهری","classification.ores.articletopic/Geography.Regions.Asia.Asia*|672|classification.ores.articletopic/Geography.Regions.Asia.West_Asia|523|classification.ores.articletopic/Culture.Media.Media*|993|classification.ores.articletopic/Culture.Media.Films|999|classification.ores.articletopic/Culture.Biography.Biography*|798","Q31066912","tt4324890","A Report About Mina","not exact match",NA,NA
"هفتاد و پنجمین دوره جوایز اسکار","classification.ores.articletopic/History and Society.Society|317|classification.ores.articletopic/Culture.Media.Films|967|classification.ores.articletopic/Culture.Media.Media*|929","Q740425","tt0346468","The 75th Annual Academy Awards","not exact match",NA,NA
"ده دقیقه بزرگ‌تر","classification.ores.articletopic/Culture.Media.Films|992|classification.ores.articletopic/Culture.Media.Media*|980","Q2301828","tt0304808","Ten Minutes Older: The Trumpet","not exact match",NA,NA
"فهرست جایزه‌ها و نامزدی‌های لا لا لند","classification.ores.articletopic/Culture.Media.Films|993|classification.ores.articletopic/History and Society.Society|597|classification.ores.articletopic/Culture.Media.Media*|979","Q28102496","tt3783958","La La Land","not exact match",NA,NA
"جسیکا رابیت","classification.ores.articletopic/Culture.Media.Films|605|classification.ores.articletopic/Culture.Media.Media*|807|classification.ores.articletopic/Culture.Literature|946","Q1631670","tt8416442","Never Forget","not exact match",NA,NA
"کلاه‌قرمزی ۹۰","classification.ores.articletopic/Geography.Regions.Asia.Asia*|679|classification.ores.articletopic/Geography.Regions.Asia.West_Asia|644|classification.ores.articletopic/Culture.Media.Media*|577|classification.ores.articletopic/Culture.Media.Films|515|classification.ores.articletopic/Culture.Biography.Biography*|507","Q5732933","tt2344689","Kolah Ghermezi 90","not exact match",NA,NA
"کیرآزار","classification.ores.articletopic/Culture.Media.Media*|577|classification.ores.articletopic/Culture.Media.Films|577|classification.ores.articletopic/STEM.STEM*|554|classification.ores.articletopic/History_and_Society.Society|899","Q5139518","tt0076666","Saturday Night Fever","not exact match",NA,NA
