"title","weighted_tags","wikibase_item","PersonID","primaryName","status","QID.imdb","imdb.status"
"宋慧喬","classification.ores.articletopic/Geography.Regions.Asia.East_Asia|987|classification.ores.articletopic/Culture.Biography.Biography*|867|classification.ores.articletopic/Geography.Regions.Asia.Asia*|977|classification.ores.articletopic/Culture.Media.Media*|826|recommendation.image_section/exists|1","Q1080180","nm1046845","Song Hye-kyo","not exact match",NA,NA
"巴沙尔·阿萨德","classification.ores.articletopic/Culture.Biography.Biography*|990|classification.ores.articletopic/Geography.Regions.Asia.West_Asia|887|classification.ores.articletopic/Geography.Regions.Asia.Asia*|817|recommendation.image_section/exists|1","Q44329","nm1519747","Bashar al-Assad","not exact match",NA,NA
"林智妍","classification.ores.articletopic/Culture.Media.Media*|899|classification.ores.articletopic/Culture.Media.Films|787|classification.ores.articletopic/Culture.Biography.Biography*|943|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|808|classification.ores.articletopic/Geography.Regions.Asia.Asia*|835","Q16865262","nm4253077","Lim Ji-yeon","not exact match",NA,NA
"鄧麗君","classification.ores.articletopic/Geography.Regions.Asia.East_Asia|988|classification.ores.articletopic/Culture.Media.Media*|607|classification.ores.articletopic/Culture.Biography.Biography*|554|classification.ores.articletopic/Geography.Regions.Asia.Asia*|979","Q463945","nm0849340","Teresa Teng","not exact match",NA,NA
"徐懷鈺","classification.ores.articletopic/Geography.Regions.Asia.Asia*|870|classification.ores.articletopic/Culture.Media.Media*|899|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|851|classification.ores.articletopic/Culture.Biography.Biography*|637","Q717589","nm1004472","Yuki Hsu","not exact match",NA,NA
"吳亦凡","classification.ores.articletopic/Culture.Media.Media*|615|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|896|classification.ores.articletopic/Geography.Regions.Asia.Asia*|826|classification.ores.articletopic/Culture.Biography.Biography*|793","Q6437313","nm6806246","Kris Wu","not exact match",NA,NA
"史蒂夫·乔布斯","classification.ores.articletopic/STEM.Technology|651|classification.ores.articletopic/STEM.STEM*|803|classification.ores.articletopic/Culture.Media.Software|546|classification.ores.articletopic/Culture.Media.Media*|949|classification.ores.articletopic/Culture.Biography.Biography*|870","Q19837","nm0423418","Steve Jobs","not exact match",NA,NA
"科比·布莱恩特","classification.ores.articletopic/Culture.Sports|997|classification.ores.articletopic/Geography.Regions.Americas.North_America|737|classification.ores.articletopic/Culture.Biography.Biography*|737","Q25369","nm1101483","Kobe Bryant","not exact match",NA,NA
"南希·佩洛西","classification.ores.articletopic/History_and_Society.Politics_and_government|969|classification.ores.articletopic/Culture.Biography.Biography*|826|classification.ores.articletopic/Geography.Regions.Americas.North_America|930|recommendation.image_section/exists|1","Q170581","nm2119042","Nancy Pelosi","not exact match",NA,NA
"許凱","classification.ores.articletopic/Culture.Biography.Biography*|851|classification.ores.articletopic/Culture.Media.Media*|749|recommendation.image/exists|1","Q56433872","nm10057575","Kai Xu","not exact match",NA,NA
"庾澄慶","classification.ores.articletopic/Geography.Regions.Asia.East_Asia|855|classification.ores.articletopic/Culture.Media.Media*|863|classification.ores.articletopic/Culture.Media.Music|629|classification.ores.articletopic/Geography.Regions.Asia.Asia*|835|classification.ores.articletopic/Culture.Biography.Biography*|585","Q285713","nm3168694","Harlem Yu","not exact match",NA,NA
