"title","weighted_tags","wikibase_item","PersonID","primaryName","status","QID.imdb","imdb.status"
"Élisabeth II","classification.ores.articletopic/Culture.Biography.Biography*|718|recommendation.image_section/exists|1","Q9682","nm0768795","Prunella Scales","not exact match","nm0703070",NA
"Tom Hanks","classification.ores.articletopic/Culture.Media.Films|971|classification.ores.articletopic/Culture.Media.Media*|976|classification.ores.articletopic/Culture.Biography.Biography*|737|recommendation.image_section/exists|1","Q2263","nm2721320","Chet Hanks","not exact match","nm0000158",NA
"Carine Roitfeld","classification.ores.articletopic/Culture.Visual_arts.Fashion|961|classification.ores.articletopic/Geography.Regions.Europe.Europe*|538|classification.ores.articletopic/Culture.Visual_arts.Visual_arts*|945|classification.ores.articletopic/Culture.Biography.Biography*|993","Q656605","nm0737710","Jacques Roitfeld","not exact match",NA,NA
"Jean Dujardin","classification.ores.articletopic/Culture.Media.Media*|953|classification.ores.articletopic/Culture.Media.Films|924|classification.ores.articletopic/Culture.Biography.Biography*|787","Q189422","nm4727678","Marc Dujardin","not exact match","nm0241121",NA
"France Gall","classification.ores.articletopic/Culture.Biography.Biography*|692|classification.ores.articletopic/Culture.Media.Media*|961|classification.ores.articletopic/Culture.Media.Music|679|classification.ores.articletopic/Geography.Regions.Europe.Europe*|665|classification.ores.articletopic/Culture.Media.Television|515|classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|538","Q208258","nm1360702","Stéphane Rybojad","not exact match","nm0302287",NA
"Igor et Grichka Bogdanoff","classification.ores.articletopic/Culture.Biography.Biography*|607|classification.ores.articletopic/Geography.Regions.Europe.Europe*|554","Q12920","nm10725986","Alain Williams","not exact match",NA,NA
"Laure Murat","classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|737|classification.ores.articletopic/Culture.Biography.Biography*|995|classification.ores.articletopic/Geography.Regions.Europe.Europe*|665","Q3218780","nm1015316","Napoléon Murat","not exact match",NA,NA
"Keira Knightley","classification.ores.articletopic/Culture.Media.Media*|953|classification.ores.articletopic/Culture.Biography.Biography*|507|classification.ores.articletopic/Culture.Media.Films|974|recommendation.image_section/exists|1","Q42581","nm0079677","Tim Bevan","not exact match","nm0461136",NA
"Jean-Hugues Anglade","classification.ores.articletopic/Culture.Media.Media*|782|classification.ores.articletopic/Geography.Regions.Europe.Europe*|771|classification.ores.articletopic/Culture.Media.Films|737|classification.ores.articletopic/Culture.Biography.Biography*|884|classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|812","Q690283","nm0814532","Pamela Soo","not exact match","nm0000767",NA
"Reem Kherici","classification.ores.articletopic/Culture.Media.Media*|874|classification.ores.articletopic/Culture.Biography.Biography*|859|classification.ores.articletopic/Culture.Media.Films|692","Q3423028","nm9421117","Diva","not exact match","nm3372724",NA
"Nicolas Machiavel","classification.ores.articletopic/Culture.Media.Books|874|classification.ores.articletopic/Culture.Philosophy and religion|815|classification.ores.articletopic/History and Society.History|441|classification.ores.articletopic/Culture.Biography.Biography*|426|classification.ores.articletopic/Culture.Media.Media*|750|classification.ores.articletopic/Culture.Literature|758","Q1399","nm0000637","Tupac Shakur","not exact match","nm0532608",NA
"Bernard Kouchner","classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|699|classification.ores.articletopic/Culture.Biography.Biography*|731|classification.ores.articletopic/Geography.Regions.Europe.Europe*|731","Q206327","nm8206821","Alexandre Kouchner","not exact match","nm0467924",NA
"Alice Taglioni","classification.ores.articletopic/Geography.Regions.Europe.Western Europe|888|classification.ores.articletopic/Culture.Biography.Biography*|632|classification.ores.articletopic/Geography.Regions.Europe.Europe*|676","Q265232","nm2488758","Simon Taglioni","not exact match","nm0998117",NA
"Gianluigi Buffon","classification.ores.articletopic/Culture.Sports|997|classification.ores.articletopic/Culture.Biography.Biography*|782|recommendation.image_section/exists|1","Q68060","nm1564364","Alena Seredova","not exact match","nm2308807",NA
"Camille Claudel","classification.ores.articletopic/Culture.Biography.Biography*|592|classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|939|classification.ores.articletopic/Geography.Regions.Europe.Europe*|874","Q120582","nm1228340","Mercè Montalà","not exact match",NA,NA
"Niki de Saint Phalle","classification.ores.articletopic/Culture.Biography.Biography*|803|classification.ores.articletopic/Culture.Visual_arts.Visual_arts*|644","Q168704","nm0729515","Clarice Rivers","not exact match","nm0211387",NA
"Béatrice Dalle","classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|737|classification.ores.articletopic/Geography.Regions.Europe.Europe*|692|classification.ores.articletopic/Culture.Biography.Biography*|884|classification.ores.articletopic/Culture.Media.Media*|803|classification.ores.articletopic/Culture.Media.Films|749","Q273394","nm10307747","Romain Barreau","not exact match","nm0001095",NA
"Jacqueline Kennedy-Onassis","classification.ores.articletopic/Culture.Biography.Biography*|859|classification.ores.articletopic/Geography.Regions.Americas.North_America|743","Q165421","nm1238516","Aristotle Onassis","not exact match","nm0448080",NA
"Listes des plus grands humains","classification.ores.articletopic/Culture.Biography.Biography*|679","Q1516402","nm2912972","Igor Vovkovinskiy","not exact match",NA,NA
"Courtney Love","classification.ores.articletopic/Culture.Media.Music|948|classification.ores.articletopic/Culture.Media.Media*|979|classification.ores.articletopic/Culture.Biography.Biography*|760","Q222071","nm0365619","Hank Harrison","not exact match","nm0001482",NA
"Christian Didier","classification.ores.articletopic/Culture.Biography.Biography*|692|classification.ores.articletopic/Geography.Regions.Europe.Europe*|953|classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|971","Q2965217","nm3203478","Marc Maouad","not exact match",NA,NA
"Mariska Hargitay","classification.ores.articletopic/Culture.Media.Media*|899|classification.ores.articletopic/Culture.Biography.Women|754|classification.ores.articletopic/Culture.Media.Films|515|classification.ores.articletopic/Culture.Biography.Biography*|851","Q275964","nm0379282","Peter Hermann","not exact match","nm0002127",NA
"Jean-Pierre Foucault","classification.ores.articletopic/Culture.Media.Media*|622|classification.ores.articletopic/Culture.Biography.Biography*|658|classification.ores.articletopic/Geography.Regions.Europe.Europe*|538","Q3169294","nm0199207","Michel Dancourt","not exact match","nm0288222",NA
"Bill Skarsgård","classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|569|classification.ores.articletopic/Culture.Biography.Biography*|938|classification.ores.articletopic/Culture.Media.Films|787|classification.ores.articletopic/Culture.Media.Media*|743","Q862460","nm0803891","My Skarsgård","not exact match","nm0803889",NA
"Filmographie de Fernandel","classification.ores.articletopic/Culture.Biography.Biography*|899|classification.ores.articletopic/Culture.Media.Films|867|classification.ores.articletopic/Culture.Media.Media*|938","Q3072122","nm0272794","Fernandel","not exact match",NA,NA
"Miyamoto Musashi","classification.ores.articletopic/Culture.Biography.Biography*|615|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|990|classification.ores.articletopic/Geography.Regions.Asia.Asia*|975","Q193344","nm0463190","Yasuo Kohata","not exact match",NA,NA
"Omar Sharif","classification.ores.articletopic/Culture.Media.Films|912|classification.ores.articletopic/Culture.Biography.Biography*|777|classification.ores.articletopic/Culture.Media.Media*|936","Q170515","nm0788779","Tarek Sharif","not exact match","nm0001725",NA
"Lola Dewaere","classification.ores.articletopic/Geography.Regions.Europe.Europe*|644|classification.ores.articletopic/Culture.Biography.Women|538|classification.ores.articletopic/Culture.Media.Films|679|classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|665|classification.ores.articletopic/Culture.Biography.Biography*|983|classification.ores.articletopic/Culture.Media.Media*|847","Q3258760","nm1030044","Angèle Herry-Leclerc","not exact match","nm1463127",NA
"Tony Curtis","classification.ores.articletopic/Culture.Media.Films|909|classification.ores.articletopic/Culture.Biography.Biography*|943|classification.ores.articletopic/Culture.Media.Media*|924","Q162389","nm1812539","Jill Vandenberg Curtis","not exact match","nm0000348",NA
"Thierry Roland","classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|705|classification.ores.articletopic/Geography.Regions.Europe.Europe*|692|classification.ores.articletopic/Culture.Biography.Biography*|782","Q2505876","nm0223600","Adolphe Dhrey","not exact match",NA,NA
"Aure Atika","classification.ores.articletopic/Culture.Media.Films|731|classification.ores.articletopic/Culture.Media.Media*|771|classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|554|classification.ores.articletopic/Culture.Biography.Biography*|941|classification.ores.articletopic/Geography.Regions.Europe.Europe*|577","Q291521","nm0968684","Ode Bitton","not exact match","nm0004133",NA
"Sacha Guitry","classification.ores.articletopic/Geography.Regions.Europe.Europe*|600|classification.ores.articletopic/Culture.Media.Media*|731|classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|685|classification.ores.articletopic/Culture.Biography.Biography*|884","Q337276","nm0009205","Leon Abrams","not exact match","nm0347589",NA
"Anthony Kiedis","classification.ores.articletopic/Culture.Media.Media*|975|classification.ores.articletopic/Culture.Media.Music|926|classification.ores.articletopic/Culture.Biography.Biography*|600","Q204751","nm0198899","Blackie Dammett","not exact match","nm0452347",NA
"Jean-Baptiste Boursier","classification.ores.articletopic/Culture.Biography.Biography*|974|classification.ores.articletopic/Culture.Media.Media*|859|classification.ores.articletopic/Culture.Media.Television|651|classification.ores.articletopic/Geography.Regions.Europe.Europe*|577|classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|538","Q3163903","nm6665630","Jean-Baptiste Boursier","match",NA,NA
"Rage Against the Machine","classification.ores.articletopic/Culture.Media.Media*|955|classification.ores.articletopic/Culture.Media.Music|727|classification.ores.articletopic/Culture.Biography.Biography*|501","Q72092","nm0929014","Brad Wilk","not exact match","nm1500281",NA
"Michael Peña","classification.ores.articletopic/Culture.Biography.Biography*|817|classification.ores.articletopic/Culture.Media.Media*|963|classification.ores.articletopic/Geography.Regions.Americas.North_America|877|classification.ores.articletopic/Culture.Media.Films|936","Q359488","nm0787294","Brie Shaffer","not exact match","nm0671567",NA
"Maximilien Ier (empereur du Mexique)","classification.ores.articletopic/Culture.Biography.Biography*|777|recommendation.image_section/exists|1","Q84192","nm0636969","Medea de Novara","not exact match",NA,NA
"Thomas Bangalter","classification.ores.articletopic/Culture.Media.Media*|951|classification.ores.articletopic/Culture.Media.Music|826|classification.ores.articletopic/Geography.Regions.Europe.Europe*|749|classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|787|classification.ores.articletopic/Culture.Biography.Biography*|743","Q471656","nm0001965","Élodie Bouchez","not exact match","nm0051939",NA
"Jocelyn Quivrin","classification.ores.articletopic/Geography.Regions.Europe.Europe*|569|classification.ores.articletopic/Culture.Media.Media*|822|classification.ores.articletopic/Culture.Media.Films|743|classification.ores.articletopic/Culture.Biography.Biography*|766|classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|699","Q984019","nm0064468","Jocelyn Beaufils-Guivrin","not exact match","nm0704474",NA
"Albert Speer","classification.ores.articletopic/Geography.Regions.Europe.Europe*|880|classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|887|classification.ores.articletopic/Culture.Biography.Biography*|562","Q60045","nm4158410","Ettore Nicoletti","not exact match","nm0817553",NA
"Michael Hutchence","classification.ores.articletopic/Culture.Media.Media*|960|classification.ores.articletopic/Culture.Biography.Biography*|901|classification.ores.articletopic/Culture.Media.Music|956|classification.ores.articletopic/Geography.Regions.Oceania|990","Q331759","nm0523154","Richard Lowenstein","not exact match","nm0404191",NA
"Walter Spanghero","classification.ores.articletopic/Culture.Sports|876|classification.ores.articletopic/History and Society.Transportation|999|classification.ores.articletopic/Geography.Regions.Europe.Western Europe|983|classification.ores.articletopic/Culture.Biography.Biography*|922|classification.ores.articletopic/Geography.Regions.Europe.Europe*|960","Q3565896","nm1151109","Walter Spanghero","match",NA,NA
"Stephen Baldwin","classification.ores.articletopic/Culture.Media.Media*|896|classification.ores.articletopic/Culture.Biography.Biography*|885|classification.ores.articletopic/Geography.Regions.Americas.North America|844|recommendation.image_section/exists|1","Q310947","nm2052986","Carol M. Baldwin","not exact match","nm0000286",NA
"Taylor Momsen","classification.ores.articletopic/Culture.Media.Media*|952|classification.ores.articletopic/Culture.Biography.Biography*|930|classification.ores.articletopic/Culture.Media.Music|851","Q193509","nm0973533","Sloane Momsen","not exact match","nm0597410",NA
"Ariane Ascaride","classification.ores.articletopic/Culture.Biography.Women|839|classification.ores.articletopic/Culture.Media.Media*|679|classification.ores.articletopic/Geography.Regions.Europe.Europe*|629|classification.ores.articletopic/Culture.Biography.Biography*|901|classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|562|classification.ores.articletopic/Culture.Media.Films|615","Q268690","nm2295479","Anaïs Ascaride","not exact match","nm0038449",NA
"Jennifer Jason Leigh","classification.ores.articletopic/Culture.Biography.Biography*|692|classification.ores.articletopic/Culture.Media.Media*|976|classification.ores.articletopic/Geography.Regions.Americas.North_America|515|classification.ores.articletopic/Culture.Media.Films|969","Q232902","nm0046134","Mina Badie","not exact match","nm0000492",NA
"Van Halen","classification.ores.articletopic/Culture.Media.Music|936|classification.ores.articletopic/Culture.Media.Media*|917|classification.ores.articletopic/Culture.Biography.Biography*|760","Q190155","nm0000933","Valerie Bertinelli","not exact match","nm1663666",NA
"Sadie Sink","classification.ores.articletopic/Culture.Media.Media*|863|classification.ores.articletopic/Geography.Regions.Americas.North_America|538|classification.ores.articletopic/Culture.Biography.Biography*|899|classification.ores.articletopic/Culture.Media.Films|867","Q27452406","nm10736113","Makani Harrelson","not exact match","nm5584750",NA
"Fred Astaire","classification.ores.articletopic/Culture.Media.Films|975|classification.ores.articletopic/Culture.Media.Media*|985|classification.ores.articletopic/Culture.Biography.Biography*|901","Q100937","nm0161002","Byron Chudnow","not exact match","nm0000001",NA
"José Jiménez Fernández","classification.ores.articletopic/Culture.Media.Music|749|classification.ores.articletopic/Culture.Media.Media*|919|classification.ores.articletopic/Culture.Biography.Biography*|952","Q2916565","nm0430516",NA,NA,"nm0422967",NA
"Lauren Bacall","classification.ores.articletopic/Culture.Media.Music|210|classification.ores.articletopic/Culture.Biography.Women|945|classification.ores.articletopic/Culture.Media.Media*|743|classification.ores.articletopic/Geography.Regions.Americas.North America|671|classification.ores.articletopic/History and Society.History|326|classification.ores.articletopic/Culture.Biography.Biography*|963","Q104000","nm0001328","Howard Hawks","not exact match","nm0000002",NA
"Igor Gotesman","classification.ores.articletopic/Culture.Biography.Biography*|808|classification.ores.articletopic/Culture.Media.Media*|743|classification.ores.articletopic/Culture.Media.Films|658","Q19956191","nm2807368",NA,NA,"nm0331868",NA
"Malcolm McDowell","classification.ores.articletopic/Culture.Media.Films|793|classification.ores.articletopic/Culture.Media.Media*|919|classification.ores.articletopic/Culture.Biography.Biography*|874|recommendation.image_section/exists|1","Q117392","nm2361140","Kelley McDowell","not exact match","nm0000532",NA
"Vladimir Cosma","classification.ores.articletopic/Geography.Regions.Europe.Europe*|629|classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|622|classification.ores.articletopic/Culture.Media.Media*|880|classification.ores.articletopic/Culture.Biography.Biography*|863","Q507940","nm0430002","Jeff Jordan","not exact match","nm0006019",NA
"Larry Bird","classification.ores.articletopic/Culture.Sports|997|classification.ores.articletopic/Culture.Biography.Biography*|656|classification.ores.articletopic/Geography.Regions.Americas.North America|715","Q190152","nm0560320","Don Mattingly","not exact match","nm0083399",NA
"Rhythm and blues","classification.ores.articletopic/Culture.Media.Music|989|classification.ores.articletopic/Culture.Biography.Biography*|701|classification.ores.articletopic/Culture.Media.Media*|915","Q45981","nm1444711","Andy Gibson","not exact match",NA,NA
"Holly Hunter","classification.ores.articletopic/Culture.Media.Films|941|classification.ores.articletopic/Culture.Biography.Biography*|835|classification.ores.articletopic/Culture.Media.Media*|936|classification.ores.articletopic/Culture.Biography.Women|896","Q105660","nm0531737","Gordon MacDonald","not exact match","nm0000456",NA
"Dionne Warwick","classification.ores.articletopic/Culture.Media.Media*|977|classification.ores.articletopic/Culture.Biography.Biography*|967|classification.ores.articletopic/Culture.Media.Music|924|recommendation.image_section/exists|1","Q234695","nm0254670","William Elliott","not exact match","nm0005536",NA
"Catherine Demaiffe","classification.ores.articletopic/Culture.Biography.Biography*|979|classification.ores.articletopic/Culture.Media.Films|500|classification.ores.articletopic/Culture.Media.Media*|651","Q22210483","nm1579765","Catherine Demaiffe","match",NA,NA
"Dominique Collignon-Maurin","classification.ores.articletopic/Culture.Media.Media*|957|classification.ores.articletopic/Culture.Biography.Biography*|585|classification.ores.articletopic/Culture.Media.Films|936","Q3035072","nm561180",NA,NA,"nm0171993",NA
"Sam Elliott","classification.ores.articletopic/Culture.Media.Films|615|classification.ores.articletopic/Geography.Regions.Americas.North_America|851|classification.ores.articletopic/Culture.Media.Media*|817|classification.ores.articletopic/Culture.Biography.Biography*|771","Q311314","nm0001684","Katharine Ross","not exact match","nm0000385",NA
"Albert Spaggiari","classification.ores.articletopic/Geography.Regions.Europe.Europe*|816|classification.ores.articletopic/Culture.Biography.Biography*|879|classification.ores.articletopic/Geography.Regions.Europe.Western Europe|867","Q2036029","nm3203478","Marc Maouad","not exact match",NA,NA
"Mary J. Blige","classification.ores.articletopic/Culture.Media.Music|980|classification.ores.articletopic/Culture.Media.Media*|982|classification.ores.articletopic/Culture.Biography.Biography*|930","Q228909","nm1492455","LaTonya Blige-DaCosta","not exact match","nm0004763",NA
"Wayne Gretzky","classification.ores.articletopic/Culture.Sports|996|classification.ores.articletopic/Culture.Biography.Biography*|692|classification.ores.articletopic/Geography.Regions.Americas.North_America|705","Q209518","nm0340423","Paulina Gretzky","not exact match","nm0002115",NA
"Ilona Mitrecey","classification.ores.articletopic/Culture.Biography.Biography*|877|classification.ores.articletopic/Geography.Regions.Europe.Europe*|939|classification.ores.articletopic/Culture.Media.Music|930|classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|987|classification.ores.articletopic/Culture.Media.Media*|924|classification.ores.articletopic/Culture.Biography.Women|577","Q132204","nm0593984","Daniel Mitrecey","not exact match","nm2010442",NA
"Michael Madsen","classification.ores.articletopic/Culture.Media.Films|919|classification.ores.articletopic/Culture.Media.Media*|932|classification.ores.articletopic/Culture.Biography.Biography*|531","Q220584","nm0000172","Harvey Keitel","not exact match","nm0000514",NA
"June Carter Cash","classification.ores.articletopic/Culture.Biography.Women|839|classification.ores.articletopic/Culture.Media.Music|836|classification.ores.articletopic/History and Society.History|198|classification.ores.articletopic/Culture.Media.Media*|805|classification.ores.articletopic/Geography.Regions.Americas.North America|768|classification.ores.articletopic/Culture.Biography.Biography*|970","Q233253","nm0000702","Reese Witherspoon","not exact match","nm0141745",NA
"Andrea Kimi Antonelli","classification.ores.articletopic/Culture.Sports|777|classification.ores.articletopic/Culture.Biography.Biography*|979","Q112073790","nm10601961","Andrea Kimi Antonelli","match",NA,NA
"Annette Stroyberg","classification.ores.articletopic/Culture.Media.Media*|887|classification.ores.articletopic/Geography.Regions.Europe.Europe*|901|classification.ores.articletopic/Culture.Biography.Biography*|863|classification.ores.articletopic/Culture.Media.Films|822","Q2534120","nm0883009",NA,NA,"nm0883006",NA
"Jaco Pastorius","classification.ores.articletopic/Culture.Biography.Biography*|777|classification.ores.articletopic/Culture.Media.Music|993|classification.ores.articletopic/Culture.Media.Media*|979","Q211136","nm0576088","Jeffrey Meek","not exact match","nm0665141",NA
"Pete Townshend","classification.ores.articletopic/Culture.Biography.Biography*|953|classification.ores.articletopic/Culture.Media.Music|986|classification.ores.articletopic/Culture.Media.Media*|926|recommendation.image_section/exists|1","Q26933","nm0870228",NA,NA,"nm0870175",NA
"Erika Moulet","classification.ores.articletopic/Culture.Media.Media*|523|classification.ores.articletopic/Geography.Regions.Europe.Europe*|538|classification.ores.articletopic/Culture.Biography.Biography*|771","Q3056598","nm3366614","Erika Moulet","match",NA,NA
"Constantin II (roi des Hellènes)","classification.ores.articletopic/Geography.Regions.Europe.Europe*|953|classification.ores.articletopic/Culture.Biography.Biography*|831|classification.ores.articletopic/Geography.Regions.Europe.Southern_Europe|917","Q151773","nm0779781","Selina Scott","not exact match","nm1354704",NA
"Famille Jackson","classification.ores.articletopic/Geography.Regions.Americas.North America|720|classification.ores.articletopic/Culture.Media.Media*|743|classification.ores.articletopic/Culture.Media.Music|182|classification.ores.articletopic/Culture.Biography.Biography*|973","Q1071305","nm0414099","Tito Jackson","not exact match",NA,NA
"Outfit de Chicago","classification.ores.articletopic/History and Society.Politics and government|794|classification.ores.articletopic/Culture.Biography.Biography*|670|classification.ores.articletopic/Geography.Regions.Americas.North America|982|classification.ores.articletopic/Culture.Sports|62","Q1071976","nm0741831","Johnny Roselli","not exact match",NA,NA
"Christopher Judge","classification.ores.articletopic/Culture.Media.Media*|822|classification.ores.articletopic/Culture.Biography.Biography*|913","Q312294","nm1716654","Jeff Judge","not exact match","nm0431895",NA
"Gang des postiches","classification.ores.articletopic/Geography.Regions.Europe.Europe*|887|classification.ores.articletopic/Culture.Biography.Biography*|718|classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|887","Q3095132","nm3203478","Marc Maouad","not exact match",NA,NA
"Ryan Hurst","classification.ores.articletopic/Culture.Media.Television|554|classification.ores.articletopic/Culture.Media.Media*|904|classification.ores.articletopic/Culture.Biography.Biography*|760","Q621099","nm0604742","Jeffrey Dean Morgan","not exact match","nm0403652",NA
"Devon Larratt","classification.ores.articletopic/Culture.Sports|731|classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Geography.Regions.Americas.North_America|665","Q27656145","nm3442411","Jodi Larratt","not exact match","nm9589154",NA
"Sammo Hung","classification.ores.articletopic/Culture.Biography.Biography*|480|classification.ores.articletopic/Culture.Media.Media*|685|classification.ores.articletopic/Culture.Media.Films|873|classification.ores.articletopic/Culture.Sports|84|classification.ores.articletopic/Geography.Regions.Asia.East Asia|941|classification.ores.articletopic/Geography.Regions.Asia.Asia*|945","Q311219","nm1399642","Szu-Ying Chien","not exact match","nm0005033",NA
"Bilal ibn Rabah","classification.ores.articletopic/Culture.Biography.Biography*|968|classification.ores.articletopic/Culture.Philosophy_and_religion|863|classification.ores.articletopic/Geography.Regions.Africa.Africa*|577","Q493136","nm0782885","Johnny Sekka","not exact match",NA,NA
"Vanessa Angel","classification.ores.articletopic/Culture.Media.Media*|667|classification.ores.articletopic/Culture.Biography.Biography*|977|classification.ores.articletopic/Culture.Biography.Women|842","Q268271","nm0653293","Rick Otto","not exact match","nm0029502",NA
"Praline","classification.ores.articletopic/Culture.Visual_arts.Fashion|644|classification.ores.articletopic/Culture.Biography.Biography*|766|classification.ores.articletopic/Culture.Visual_arts.Visual_arts*|754","Q3401303","nm0550391","Janine Marsay","not exact match",NA,NA
"Marie-Eugénie Maréchal","classification.ores.articletopic/Culture.Biography.Biography*|835|classification.ores.articletopic/Culture.Media.Media*|907|classification.ores.articletopic/Culture.Media.Films|749","Q3291761","nm1176037","Marie-Eugénie Maréchal","match",NA,NA
"Achille Zavatta","classification.ores.articletopic/Culture.Biography.Biography*|880|classification.ores.articletopic/Geography.Regions.Europe.Europe*|500","Q340260","nm0799227","Mona Sylvie","not exact match","nm0953783",NA
"Taïg Khris","classification.ores.articletopic/Culture.Biography.Biography*|592","Q3516547","nm1658414","Taig Khris","not exact match",NA,NA
"Karen Fukuhara","classification.ores.articletopic/Culture.Biography.Biography*|945","Q22277846","nm7250922",NA,NA,"nm7232332",NA
"The Rubettes","classification.ores.articletopic/Culture.Media.Music|949|classification.ores.articletopic/Culture.Media.Media*|943|classification.ores.articletopic/Culture.Biography.Biography*|851","Q592265","nm2444831","The Rubettes","match",NA,NA
"Joely Richardson","classification.ores.articletopic/Culture.Media.Media*|951|classification.ores.articletopic/Culture.Biography.Biography*|798|classification.ores.articletopic/Culture.Media.Films|932|recommendation.image_section/exists|1","Q234131","nm613",NA,NA,"nm0000613",NA
"Traci Lords","classification.ores.articletopic/Culture.Media.Media*|964|classification.ores.articletopic/Culture.Biography.Women|944|classification.ores.articletopic/Culture.Biography.Biography*|884","Q233118","nm0217341",NA,NA,"nm0000183",NA
"Charlotte de Belgique","classification.ores.articletopic/Geography.Regions.Europe.Europe*|622|classification.ores.articletopic/Culture.Biography.Biography*|826|classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|692|classification.ores.articletopic/Culture.Biography.Women|531","Q154971","nm0636969","Medea de Novara","not exact match",NA,NA
"Kelly Clarkson","classification.ores.articletopic/Culture.Media.Media*|987|classification.ores.articletopic/Culture.Biography.Biography*|904|classification.ores.articletopic/Culture.Media.Music|978|classification.ores.articletopic/Culture.Biography.Women|523","Q483507","nm0298279","Kim Fuller","not exact match","nm1225628",NA
"Anna Maria Ferrero","classification.ores.articletopic/Culture.Biography.Biography*|979|classification.ores.articletopic/Geography.Regions.Europe.Europe*|759|classification.ores.articletopic/Culture.Biography.Women|900","Q455082","nm0814799","Jean Sorel","not exact match","nm0274671",NA
"André de Grèce","classification.ores.articletopic/Geography.Regions.Europe.Europe*|959|classification.ores.articletopic/Culture.Biography.Biography*|887|classification.ores.articletopic/Geography.Regions.Europe.Southern_Europe|890","Q156531","nm0930714","Guy Williams","not exact match",NA,NA
"Chris Rea","classification.ores.articletopic/Culture.Biography.Biography*|913|classification.ores.articletopic/Culture.Media.Music|894|classification.ores.articletopic/Culture.Media.Media*|935","Q262314","nm713730",NA,NA,"nm0713730",NA
"Playmate","classification.ores.articletopic/Culture.Media.Media*|651|classification.ores.articletopic/Culture.Media.Films|712|classification.ores.articletopic/Culture.Biography.Biography*|500","Q728711","nm0439558","Alexandria Karlsen","not exact match",NA,NA
"Filmographie de Jack Nicholson","classification.ores.articletopic/Culture.Media.Media*|989|classification.ores.articletopic/Geography.Regions.Americas.North_America|607|classification.ores.articletopic/Culture.Biography.Biography*|737|classification.ores.articletopic/Culture.Media.Films|995","Q10753603","nm0000197","Jack Nicholson","not exact match",NA,NA
"Martine Kelly","classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|705|classification.ores.articletopic/Culture.Media.Media*|546|classification.ores.articletopic/Culture.Biography.Biography*|962|classification.ores.articletopic/Geography.Regions.Europe.Europe*|585","Q3295782","nm0388892","George Hoffmann","not exact match","nm0446644",NA
"Ismael Saibari","classification.ores.articletopic/Culture.Sports|994|classification.ores.articletopic/Culture.Biography.Biography*|971","Q98784065","nm10288431","Akram Saibari","not exact match",NA,NA
"Lyndsy Fonseca","classification.ores.articletopic/Culture.Biography.Biography*|979|classification.ores.articletopic/Culture.Media.Media*|808|classification.ores.articletopic/Culture.Media.Films|692|classification.ores.articletopic/Geography.Regions.Americas.North_America|651","Q229914","nm0806967","Matt Smiley","not exact match","nm0960912",NA
"Ludi Lin","classification.ores.articletopic/Culture.Biography.Biography*|976|classification.ores.articletopic/Geography.Regions.Asia.Asia*|590","Q21290349","nm5250080",NA,NA,"nm3485108",NA
"Greta Scacchi","classification.ores.articletopic/Culture.Biography.Biography*|949|classification.ores.articletopic/Culture.Media.Films|884|classification.ores.articletopic/Culture.Media.Media*|926|classification.ores.articletopic/Culture.Biography.Women|731","Q235351","nm1240855","Andrew Bampfield","not exact match","nm0000627",NA
"Affaire des Avions renifleurs","classification.ores.articletopic/Culture.Biography.Biography*|330|classification.ores.articletopic/Geography.Regions.Europe.Western Europe|763|classification.ores.articletopic/STEM.STEM*|800|classification.ores.articletopic/Geography.Regions.Europe.Europe*|741","Q543063","nm3203478","Marc Maouad","not exact match",NA,NA
"Robert Mallet-Stevens","classification.ores.articletopic/Geography.Regions.Europe.Europe*|766|classification.ores.articletopic/Culture.Visual_arts.Visual_arts*|637|classification.ores.articletopic/Culture.Biography.Biography*|874|classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|812","Q1000203","nm0729166","Jacques Riven","not exact match","nm0539968",NA
"Jamie Kennedy","classification.ores.articletopic/Culture.Media.Films|712|classification.ores.articletopic/Culture.Biography.Biography*|870|classification.ores.articletopic/Culture.Media.Media*|859","Q355133","nm0001349","Jennifer Love Hewitt","not exact match","nm0005085",NA
