"title","weighted_tags","wikibase_item","PersonID","primaryName","status","QID.imdb","imdb.status"
"Lucille Ricksen","classification.ores.articletopic/History_and_Society.History|887|classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Culture.Media.Media*|971|classification.ores.articletopic/Geography.Regions.Americas.North_America|822|classification.ores.articletopic/Culture.Media.Films|957|classification.ores.articletopic/Culture.Biography.Women|899","Q458228","nm0725584",NA,NA,"nm0259012",NA
"Gwen Stefani/Diskografie","classification.ores.articletopic/Culture.Media.Media*|984|classification.ores.articletopic/Culture.Biography.Biography*|507|classification.ores.articletopic/Culture.Media.Music|985|recommendation.image_section/exists|1","Q1557830","nm0005461","Gwen Stefani","not exact match",NA,NA
"Sean Scully","classification.ores.articletopic/Geography.Regions.Europe.Europe*|622|classification.ores.articletopic/Culture.Biography.Biography*|976|classification.ores.articletopic/Culture.Visual_arts.Visual_arts*|912","Q535343","nm4015592","Sean Scully","match",NA,NA
"Yoo In-na","classification.ores.articletopic/Culture.Media.Media*|735|classification.ores.articletopic/Culture.Biography.Biography*|707|classification.ores.articletopic/Culture.Media.Television|550|classification.ores.articletopic/Geography.Regions.Asia.East Asia|944|classification.ores.articletopic/Geography.Regions.Asia.Asia*|814|recommendation.image_section/exists|1","Q491413","nm4345439",NA,NA,"nm3739013",NA
"DJ Tatana","classification.ores.articletopic/Culture.Media.Media*|943|classification.ores.articletopic/Culture.Biography.Biography*|914|classification.ores.articletopic/Culture.Media.Music|957|classification.ores.articletopic/Geography.Regions.Europe.Europe*|554","Q135115","nm3617370","DJ Tatana","match",NA,NA
"Julian Andretti","classification.ores.articletopic/Culture.Biography.Biography*|704|classification.ores.articletopic/Culture.Media.Media*|991|classification.ores.articletopic/History and Society.Society|399|classification.ores.articletopic/Culture.Media.Films|958","Q188045","nm1094933",NA,NA,"nm0432179",NA
"Derf Backderf","classification.ores.articletopic/Culture.Visual arts.Comics and Anime|997|classification.ores.articletopic/Culture.Literature|993|classification.ores.articletopic/Culture.Biography.Biography*|830|classification.ores.articletopic/Culture.Visual arts.Visual arts*|935","Q5262542","nm5180076",NA,NA,"nm3994172",NA
"Martin J. Sherwin","classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Geography.Regions.Americas.North_America|760","Q45811","nm3308088",NA,NA,"nm2452558",NA
"Harald Vock","classification.ores.articletopic/Culture.Media.Media*|951|classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Culture.Media.Films|890","Q1584799","nm0900750",NA,NA,"nm0293801",NA
"Hallie Todd","classification.ores.articletopic/Culture.Media.Films|699|classification.ores.articletopic/Culture.Biography.Biography*|996|classification.ores.articletopic/Culture.Biography.Women|724|classification.ores.articletopic/Culture.Media.Media*|803","Q437222","nm0865177",NA,NA,"nm0604699",NA
"Franziska Herrmann","classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|847|classification.ores.articletopic/Culture.Media.Media*|983|classification.ores.articletopic/Geography.Regions.Europe.Europe*|870|classification.ores.articletopic/Culture.Biography.Biography*|996|classification.ores.articletopic/Culture.Media.Music|831|classification.ores.articletopic/Culture.Biography.Women|554","Q56876006","nm7442860",NA,NA,"nm2772910",NA
"Nekrogoblikon","classification.ores.articletopic/Culture.Media.Media*|984|classification.ores.articletopic/Culture.Media.Music|935|classification.ores.articletopic/Culture.Biography.Biography*|401","Q14915092","nm3608011","Brandon Dermer","not exact match",NA,NA
"Sascha Kolowrat-Krakowsky","classification.ores.articletopic/Culture.Biography.Biography*|925|classification.ores.articletopic/Geography.Regions.Europe.Western Europe|767|classification.ores.articletopic/Geography.Regions.Europe.Europe*|891","Q78909","nm0464356",NA,NA,"nm0464355",NA
"Chris Kraus (Schriftstellerin)","classification.ores.articletopic/Culture.Biography.Biography*|999|classification.ores.articletopic/Culture.Biography.Women|679|classification.ores.articletopic/Geography.Regions.Oceania|554|classification.ores.articletopic/Culture.Literature|803","Q1077428","nm8193042",NA,NA,"nm6535791",NA
"Rener Gracie","classification.ores.articletopic/Culture.Biography.Biography*|716|classification.ores.articletopic/Culture.Sports|806","Q7313060","nm2098606","Rener Gracie","match",NA,NA
"Anna Winger","classification.ores.articletopic/Culture.Biography.Women|916|classification.ores.articletopic/Culture.Biography.Biography*|989|classification.ores.articletopic/History and Society.History|224","Q563620","nm7120111",NA,NA,"nm5587681",NA
"Avu-chan","classification.ores.articletopic/Geography.Regions.Asia.Asia*|680|classification.ores.articletopic/Culture.Media.Music|273|classification.ores.articletopic/Culture.Biography.Biography*|874","Q107272672","nm11261160","Avu-chan","match",NA,NA
"Kristian Schultze","classification.ores.articletopic/Culture.Media.Media*|870|classification.ores.articletopic/Culture.Media.Music|941|classification.ores.articletopic/Geography.Regions.Europe.Europe*|500|classification.ores.articletopic/Culture.Biography.Biography*|992|classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|515","Q1789245","nm0776392",NA,NA,"nm0776383",NA
"Kass Morgan","classification.ores.articletopic/Culture.Biography.Women|949|classification.ores.articletopic/Culture.Literature|952|classification.ores.articletopic/Culture.Biography.Biography*|950","Q20707294","nm5493577",NA,NA,"nm0440790",NA
"Bashy","classification.ores.articletopic/Culture.Media.Media*|951|classification.ores.articletopic/Culture.Biography.Women|637|classification.ores.articletopic/Culture.Biography.Biography*|967|classification.ores.articletopic/Culture.Media.Films|607","Q809980","nm3537639",NA,NA,"nm0858500",NA
"Hal David","classification.ores.articletopic/Culture.Biography.Biography*|947|classification.ores.articletopic/Culture.Media.Media*|897|classification.ores.articletopic/Culture.Media.Music|696","Q449030","nm0202911",NA,NA,"nm0202910",NA
"Ünal Silver","classification.ores.articletopic/Culture.Media.Films|600|classification.ores.articletopic/Culture.Biography.Biography*|985","Q334921","nm1917724",NA,NA,"nm0351546",NA
"Alan Scott (Schauspieler)","classification.ores.articletopic/Culture.Biography.Biography*|984|classification.ores.articletopic/Culture.Media.Films|843|classification.ores.articletopic/Culture.Media.Media*|743","Q1563019","nm0778793",NA,NA,"nm0778792",NA
"Ona Zee","classification.ores.articletopic/Culture.Media.Films|998|classification.ores.articletopic/Culture.Biography.Women|809|classification.ores.articletopic/STEM.Biology|124|classification.ores.articletopic/History and Society.Society|340|classification.ores.articletopic/Culture.Biography.Biography*|921|classification.ores.articletopic/Culture.Media.Media*|993","Q436636","nm0917844",NA,NA,"nm0648508",NA
"Trần Anh Hùng","classification.ores.articletopic/Culture.Media.Media*|999|classification.ores.articletopic/Geography.Regions.Europe.Europe*|808|classification.ores.articletopic/Geography.Regions.Asia.Asia*|964|classification.ores.articletopic/Culture.Biography.Biography*|554|classification.ores.articletopic/Culture.Media.Films|1000|classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|812","Q557546","nm0870843",NA,NA,"nm0870841",NA
"Hannes Stöhr","classification.ores.articletopic/Geography.Regions.Europe.Europe*|569|classification.ores.articletopic/Culture.Biography.Biography*|592|classification.ores.articletopic/Culture.Media.Media*|685|classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|637","Q101288","nm0778335","Jörg Schüttauf","not exact match","nm0836708",NA
"Rachel G. Fox","classification.ores.articletopic/Culture.Biography.Women|949|classification.ores.articletopic/Culture.Media.Media*|921|classification.ores.articletopic/Culture.Media.Music|629|classification.ores.articletopic/Culture.Biography.Biography*|1000","Q271144","nm2134437",NA,NA,"nm0289200",NA
"James Cossins","classification.ores.articletopic/Culture.Biography.Biography*|719|classification.ores.articletopic/Culture.Media.Television|718|classification.ores.articletopic/Culture.Media.Media*|926|classification.ores.articletopic/Culture.Media.Entertainment|391","Q1680201","nm0181980",NA,NA,"nm0167839",NA
"Bass Brothers","classification.ores.articletopic/Culture.Biography.Biography*|819|classification.ores.articletopic/Culture.Media.Media*|964|classification.ores.articletopic/Culture.Media.Music|966","Q810442","nm1384015","Jeff Bass","not exact match",NA,NA
"Carmen Rivera","classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Culture.Biography.Women|996|classification.ores.articletopic/Culture.Media.Films|919|classification.ores.articletopic/Culture.Media.Media*|665","Q1043699","nm10222518",NA,NA,"nm1663934",NA
"Konrad Wagner (Schauspieler)","classification.ores.articletopic/Culture.Media.Films|981|classification.ores.articletopic/Culture.Biography.Biography*|955|classification.ores.articletopic/Culture.Media.Media*|949","Q105058","nm0905981",NA,NA,"nm0905847",NA
"Ingeborg Wurster","classification.ores.articletopic/Culture.Biography.Biography*|998|classification.ores.articletopic/Culture.Media.Media*|622|classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|546","Q15820121","nm5091912","Ingeborg Wurster","match","nm0509191",NA
"Jess Chanliau","classification.ores.articletopic/History_and_Society.Society|500|classification.ores.articletopic/Culture.Biography.Women|507|classification.ores.articletopic/Culture.Biography.Biography*|997|classification.ores.articletopic/Culture.Media.Films|515|classification.ores.articletopic/Culture.Media.Media*|592","Q119104676","nm3324304","Jess Chanliau","match",NA,NA
"Ilma Rakusa","classification.ores.articletopic/Culture.Literature|987|classification.ores.articletopic/Culture.Biography.Women|671|classification.ores.articletopic/Culture.Media.Media*|975|classification.ores.articletopic/History and Society.History|150|classification.ores.articletopic/Geography.Regions.Europe.Europe*|862|classification.ores.articletopic/Geography.Regions.Europe.Western Europe|718|classification.ores.articletopic/Culture.Biography.Biography*|683","Q124694","nm0466190","Marina Koreneva","not exact match",NA,NA
"Josef Dvořák","classification.ores.articletopic/Geography.Regions.Europe.Europe*|966|classification.ores.articletopic/Geography.Regions.Europe.Eastern_Europe|957|classification.ores.articletopic/Culture.Biography.Biography*|985","Q331295","nm02935078",NA,NA,"nm2935078",NA
"Steve Whitmire","classification.ores.articletopic/Culture.Biography.Biography*|509|classification.ores.articletopic/Culture.Media.Media*|875","Q34939","nm0926207","Melissa Whitmire","not exact match","nm0926209",NA
"Go Ara","classification.ores.articletopic/Culture.Media.Media*|740|classification.ores.articletopic/Culture.Biography.Biography*|955|classification.ores.articletopic/Geography.Regions.Asia.East Asia|985|classification.ores.articletopic/Geography.Regions.Asia.Asia*|969","Q259409","nm4717051",NA,NA,"nm2270541",NA
"Leon Wilkeson","classification.ores.articletopic/Geography.Regions.Americas.North America|591|classification.ores.articletopic/Culture.Biography.Biography*|963|classification.ores.articletopic/Culture.Media.Media*|660|classification.ores.articletopic/Culture.Media.Music|698|recommendation.image/exists|1","Q278179","nm0971319","Leon Wilkeson","match",NA,NA
"Lorde/Diskografie","classification.ores.articletopic/Geography.Regions.Oceania|637|classification.ores.articletopic/Culture.Media.Media*|995|classification.ores.articletopic/Culture.Media.Music|998|classification.ores.articletopic/Culture.Biography.Biography*|870","Q15285805","nm5941025","Lorde","not exact match",NA,NA
"Eduard Rhein","classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|826|classification.ores.articletopic/Culture.Media.Media*|615|classification.ores.articletopic/Geography.Regions.Europe.Europe*|777|classification.ores.articletopic/Culture.Biography.Biography*|1000","Q87475","nm0395494",NA,NA,"nm0375518",NA
"Danja","classification.ores.articletopic/Culture.Media.Media*|877|classification.ores.articletopic/Culture.Media.Music|904|classification.ores.articletopic/Culture.Biography.Biography*|968|classification.ores.articletopic/Culture.Biography.Women|665","Q179593","nm5389026",NA,NA,"nm2933200",NA
"Jazz in Polen","classification.ores.articletopic/Culture.Biography.Biography*|285|classification.ores.articletopic/Culture.Media.Music|985|classification.ores.articletopic/Culture.Media.Media*|990","Q7210038","nm0006156","Krzysztof Komeda","not exact match",NA,NA
"Karen Souza","classification.ores.articletopic/Culture.Media.Music|892|classification.ores.articletopic/Culture.Biography.Biography*|835|classification.ores.articletopic/Culture.Media.Media*|860","Q6370054","nm5144884","Karen Souza","match",NA,NA
"Barbara Turner","classification.ores.articletopic/Geography.Regions.Americas.North America|710|classification.ores.articletopic/Culture.Biography.Women|912|classification.ores.articletopic/Culture.Biography.Biography*|982","Q807672","nm0877399",NA,NA,"nm0193009",NA
"Willy Holt","classification.ores.articletopic/Culture.Biography.Biography*|962","Q1681848","nm0392539",NA,NA,"nm0231248",NA
"Musa Anter","classification.ores.articletopic/Geography.Regions.Asia.West_Asia|969|classification.ores.articletopic/Culture.Biography.Biography*|982|classification.ores.articletopic/Geography.Regions.Asia.Asia*|948|recommendation.image/exists|1","Q28862","nm7818943","Musa Anter","match",NA,NA
"Liste von Persönlichkeiten der Stadt Glasgow","classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|706|classification.ores.articletopic/Culture.Biography.Biography*|434","Q1864046","nm2863836","Stephen Ashfield","not exact match",NA,NA
"Stefanie de Velasco","classification.ores.articletopic/Culture.Biography.Biography*|999|classification.ores.articletopic/Culture.Biography.Women|600","Q14840483","nm0618071","Stefanie Mühlhan","not exact match",NA,NA
"Jon Paul Steuer","classification.ores.articletopic/Geography.Regions.Americas.North America|931|classification.ores.articletopic/Culture.Biography.Biography*|669|classification.ores.articletopic/Culture.Media.Television|949|classification.ores.articletopic/Culture.Media.Media*|670","Q1702824","nm0828125",NA,NA,"nm0828124",NA
"Pietro Tordi","classification.ores.articletopic/Culture.Biography.Biography*|939|classification.ores.articletopic/Culture.Media.Media*|870|classification.ores.articletopic/Culture.Media.Films|826|recommendation.image/exists|1","Q523814","nm0867895",NA,NA,"nm0867894",NA
"Hans Hermann Schaufuß","classification.ores.articletopic/Culture.Media.Media*|917|classification.ores.articletopic/Culture.Biography.Biography*|984|classification.ores.articletopic/Culture.Media.Films|932","Q118072","nm0770303",NA,NA,"nm0379255",NA
"Susan Hill","classification.ores.articletopic/Geography.Regions.Europe.Europe*|812|classification.ores.articletopic/Culture.Biography.Women|607|classification.ores.articletopic/Culture.Literature|904|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|977|classification.ores.articletopic/Culture.Biography.Biography*|991","Q269982","nm0384704","Susana Hill","not exact match","nm0384702",NA
"Aaliyah/Diskografie","classification.ores.articletopic/Culture.Media.Media*|998|classification.ores.articletopic/Culture.Media.Music|999|classification.ores.articletopic/Culture.Biography.Biography*|679","Q478731","nm0004691","Aaliyah","not exact match",NA,NA
"Andreas P. Pittler","classification.ores.articletopic/Culture.Biography.Biography*|999|classification.ores.articletopic/Geography.Regions.Europe.Europe*|718|classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|538","Q85878","nm7451731","Andreas Pittler","not exact match",NA,NA
"Heinz Wulfestieg","classification.ores.articletopic/Culture.Biography.Biography*|957|classification.ores.articletopic/Culture.Media.Media*|955|classification.ores.articletopic/Culture.Media.Music|880|classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|685","Q115656032","nm0943268","Heinz Wulfestieg","match",NA,NA
"Heinz Evelt","classification.ores.articletopic/Culture.Media.Media*|965|classification.ores.articletopic/Culture.Biography.Women|771|classification.ores.articletopic/Culture.Media.Films|963|classification.ores.articletopic/Culture.Biography.Biography*|1000","Q122965957","nm0263384","Heinz Evelt","match",NA,NA
"Jerry Moss","classification.ores.articletopic/Culture.Biography.Biography*|926|classification.ores.articletopic/Culture.Media.Media*|822|classification.ores.articletopic/Geography.Regions.Americas.North_America|637|classification.ores.articletopic/Culture.Media.Music|887","Q744190","nm4933533",NA,NA,"nm1215277",NA
"Alex Lanipekun","classification.ores.articletopic/Culture.Media.Media*|786|classification.ores.articletopic/Culture.Biography.Biography*|973|classification.ores.articletopic/Culture.Media.Entertainment|404","Q8194800","nm2833699",NA,NA,"nm1246448",NA
"Johannes Grenzfurthner","classification.ores.articletopic/Culture.Biography.Biography*|737","Q90384","nm4888307",NA,NA,"nm3654931",NA
"Münchener Bach-Chor","classification.ores.articletopic/Culture.Media.Music|1000|classification.ores.articletopic/Geography.Regions.Europe.Europe*|712|classification.ores.articletopic/Culture.Biography.Biography*|949|classification.ores.articletopic/Culture.Media.Media*|1000|classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|679","Q590288","nm4289859","Münchener Bach-Chor","match",NA,NA
"Nekrolog Juni 2018","classification.ores.articletopic/Culture.Biography.Biography*|724|recommendation.image/exists|1","Q47554487","nm0042585","Clara Auteri Pepe","not exact match",NA,NA
"Jazz-Nekrolog 2012","classification.ores.articletopic/Culture.Biography.Biography*|919","Q1361607","nm0247963","Bernard Ebbinghouse","not exact match",NA,NA
"Danny Brown (Rapper)","classification.ores.articletopic/Geography.Regions.Americas.North_America|538|classification.ores.articletopic/Culture.Media.Media*|994|classification.ores.articletopic/Culture.Media.Music|998|classification.ores.articletopic/Culture.Biography.Biography*|952|recommendation.image_section/exists|1","Q2337999","nm6272582",NA,NA,"nm4342779",NA
"Richard McMillan","classification.ores.articletopic/Culture.Media.Music|232|classification.ores.articletopic/Culture.Performing arts|997|classification.ores.articletopic/Culture.Biography.Biography*|953|classification.ores.articletopic/Geography.Regions.Americas.North America|738","Q42600104","nm0534021","Richard McMillan","match","nm7108348",NA
"Karel Lamač","classification.ores.articletopic/Geography.Regions.Europe.Europe*|867|classification.ores.articletopic/Culture.Biography.Biography*|883","Q215137","nm0482742",NA,NA,"nm0412666",NA
"Robert Macfarlane (Schriftsteller)","classification.ores.articletopic/Culture.Literature|973|classification.ores.articletopic/Culture.Media.Books|834|classification.ores.articletopic/Culture.Biography.Biography*|526|classification.ores.articletopic/Culture.Media.Media*|816","Q7347248","nm5049657","Robert Macfarlane","not exact match",NA,NA
"Samuel Richardson","classification.ores.articletopic/Culture.Literature|966|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|629|classification.ores.articletopic/Culture.Media.Books|604|classification.ores.articletopic/Culture.Biography.Biography*|699|classification.ores.articletopic/Culture.Media.Media*|729","Q295941","nm0696725","Alessandro Preziosi","not exact match","nm0724759",NA
"Mark Waters","classification.ores.articletopic/Culture.Biography.Biography*|978","Q471552","nm0914134",NA,NA,"nm0914132",NA
"Jonathon Young","classification.ores.articletopic/Culture.Biography.Biography*|839|classification.ores.articletopic/Culture.Media.Media*|660","Q286971","nm0949727",NA,NA,"nm0949726",NA
"Mama Baer und Kommissar Hjuler","classification.ores.articletopic/Culture.Media.Music|515|classification.ores.articletopic/Culture.Biography.Biography*|964|classification.ores.articletopic/Culture.Media.Media*|629","Q799542","nm4305024","Mama Baer","not exact match",NA,NA
"Joey Cape","classification.ores.articletopic/Culture.Media.Media*|882|classification.ores.articletopic/Culture.Biography.Biography*|784|classification.ores.articletopic/Culture.Media.Music|909","Q1349702","nm2625741",NA,NA,"nm1832546",NA
"Kimmy Robertson","classification.ores.articletopic/Culture.Biography.Biography*|572|classification.ores.articletopic/Culture.Media.Television|930|classification.ores.articletopic/Culture.Media.Media*|834","Q2418463","nm0731928",NA,NA,"nm0731927",NA
"Joanna Hoffman","classification.ores.articletopic/Culture.Biography.Women|816|classification.ores.articletopic/Culture.Biography.Biography*|944|classification.ores.articletopic/STEM.STEM*|880|classification.ores.articletopic/STEM.Technology|843|classification.ores.articletopic/Culture.Media.Media*|726|recommendation.image/exists|1","Q3179652","nm8327843","Joanna Hoffman","match",NA,NA
"Chungha","classification.ores.articletopic/Culture.Media.Music|417|classification.ores.articletopic/Culture.Media.Media*|862|classification.ores.articletopic/Culture.Biography.Biography*|874|recommendation.image_section/exists|1","Q26214034","nm9532811",NA,NA,"nm8455503",NA
"Hanna Maron","classification.ores.articletopic/Culture.Biography.Biography*|990|classification.ores.articletopic/History and Society.History|251|classification.ores.articletopic/Culture.Biography.Women|829|classification.ores.articletopic/Geography.Regions.Asia.Asia*|938|classification.ores.articletopic/Geography.Regions.Asia.West Asia|958","Q70162","nm0581116",NA,NA,"nm0576754",NA
"Hans Klering","classification.ores.articletopic/Geography.Regions.Europe.Europe*|836|classification.ores.articletopic/Geography.Regions.Europe.Western Europe|739|classification.ores.articletopic/Culture.Biography.Biography*|982","Q877771","nm0459323",NA,NA,"nm0459322",NA
"BloodPop","classification.ores.articletopic/Culture.Media.Media*|756|classification.ores.articletopic/Culture.Media.Music|966|classification.ores.articletopic/Culture.Biography.Biography*|963","Q26923452","nm8491857",NA,NA,"nm8475165",NA
"Matthias Tiefenbacher","classification.ores.articletopic/Culture.Biography.Biography*|979|classification.ores.articletopic/Culture.Media.Films|523|classification.ores.articletopic/Culture.Media.Media*|793|classification.ores.articletopic/Geography.Regions.Europe.Europe*|577","Q1910355","nm0862824",NA,NA,"nm0862821",NA
"Toshiyuki Morikawa","classification.ores.articletopic/Culture.Literature|787|classification.ores.articletopic/Culture.Media.Media*|855|classification.ores.articletopic/Culture.Visual_arts.Visual_arts*|607|classification.ores.articletopic/Culture.Media.Films|798|classification.ores.articletopic/Culture.Visual_arts.Comics_and_Anime|705|classification.ores.articletopic/Culture.Biography.Biography*|782","Q460361","nm0605452",NA,NA,"nm0605451",NA
"Patricia Millardet","classification.ores.articletopic/Culture.Biography.Biography*|550","Q458996","nm0587756",NA,NA,"nm0587753",NA
"Ramfis Trujillo Martínez","classification.ores.articletopic/Culture.Biography.Biography*|999|classification.ores.articletopic/Geography.Regions.Americas.Central_America|685|recommendation.image/exists|1","Q2680974","nm0586788",NA,NA,NA,NA
"Christopher Vogler","classification.ores.articletopic/Culture.Biography.Biography*|979","Q1087042","nm1430646",NA,NA,"nm0901038",NA
"John O’Brien (Schriftsteller)","classification.ores.articletopic/Geography.Regions.Americas.North America|775|classification.ores.articletopic/Culture.Biography.Biography*|976|classification.ores.articletopic/Culture.Media.Media*|691","Q1701277","nm3840714","John O'Brien","not exact match","nm0639619",NA
"Arabella Spencer-Churchill","classification.ores.articletopic/History and Society.History|413|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|893|classification.ores.articletopic/Geography.Regions.Europe.Europe*|874|classification.ores.articletopic/Culture.Biography.Biography*|993|classification.ores.articletopic/Culture.Biography.Women|851","Q2859344","nm1538630","Arabella Churchill","not exact match",NA,NA
"Yves Rénier","classification.ores.articletopic/Culture.Biography.Biography*|317","Q2602323","nm0753742",NA,NA,"nm0716699",NA
"Anne-Marie David","classification.ores.articletopic/Geography.Regions.Europe.Europe*|911|classification.ores.articletopic/Geography.Regions.Europe.Western Europe|953|classification.ores.articletopic/History and Society.History|179|classification.ores.articletopic/Culture.Media.Media*|971|classification.ores.articletopic/Culture.Biography.Biography*|932|classification.ores.articletopic/Culture.Media.Music|206|classification.ores.articletopic/Culture.Media.Television|999|classification.ores.articletopic/Culture.Biography.Women|841","Q232884","nm1489694",NA,NA,"nm0202822",NA
"José Greci","classification.ores.articletopic/Geography.Regions.Europe.Europe*|771|classification.ores.articletopic/Culture.Biography.Biography*|532|classification.ores.articletopic/Geography.Regions.Europe.Southern Europe|689|recommendation.image/exists|1","Q3810452","nm0337416",NA,NA,"nm0205883",NA
"Justin Kurzel","classification.ores.articletopic/History and Society.Politics and government|994|classification.ores.articletopic/Culture.Media.Films|801|classification.ores.articletopic/Geography.Regions.Oceania|971|classification.ores.articletopic/Culture.Biography.Biography*|410|classification.ores.articletopic/Culture.Media.Media*|914","Q6317793","nm2355933",NA,NA,"nm0997291",NA
"Umberto Pelizzari","classification.ores.articletopic/Culture.Biography.Biography*|906|classification.ores.articletopic/Culture.Sports|856","Q973721","nm0847889","Bob Talbot","not exact match",NA,NA
"Ashley Long","classification.ores.articletopic/Culture.Media.Media*|1000|classification.ores.articletopic/Culture.Media.Films|1000|classification.ores.articletopic/Culture.Biography.Biography*|999|classification.ores.articletopic/Culture.Biography.Women|749","Q35480","nm1179790",NA,NA,"nm1162332",NA
"Peter & Gordon","classification.ores.articletopic/Culture.Media.Media*|986|classification.ores.articletopic/Culture.Media.Music|986|classification.ores.articletopic/Culture.Biography.Biography*|541","Q1256943","nm4591440",NA,NA,"nm1943252",NA
"Joon Wolfsberg","classification.ores.articletopic/Culture.Media.Music|791|classification.ores.articletopic/Geography.Regions.Europe.Europe*|733|classification.ores.articletopic/Culture.Media.Media*|885|classification.ores.articletopic/Culture.Biography.Biography*|953","Q15430742","nm1138647","Joseph Wolfsberg","not exact match",NA,NA
"Ryan Blaney","classification.ores.articletopic/Culture.Biography.Biography*|776|classification.ores.articletopic/Culture.Sports|993|classification.ores.articletopic/Geography.Regions.Americas.North America|878|recommendation.image_section/exists|1","Q7383887","nm8509446","Ryan Blaney","match",NA,NA
"Paul Mason (Journalist)","classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|818|classification.ores.articletopic/Geography.Regions.Europe.Europe*|865|classification.ores.articletopic/Culture.Media.Media*|820|classification.ores.articletopic/Culture.Biography.Biography*|841","Q575856","nm2258480",NA,NA,"nm0556896",NA
"Michael Forest","classification.ores.articletopic/Culture.Media.Media*|703|classification.ores.articletopic/Culture.Literature|751|classification.ores.articletopic/Culture.Biography.Biography*|444","Q438492","nm0286129",NA,NA,"nm0148061",NA
"Nekrolog 2. Quartal 2013","classification.ores.articletopic/Culture.Biography.Biography*|658","Q15836502","nm0818615","Bert Spielvogel","not exact match",NA,NA
"Der Held der westlichen Welt","classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|691|classification.ores.articletopic/Geography.Regions.Europe.Europe*|688|classification.ores.articletopic/Culture.Performing arts|924|classification.ores.articletopic/Culture.Biography.Biography*|513|recommendation.image/exists|1","Q451517","nm0843423","John Millington Synge","not exact match",NA,NA
"Danny Exnar","classification.ores.articletopic/Geography.Regions.Europe.Europe*|658|classification.ores.articletopic/Culture.Media.Media*|941|classification.ores.articletopic/Culture.Media.Films|554|classification.ores.articletopic/Culture.Media.Music|523|classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|500|classification.ores.articletopic/Culture.Biography.Biography*|993","Q1164577","nm8858440","Danny Exnar","match",NA,NA
"Đorđe Marjanović (Sänger)","classification.ores.articletopic/Geography.Regions.Europe.Europe*|656|classification.ores.articletopic/Geography.Regions.Europe.Southern Europe|979|classification.ores.articletopic/Culture.Biography.Biography*|930|classification.ores.articletopic/Culture.Media.Music|676|classification.ores.articletopic/Culture.Media.Media*|903","Q342067","nm1540276",NA,NA,"nm0548191",NA
"Emil Hess (Schauspieler)","classification.ores.articletopic/Geography.Regions.Europe.Europe*|843|classification.ores.articletopic/Culture.Media.Media*|952|classification.ores.articletopic/Culture.Media.Films|965|classification.ores.articletopic/Culture.Biography.Biography*|994|classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|932","Q119356","nm0382430",NA,NA,"nm0381588",NA
"World Class Wreckin’ Cru","classification.ores.articletopic/Culture.Media.Music|1000|classification.ores.articletopic/Culture.Media.Media*|998|classification.ores.articletopic/Culture.Biography.Biography*|754","Q1701447","nm1901956","World Class Wreckin' Cru","not exact match",NA,NA
"Florian Stanek","classification.ores.articletopic/Culture.Biography.Biography*|907|classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|737|classification.ores.articletopic/Culture.Media.Media*|863|classification.ores.articletopic/Geography.Regions.Europe.Europe*|615","Q96250825","nm7934896","Florian Stanek","match",NA,NA
"Lila Neugebauer","classification.ores.articletopic/Culture.Biography.Biography*|682|classification.ores.articletopic/Culture.Performing arts|962","Q54326277","nm10244127",NA,NA,"nm10244091",NA
"Naima Fehrenbacher","classification.ores.articletopic/Culture.Biography.Biography*|998|classification.ores.articletopic/Geography.Regions.Europe.Europe*|839|classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|835|classification.ores.articletopic/Culture.Media.Media*|749|classification.ores.articletopic/Culture.Biography.Women|538|classification.ores.articletopic/Culture.Media.Films|531","Q19359264","nm6104051",NA,NA,"nm3006105",NA
"Matthias Greuling","classification.ores.articletopic/Culture.Biography.Biography*|999|classification.ores.articletopic/Culture.Media.Media*|672|classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|523|classification.ores.articletopic/Geography.Regions.Europe.Europe*|531","Q117038082","nm1220832","Matthias Greuling","match",NA,NA
