"title","weighted_tags","wikibase_item","PersonID","primaryName","status","QID.imdb","imdb.status"
"Aurora (singer)","classification.ores.articletopic/Culture.Biography.Biography*|907|classification.ores.articletopic/Culture.Media.Media*|951|classification.ores.articletopic/Culture.Media.Music|803|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|672|classification.ores.articletopic/Geography.Regions.Europe.Europe*|651|classification.ores.drafttopic/Culture.Media.Media*|903|classification.ores.drafttopic/Culture.Biography.Biography*|616","Q19329827","nm7828788",NA,NA,"nm1034333",NA
"Liam Neeson filmography","classification.ores.articletopic/Culture.Media.Films|870|classification.ores.articletopic/Culture.Biography.Biography*|629|classification.ores.articletopic/Culture.Media.Media*|949|classification.ores.drafttopic/Culture.Media.Films|990|classification.ores.drafttopic/Culture.Media.Media*|986","Q18346330","nm0000553","Liam Neeson","not exact match",NA,NA
"Nikita Kanda","classification.ores.articletopic/Culture.Media.Television|577|classification.ores.articletopic/Culture.Media.Media*|874|classification.ores.articletopic/Culture.Biography.Women|658|classification.ores.articletopic/Culture.Biography.Biography*|870|classification.ores.drafttopic/Culture.Biography.Biography*|961|classification.ores.drafttopic/Culture.Biography.Women|562|classification.ores.drafttopic/Culture.Media.Media*|843","Q121301317","nm8082071","Nikita Kanda","match",NA,NA
"Chuck Connors","classification.ores.articletopic/Culture.Media.Media*|637|classification.ores.articletopic/Culture.Sports|515|classification.ores.articletopic/Geography.Regions.Americas.North_America|577|classification.ores.articletopic/Culture.Biography.Biography*|980|classification.ores.drafttopic/Geography.Regions.Americas.North America|759|classification.ores.drafttopic/Culture.Biography.Biography*|744","Q705738","nm0175200",NA,NA,"nm0168035",NA
"Suriya filmography","classification.ores.articletopic/Culture.Biography.Biography*|592|classification.ores.articletopic/Geography.Regions.Asia.Asia*|939|classification.ores.articletopic/Culture.Media.Media*|959|classification.ores.articletopic/Culture.Media.Films|948|classification.ores.articletopic/Geography.Regions.Asia.South_Asia|938|classification.ores.drafttopic/Culture.Biography.Biography*|576|classification.ores.drafttopic/Geography.Regions.Europe.Europe*|648|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|704|classification.ores.drafttopic/Geography.Regions.Asia.South Asia|849|classification.ores.drafttopic/Culture.Media.Media*|709","Q28401308","nm1421814","Suriya","not exact match",NA,NA
"Robert De Niro filmography","classification.ores.articletopic/Culture.Media.Media*|941|classification.ores.articletopic/Culture.Biography.Biography*|515|classification.ores.articletopic/Culture.Media.Films|949|classification.ores.drafttopic/Culture.Biography.Biography*|555|classification.ores.drafttopic/Culture.Media.Media*|913|classification.ores.drafttopic/Culture.Media.Films|763|classification.ores.drafttopic/Geography.Regions.Europe.Europe*|893","Q2635302","nm0000134","Robert De Niro","not exact match",NA,NA
"Elisabeth Frink","classification.ores.articletopic/Culture.Visual_arts.Visual_arts*|592|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|884|classification.ores.articletopic/Geography.Regions.Europe.Europe*|793|classification.ores.articletopic/Culture.Biography.Biography*|777|classification.ores.drafttopic/Culture.Visual arts.Visual arts*|843|classification.ores.drafttopic/Culture.Biography.Women|800|classification.ores.drafttopic/Geography.Regions.Europe.Northern Europe|652|classification.ores.drafttopic/Culture.Biography.Biography*|922","Q2575649","nm0295789","Elisabeth Frink","match",NA,NA
"Cheryl (singer)","classification.ores.articletopic/Culture.Biography.Women|546|classification.ores.articletopic/Culture.Media.Media*|907|classification.ores.articletopic/Culture.Media.Music|554|classification.ores.articletopic/Culture.Biography.Biography*|651|classification.ores.drafttopic/Geography.Regions.Oceania|988|classification.ores.drafttopic/History and Society.Politics and government|991|classification.ores.drafttopic/Culture.Sports|542|recommendation.image_section/exists|1","Q212772","nm1284632",NA,NA,"nm0156166",NA
"Ajith Kumar filmography","classification.ores.articletopic/Geography.Regions.Asia.South_Asia|859|classification.ores.articletopic/Geography.Regions.Asia.Asia*|874|classification.ores.articletopic/Culture.Media.Films|912|classification.ores.articletopic/Culture.Media.Media*|909|classification.ores.articletopic/Culture.Biography.Biography*|562|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|813|classification.ores.drafttopic/Geography.Regions.Europe.Europe*|626|classification.ores.drafttopic/Culture.Media.Media*|599|classification.ores.drafttopic/Geography.Regions.Asia.South Asia|954","Q18924373","nm0015001","Ajith Kumar","not exact match",NA,NA
"Babloo Prithiveeraj","classification.ores.articletopic/Culture.Media.Films|699|classification.ores.articletopic/Culture.Biography.Biography*|777|classification.ores.articletopic/Culture.Media.Media*|890|classification.ores.articletopic/Geography.Regions.Asia.Asia*|787|classification.ores.articletopic/Geography.Regions.Asia.South_Asia|808|classification.ores.drafttopic/Geography.Regions.Asia.South Asia|990|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|979|classification.ores.drafttopic/Culture.Biography.Biography*|667","Q38846799","nm5255039",NA,NA,NA,NA
"Jimmy Butler","classification.ores.articletopic/Culture.Sports|997|classification.ores.articletopic/Geography.Regions.Americas.North_America|569|classification.ores.articletopic/Culture.Biography.Biography*|877|classification.ores.drafttopic/Culture.Sports|977|classification.ores.drafttopic/Culture.Biography.Biography*|759|recommendation.image_section/exists|1","Q498348","nm11037403",NA,NA,"nm7118162",NA
