"title","weighted_tags","wikibase_item","PersonID","primaryName","status","QID.imdb","imdb.status"
"Björn Hlynur Haraldsson","classification.ores.articletopic/Geography.Regions.Europe.Europe*|856|classification.ores.articletopic/Culture.Biography.Biography*|746|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|929","Q5729469","nm1155349","Björn Hlynur Haraldsson","match",NA,NA
"Rob Lowe","classification.ores.articletopic/Culture.Media.Media*|788|classification.ores.articletopic/Geography.Regions.Americas.North America|751|classification.ores.articletopic/Culture.Sports|32|classification.ores.articletopic/Culture.Biography.Biography*|870|classification.ores.articletopic/Culture.Media.Television|645|recommendation.link/exists|1|recommendation.image_section/exists|1","Q296505","nm0000507","Rob Lowe","match",NA,NA
"Loreen","classification.ores.articletopic/Geography.Regions.Europe.Europe*|889|classification.ores.articletopic/Culture.Media.Music|818|classification.ores.articletopic/Culture.Media.Media*|964|classification.ores.articletopic/Culture.Biography.Biography*|714|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|746|recommendation.link/exists|1","Q483376","nm3028729","Loreen","match",NA,NA
"Hildur Guðnadóttir","classification.ores.articletopic/Culture.Biography.Women|659|classification.ores.articletopic/Culture.Media.Media*|820|classification.ores.articletopic/Culture.Biography.Biography*|931|classification.ores.articletopic/Culture.Media.Music|366|recommendation.link/exists|1","Q433734","nm3723390","Hildur Guðnadóttir","match",NA,NA
"Jeremy Irons","classification.ores.articletopic/Culture.Media.Media*|656|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|678|classification.ores.articletopic/Culture.Biography.Biography*|952","Q171745","nm0000460","Jeremy Irons","match",NA,NA
"Bradley Cooper","classification.ores.articletopic/Culture.Media.Media*|998|classification.ores.articletopic/Geography.Regions.Americas.North_America|956|classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Culture.Biography.Women|926|classification.ores.articletopic/History_and_Society.Society|562|classification.ores.articletopic/Culture.Media.Films|976|classification.ores.articletopic/Culture.Media.Music|952","Q205707","nm177896",NA,NA,NA,NA
"Jimmy Smits","classification.ores.articletopic/Culture.Media.Films|307|classification.ores.articletopic/Culture.Media.Media*|949|classification.ores.articletopic/Culture.Biography.Biography*|541|classification.ores.articletopic/Culture.Media.Television|976|recommendation.image_section/exists|1","Q73416","nm0001751","Jimmy Smits","match",NA,NA
"Jennifer Lawrence","classification.ores.articletopic/Culture.Media.Films|597|classification.ores.articletopic/Culture.Media.Media*|755|classification.ores.articletopic/History and Society.Society|537|classification.ores.articletopic/Culture.Biography.Biography*|844|classification.ores.articletopic/History and Society.History|335|classification.ores.articletopic/Culture.Literature|846|recommendation.link/exists|1","Q189490","nm2225369","Jennifer Lawrence","match",NA,NA
"Mark Hamill","classification.ores.articletopic/Culture.Literature|675|classification.ores.articletopic/Culture.Media.Films|654|classification.ores.articletopic/STEM.Biology|704|classification.ores.articletopic/Culture.Media.Media*|895|classification.ores.articletopic/Culture.Biography.Biography*|678|classification.ores.articletopic/Culture.Media.Entertainment|579","Q210447","nm0000434","Mark Hamill","match",NA,NA
"Matt Damon","classification.ores.articletopic/Culture.Biography.Biography*|827|classification.ores.articletopic/Geography.Regions.Americas.North America|562|classification.ores.articletopic/Culture.Media.Films|522|classification.ores.articletopic/Culture.Sports|82|classification.ores.articletopic/History and Society.Society|328|classification.ores.articletopic/Culture.Media.Media*|904","Q175535","nm0000354","Matt Damon","match",NA,NA
"Óskar Jónasson","classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|839|classification.ores.articletopic/Geography.Regions.Europe.Europe*|876|classification.ores.articletopic/Culture.Biography.Biography*|636","Q3441908","nm0433588","Óskar Jónasson","match",NA,NA
"Guðný Halldórsdóttir","classification.ores.articletopic/Geography.Regions.Europe.Europe*|953|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|956|classification.ores.articletopic/Culture.Biography.Women|728|classification.ores.articletopic/History and Society.History|247|classification.ores.articletopic/Culture.Biography.Biography*|870|recommendation.link/exists|1","Q437921","nm0356338","Guðný Halldórsdóttir","match",NA,NA
"Sophie Monk","classification.ores.articletopic/Culture.Biography.Biography*|857|classification.ores.articletopic/History and Society.Politics and government|961|classification.ores.articletopic/Geography.Regions.Oceania|992|classification.ores.articletopic/Culture.Media.Media*|815|recommendation.image/exists|1","Q189132","nm0598241","Sophie Monk","match",NA,NA
"Hilmir Snær Guðnason","classification.ores.articletopic/Culture.Biography.Biography*|806|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|814|classification.ores.articletopic/Geography.Regions.Europe.Europe*|793","Q739950","nm0350273","Hilmir Snær Guðnason","match",NA,NA
"Ashley Tisdale","classification.ores.articletopic/Culture.Media.Media*|964|classification.ores.articletopic/Culture.Biography.Biography*|925|classification.ores.articletopic/Culture.Biography.Women|684|classification.ores.articletopic/Culture.Media.Music|697|recommendation.link/exists|1","Q127471","nm864308",NA,NA,NA,NA
"Margaret Cho","classification.ores.articletopic/History and Society.Society|571|classification.ores.articletopic/Culture.Media.Media*|811|classification.ores.articletopic/Geography.Regions.Americas.North America|762|classification.ores.articletopic/Culture.Biography.Biography*|966|classification.ores.articletopic/Culture.Biography.Women|932|classification.ores.articletopic/Culture.Media.Entertainment|436","Q257243","nm0158632","Margaret Cho","match",NA,NA
"Sigurjón Kjartansson","classification.ores.articletopic/Culture.Biography.Biography*|828|classification.ores.articletopic/Geography.Regions.Europe.Europe*|901|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|809","Q7513312","nm0457995","Sigurjón Kjartansson","match",NA,NA
"Martin Lawrence","classification.ores.articletopic/Geography.Regions.Americas.North America|763|classification.ores.articletopic/Culture.Media.Entertainment|741|classification.ores.articletopic/Culture.Biography.Biography*|920|classification.ores.articletopic/Culture.Media.Media*|913|recommendation.image/exists|1","Q183542","nm1454",NA,NA,NA,NA
"Jodie Foster","classification.ores.articletopic/Culture.Media.Films|552|classification.ores.articletopic/Culture.Media.Media*|879|classification.ores.articletopic/Culture.Biography.Women|703|classification.ores.articletopic/Geography.Regions.Americas.North America|692|classification.ores.articletopic/History and Society.Society|578|classification.ores.articletopic/Culture.Biography.Biography*|961|recommendation.image_section/exists|1","Q41351","nm0000149","Jodie Foster","match",NA,NA
"Jamie Foxx","classification.ores.articletopic/Culture.Biography.Biography*|659|classification.ores.articletopic/Geography.Regions.Americas.North America|704|classification.ores.articletopic/Culture.Media.Music|124|classification.ores.articletopic/Culture.Media.Media*|925","Q171905","nm0004937","Jamie Foxx","match",NA,NA
"Sigurjón Sighvatsson","classification.ores.articletopic/Culture.Biography.Biography*|931","Q3482118","nm0797451","Sigurjon Sighvatsson","not exact match",NA,NA
"Avicii","classification.ores.articletopic/Culture.Media.Music|892|classification.ores.articletopic/Culture.Biography.Biography*|719|classification.ores.articletopic/Culture.Media.Media*|976","Q505476","nm4467845","Avicii","match",NA,NA
"Tim McGraw","classification.ores.articletopic/Culture.Media.Media*|996|classification.ores.articletopic/Geography.Regions.Americas.North_America|951|classification.ores.articletopic/Culture.Biography.Women|546|classification.ores.articletopic/Culture.Media.Music|997|classification.ores.articletopic/Culture.Biography.Biography*|995","Q356487","nm0005210","Tim McGraw","match",NA,NA
