"title","weighted_tags","wikibase_item","PersonID","primaryName","status","QID.imdb","imdb.status"
"Dyanne Thorne","classification.ores.articletopic/Geography.Regions.Americas.North America|611|classification.ores.articletopic/Culture.Biography.Women|872|classification.ores.articletopic/Culture.Biography.Biography*|992|recommendation.image/exists|1","Q267283","nm0861376",NA,NA,"nm0246814",NA
"Luettelo tunnetuista epileptikoista","classification.ores.articletopic/STEM.STEM*|502|classification.ores.articletopic/Culture.Biography.Biography*|689","Q5486907","nm0350273","Hilmir Snær Guðnason","not exact match",NA,NA
"Kyū Sakamoto","classification.ores.articletopic/Culture.Media.Media*|644|classification.ores.articletopic/Culture.Biography.Biography*|767|classification.ores.articletopic/Geography.Regions.Asia.East Asia|941|classification.ores.articletopic/Culture.Media.Music|588|classification.ores.articletopic/Geography.Regions.Asia.Asia*|805|recommendation.link/exists|1","Q313081","nm1715447","Yukiko Kashiwagi","not exact match","nm0757085",NA
"Catherine Deneuven filmografia","classification.ores.articletopic/Culture.Media.Films|961|classification.ores.articletopic/Culture.Media.Media*|941|classification.ores.articletopic/Culture.Biography.Biography*|718|classification.ores.articletopic/Geography.Regions.Europe.Europe*|585","Q6351419","nm0000366","Catherine Deneuve","not exact match",NA,NA
"Arijit Singh","classification.ores.articletopic/Culture.Biography.Biography*|691|classification.ores.articletopic/Culture.Media.Music|209|classification.ores.articletopic/Culture.Media.Media*|663|classification.ores.articletopic/Geography.Regions.Asia.South Asia|821|classification.ores.articletopic/Geography.Regions.Asia.Asia*|879|recommendation.image_section/exists|1","Q4790608","nm4837089",NA,NA,"nm3858033",NA
"Cate Blanchettin filmografia ja teatteriesiintymiset","classification.ores.articletopic/Culture.Media.Media*|923|classification.ores.articletopic/Culture.Media.Music|183|classification.ores.articletopic/Culture.Biography.Biography*|647|classification.ores.articletopic/Culture.Media.Films|282","Q22689947","nm0000949","Cate Blanchett","not exact match",NA,NA
"Maggie Smithin filmografia ja teatteriesiintymiset","classification.ores.articletopic/Culture.Media.Media*|943|classification.ores.articletopic/Culture.Media.Films|953|classification.ores.articletopic/Culture.Biography.Biography*|936|classification.ores.articletopic/Culture.Biography.Women|766|classification.ores.articletopic/Geography.Regions.Europe.Europe*|554|recommendation.image/exists|1","Q6351458","nm0001749","Maggie Smith","not exact match",NA,NA
"Jamie Cullum","classification.ores.articletopic/Culture.Media.Music|990|classification.ores.articletopic/Culture.Media.Media*|965|classification.ores.articletopic/Culture.Biography.Biography*|997","Q356305","nm0196971","Sophie Dahl","not exact match","nm1490226",NA
"Dustin Hoffmanin filmografia ja teatteriesiintymiset","classification.ores.articletopic/Culture.Biography.Biography*|618|classification.ores.articletopic/Culture.Media.Media*|742|classification.ores.articletopic/Culture.Media.Films|336","Q25040805","nm0000163","Dustin Hoffman","not exact match",NA,NA
"Diana Dors","classification.ores.articletopic/History and Society.History|374|classification.ores.articletopic/History and Society.Politics and government|521|classification.ores.articletopic/Geography.Regions.Oceania|210|classification.ores.articletopic/Culture.Biography.Women|911|classification.ores.articletopic/Culture.Biography.Biography*|971","Q239849","nm0001375","Kim Hunter","not exact match","nm0002047",NA
"Anna Maria Perez de Taglé","classification.ores.articletopic/Geography.Regions.Asia.Southeast_Asia|975|classification.ores.articletopic/Culture.Media.Music|880|classification.ores.articletopic/Culture.Biography.Women|880|classification.ores.articletopic/Culture.Media.Media*|974|classification.ores.articletopic/Culture.Media.Films|896|classification.ores.articletopic/Culture.Biography.Biography*|996|classification.ores.articletopic/Geography.Regions.Asia.Asia*|766","Q233412","nm2335621",NA,NA,"nm2189680",NA
"Dot Jones","classification.ores.articletopic/Culture.Biography.Biography*|969|classification.ores.articletopic/Geography.Regions.Americas.North America|552|classification.ores.articletopic/Culture.Biography.Women|924","Q270770","nm427963",NA,NA,"nm0427963",NA
"Elina Kilkku","classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Geography.Regions.Europe.Europe*|615","Q11857389","nm5986676","Elina Kilkku","match",NA,NA
"Shelley Conn","classification.ores.articletopic/Culture.Biography.Biography*|937|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|587|classification.ores.articletopic/Culture.Biography.Women|841","Q440980","nm174909",NA,NA,"nm0174909",NA
"Jamie Lee Curtisin filmografia","classification.ores.articletopic/Culture.Media.Films|432|classification.ores.articletopic/Culture.Biography.Biography*|781|classification.ores.articletopic/Culture.Media.Media*|834","Q110324199","nm0000130","Jamie Lee Curtis","not exact match",NA,NA
"Vanessa Brown","classification.ores.articletopic/Culture.Media.Media*|912|classification.ores.articletopic/Geography.Regions.Americas.North_America|737|classification.ores.articletopic/History_and_Society.History|644|classification.ores.articletopic/Culture.Biography.Biography*|997|classification.ores.articletopic/Culture.Biography.Women|851|classification.ores.articletopic/Culture.Media.Films|629","Q85118","nm114847",NA,NA,"nm0114847",NA
"Darcy LaPier","classification.ores.articletopic/History and Society.History|132|classification.ores.articletopic/Culture.Biography.Women|787|classification.ores.articletopic/Geography.Regions.Americas.North America|705|classification.ores.articletopic/Culture.Biography.Biography*|995","Q1646172","nm487526",NA,NA,"nm0487526",NA
"Chris Diamantopoulos","classification.ores.articletopic/Culture.Media.Television|764|classification.ores.articletopic/Culture.Media.Media*|945|classification.ores.articletopic/Culture.Biography.Biography*|658","Q311980","nm224565",NA,NA,"nm0224565",NA
"Mark Rydell","classification.ores.articletopic/Geography.Regions.Americas.North America|579|classification.ores.articletopic/Culture.Biography.Biography*|839|classification.ores.articletopic/Culture.Media.Media*|741","Q953627","nm0753073",NA,NA,"nm0041932",NA
"Tommy Körberg","classification.ores.articletopic/Culture.Biography.Biography*|915|classification.ores.articletopic/Culture.Media.Television|661|classification.ores.articletopic/Geography.Regions.Europe.Europe*|946|classification.ores.articletopic/Culture.Media.Music|514|classification.ores.articletopic/Culture.Media.Media*|906|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|880","Q920220","nm0912246","Amanda Waring","not exact match","nm0477969",NA
"Kathy Batesin filmografia","classification.ores.articletopic/Geography.Regions.Americas.North_America|718|classification.ores.articletopic/Culture.Biography.Biography*|949|classification.ores.articletopic/Culture.Biography.Women|793|classification.ores.articletopic/Culture.Media.Media*|919|classification.ores.articletopic/Culture.Media.Films|921","Q18387276","nm0000870","Kathy Bates","not exact match",NA,NA
"Michael Jace","classification.ores.articletopic/Culture.Media.Media*|585|classification.ores.articletopic/Culture.Biography.Biography*|992","Q950104","nm413052",NA,NA,"nm0413052",NA
"Maiju Suotama","classification.ores.articletopic/Culture.Biography.Women|852|classification.ores.articletopic/Culture.Sports|998|classification.ores.articletopic/Culture.Biography.Biography*|884","Q11880564","nm4043177","Maiju Suotama","match",NA,NA
"Gustaf Hallström","classification.ores.articletopic/Geography.Regions.Europe.Europe*|959|classification.ores.articletopic/History and Society.History|198|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|988|classification.ores.articletopic/Culture.Biography.Biography*|966","Q3454436","nm1380211","Gustaf Hallström","match",NA,NA
"Haim Saban","classification.ores.articletopic/History and Society.Politics and government|551|classification.ores.articletopic/Culture.Biography.Biography*|941|classification.ores.articletopic/Geography.Regions.Americas.North America|768","Q559844","nm0754497",NA,NA,"nm0536805",NA
"Patty Hill","classification.ores.articletopic/Culture.Biography.Biography*|996|classification.ores.articletopic/Culture.Biography.Women|860|classification.ores.articletopic/History and Society.History|407|classification.ores.articletopic/Geography.Regions.Americas.North America|910","Q4408628","nm0384530","Mildred J. Hill","not exact match","nm0384558",NA
"Kevin MacLeod","classification.ores.articletopic/Culture.Biography.Biography*|791|classification.ores.articletopic/Culture.Media.Media*|899|classification.ores.articletopic/Culture.Media.Music|272","Q16731782","nm2228215",NA,NA,"nm1930572",NA
"Pinto Colvig","classification.ores.articletopic/Culture.Biography.Biography*|935","Q945591","nm0173418",NA,NA,"nm0173416",NA
"Barbara Stanwyckin filmografia","classification.ores.articletopic/Culture.Biography.Biography*|977|classification.ores.articletopic/Culture.Media.Media*|980|classification.ores.articletopic/Culture.Media.Films|976","Q4859325","nm0001766","Barbara Stanwyck","not exact match",NA,NA
"Caroline Ingalls","classification.ores.articletopic/History and Society.History|617|classification.ores.articletopic/Culture.Biography.Women|788|classification.ores.articletopic/Geography.Regions.Americas.North America|867|classification.ores.articletopic/Culture.Biography.Biography*|673","Q3052249","nm0002111","Karen Grassle","not exact match",NA,NA
"Ben Cayetano","classification.ores.articletopic/Culture.Biography.Biography*|701|classification.ores.articletopic/Geography.Regions.Americas.North America|868|classification.ores.articletopic/History and Society.Politics and government|903","Q816457","nm0147286","Benjamin Cayetano","not exact match",NA,NA
"Chris Simon","classification.ores.articletopic/Geography.Regions.Americas.North America|888|classification.ores.articletopic/Culture.Sports|974|classification.ores.articletopic/Culture.Biography.Biography*|929","Q1077747","nm1413483","Chris Simon","match",NA,NA
"Neil Kaplan","classification.ores.articletopic/Culture.Visual_arts.Visual_arts*|737|classification.ores.articletopic/Culture.Biography.Biography*|793","Q4356496","nm0438341",NA,NA,"nm0090464",NA
"Jackie Cooper","classification.ores.articletopic/Culture.Media.Media*|730|classification.ores.articletopic/Geography.Regions.Americas.North America|706|classification.ores.articletopic/Culture.Biography.Biography*|882","Q372073","nm178114",NA,NA,"nm0178114",NA
"Kristinia DeBarge","classification.ores.articletopic/Culture.Media.Media*|984|classification.ores.articletopic/Culture.Biography.Biography*|878|classification.ores.articletopic/Culture.Media.Music|993","Q259055","nm01929906",NA,NA,"nm1929906",NA
"Amy Adamsin filmografia","classification.ores.articletopic/Culture.Media.Media*|853|classification.ores.articletopic/Culture.Biography.Biography*|843","Q16246470","nm0010736","Amy Adams","not exact match",NA,NA
"Frances McDormandin filmografia","classification.ores.articletopic/History and Society.History|255|classification.ores.articletopic/Culture.Biography.Biography*|814|classification.ores.articletopic/Culture.Biography.Women|795|recommendation.image/exists|1","Q25041513","nm0000531","Frances McDormand","not exact match",NA,NA
"Music (elokuva)","classification.ores.articletopic/Culture.Media.Media*|983|classification.ores.articletopic/Culture.Media.Films|777|classification.ores.articletopic/Culture.Biography.Biography*|679|classification.ores.articletopic/Culture.Biography.Women|600","Q21010876","nm7541720","David Jones","not exact match","tt7541720",NA
"Paul L. Smith","classification.ores.articletopic/Culture.Biography.Biography*|462|classification.ores.articletopic/Culture.Media.Media*|940|classification.ores.articletopic/Culture.Media.Films|752","Q949387","nm0809550",NA,NA,"nm0809544",NA
"Tsai Ming-liang","classification.ores.articletopic/Geography.Regions.Asia.East Asia|926|classification.ores.articletopic/History and Society.Society|758|classification.ores.articletopic/Culture.Biography.Biography*|984|classification.ores.articletopic/Geography.Regions.Asia.Asia*|989|recommendation.image/exists|1","Q698710","nm0874633",NA,NA,"nm0158857",NA
"Dean Butler","classification.ores.articletopic/Culture.Biography.Biography*|999|classification.ores.articletopic/Culture.Biography.Women|843|classification.ores.articletopic/Culture.Media.Television|955|classification.ores.articletopic/Culture.Media.Media*|803","Q1181038","nm0124891",NA,NA,"nm0124890",NA
"Tone Norum","classification.ores.articletopic/Culture.Media.Music|1000|classification.ores.articletopic/Culture.Media.Media*|999|classification.ores.articletopic/Geography.Regions.Europe.Europe*|812|classification.ores.articletopic/Culture.Biography.Biography*|839|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|912","Q3352188","nm0636328","John Norum","not exact match","nm1412666",NA
"Mariusz Czerkawski","classification.ores.articletopic/Culture.Sports|964|classification.ores.articletopic/Geography.Regions.Europe.Europe*|889|classification.ores.articletopic/Culture.Biography.Biography*|969|classification.ores.articletopic/Geography.Regions.Europe.Eastern Europe|858","Q1607588","nm0001713","Izabella Scorupco","not exact match",NA,NA
"Willie D","classification.ores.articletopic/Culture.Media.Music|282|classification.ores.articletopic/Culture.Biography.Biography*|977|classification.ores.articletopic/Geography.Regions.Americas.North America|868","Q3244998","nm0195999","Willie D.","not exact match",NA,NA
"André Cayatte","classification.ores.articletopic/Culture.Media.Films|310|classification.ores.articletopic/Geography.Regions.Europe.Europe*|821|classification.ores.articletopic/Culture.Biography.Biography*|685|classification.ores.articletopic/Geography.Regions.Europe.Western Europe|908|recommendation.link/exists|1","Q517725","nm0147265",NA,NA,"nm0147158",NA
"Juan José Campanella","classification.ores.articletopic/Culture.Biography.Biography*|807|classification.ores.articletopic/Culture.Media.Media*|672","Q726925","nm002728",NA,NA,"nm0002728",NA
"Puneeth Rajkumar","classification.ores.articletopic/Culture.Biography.Biography*|889|classification.ores.articletopic/Geography.Regions.Asia.Asia*|978|classification.ores.articletopic/Geography.Regions.Asia.South Asia|996","Q3351697","nm4272017",NA,NA,"nm2500160",NA
"Luettelo Vanessa Redgraven saamista palkinnoista ja ehdokkuuksista","classification.ores.articletopic/Culture.Biography.Women|708|classification.ores.articletopic/Culture.Media.Films|777|classification.ores.articletopic/History and Society.Society|525|classification.ores.articletopic/Culture.Biography.Biography*|754","Q17097478","nm0000603","Vanessa Redgrave","not exact match",NA,NA
"Ten (laulaja)","classification.ores.articletopic/Culture.Media.Media*|758|classification.ores.articletopic/Geography.Regions.Asia.Asia*|829|classification.ores.articletopic/Culture.Media.Music|250|classification.ores.articletopic/Culture.Biography.Biography*|636","Q26451151","nm10749499","Ten","not exact match",NA,NA
"Joaquim de Almeida","classification.ores.articletopic/Geography.Regions.Europe.Southern_Europe|884|classification.ores.articletopic/Geography.Regions.Europe.Europe*|600|classification.ores.articletopic/Culture.Biography.Biography*|930|classification.ores.articletopic/Culture.Media.Media*|592","Q188432","nm0206862",NA,NA,"nm0021835",NA
"William Boyd","classification.ores.articletopic/Culture.Literature|845|classification.ores.articletopic/Culture.Biography.Biography*|545|classification.ores.articletopic/Culture.Media.Media*|891","Q722103","nm0103939","Hector Bragny","not exact match","nm0101956",NA
"Nina Pulkkis","classification.ores.articletopic/Culture.Media.Media*|998|classification.ores.articletopic/Culture.Biography.Biography*|997","Q98116492","nm5327847","Nina Pulkkis","match",NA,NA
"Bonnie Bramlett","classification.ores.articletopic/Culture.Media.Music|991|classification.ores.articletopic/Culture.Media.Media*|912|classification.ores.articletopic/Culture.Biography.Women|824|classification.ores.articletopic/Culture.Biography.Biography*|978|recommendation.image_section/exists|1","Q3296646","nm0104231","Delaney Bramlett","not exact match","nm0104229",NA
"Iiristiina Varilo","classification.ores.articletopic/Culture.Biography.Biography*|998|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|577|classification.ores.articletopic/Geography.Regions.Europe.Europe*|507","Q23041057","nm1576895","Iiristiina Varilo","match",NA,NA
"Luettelo Glenn Closen saamista palkinnoista ja ehdokkuuksista","classification.ores.articletopic/Culture.Biography.Biography*|605|classification.ores.articletopic/Culture.Media.Media*|655|classification.ores.articletopic/Culture.Media.Films|862|classification.ores.articletopic/History and Society.Society|782","Q3834696","nm0000335","Glenn Close","not exact match",NA,NA
"Untamo Eerola","classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|987|classification.ores.articletopic/Geography.Regions.Europe.Europe*|930|classification.ores.articletopic/Culture.Biography.Biography*|808","Q56403909","nm3495842","Untamo Eerola","match",NA,NA
"Joseph Horovitz","classification.ores.articletopic/Culture.Media.Music|919|classification.ores.articletopic/Culture.Media.Media*|943|classification.ores.articletopic/Culture.Biography.Biography*|971","Q214388","nm00395264",NA,NA,"nm0039526",NA
"Luettelo Maggie Smithin saamista palkinnoista ja ehdokkuuksista","classification.ores.articletopic/Culture.Media.Television|600|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|743|classification.ores.articletopic/Culture.Media.Media*|996|classification.ores.articletopic/Culture.Biography.Women|946|classification.ores.articletopic/Culture.Biography.Biography*|600|classification.ores.articletopic/Culture.Media.Films|998|classification.ores.articletopic/Geography.Regions.Europe.Europe*|577","Q6606751","nm0001749","Maggie Smith","not exact match",NA,NA
"Biniyam","classification.ores.articletopic/Culture.Media.Music|1000|classification.ores.articletopic/Culture.Media.Media*|996|classification.ores.articletopic/Culture.Biography.Biography*|982|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|946|classification.ores.articletopic/Culture.Biography.Women|798|classification.ores.articletopic/Geography.Regions.Europe.Europe*|665","Q57943899","nm9446159","Biniyam Schelling","not exact match",NA,NA
"Maya Deren","classification.ores.articletopic/History and Society.History|387|classification.ores.articletopic/Geography.Regions.Americas.North America|562|classification.ores.articletopic/History and Society.Society|306|classification.ores.articletopic/Culture.Biography.Biography*|966|classification.ores.articletopic/Culture.Biography.Women|954","Q450382","nm0284203","Mike Foley","not exact match","nm0220305",NA
"Joan Crawfordin filmografia","classification.ores.articletopic/Culture.Biography.Biography*|708|classification.ores.articletopic/Culture.Media.Films|996|classification.ores.articletopic/Culture.Media.Media*|926","Q6204975","nm0001076","Joan Crawford","not exact match",NA,NA
"Eduard Topol","classification.ores.articletopic/Geography.Regions.Asia.Asia*|599|classification.ores.articletopic/History and Society.Society|987|classification.ores.articletopic/Geography.Regions.Europe.Europe*|649|classification.ores.articletopic/Geography.Regions.Asia.North Asia|757|classification.ores.articletopic/Culture.Biography.Biography*|996","Q1964059","nm0867698",NA,NA,"nm0009124",NA
"Mommie Dearest","classification.ores.articletopic/Culture.Literature|981|classification.ores.articletopic/Culture.Media.Books|923|classification.ores.articletopic/Culture.Biography.Women|865|classification.ores.articletopic/Culture.Media.Media*|970|classification.ores.articletopic/Culture.Biography.Biography*|585","Q1918047","nm0001076","Joan Crawford","not exact match",NA,NA
"Tatjana Grigorjeva","classification.ores.articletopic/Culture.Sports|985|classification.ores.articletopic/Culture.Biography.Women|869|classification.ores.articletopic/Geography.Regions.Oceania|938|classification.ores.articletopic/History and Society.Politics and government|934|classification.ores.articletopic/Culture.Biography.Biography*|985","Q438630","nm2564430","Tatiana Grigorieva","not exact match",NA,NA
"Luettelo Ryan Goslingin saamista palkinnoista ja ehdokkuuksista","classification.ores.articletopic/Culture.Media.Media*|813|classification.ores.articletopic/Culture.Media.Films|961|classification.ores.articletopic/History and Society.Society|834|classification.ores.articletopic/Culture.Biography.Biography*|431","Q6606843","nm0331516","Ryan Gosling","not exact match",NA,NA
"Amitabh Bachchanin filmografia","classification.ores.articletopic/Culture.Biography.Biography*|495|classification.ores.articletopic/Geography.Regions.Asia.Asia*|851|classification.ores.articletopic/Culture.Media.Films|632|classification.ores.articletopic/Geography.Regions.Asia.South Asia|957|classification.ores.articletopic/Culture.Media.Media*|791","Q4746907","nm0000821","Amitabh Bachchan","not exact match",NA,NA
"Toshiyuki Morikawa","classification.ores.articletopic/Culture.Literature|928|classification.ores.articletopic/Culture.Media.Films|822|classification.ores.articletopic/Culture.Visual_arts.Visual_arts*|839|classification.ores.articletopic/Culture.Biography.Biography*|992|classification.ores.articletopic/Culture.Visual_arts.Comics_and_Anime|887|classification.ores.articletopic/Culture.Media.Media*|859","Q460361","nm0605452",NA,NA,"nm0605451",NA
"Norman Kerry","classification.ores.articletopic/History_and_Society.History|523|classification.ores.articletopic/Culture.Media.Media*|930|classification.ores.articletopic/Geography.Regions.Americas.North_America|712|classification.ores.articletopic/Culture.Biography.Women|546|classification.ores.articletopic/Culture.Media.Films|932|classification.ores.articletopic/Culture.Biography.Biography*|970","Q1748282","nm0365121","Mildred Harris","not exact match","nm0449908",NA
"Tōru Minegishi","classification.ores.articletopic/Culture.Media.Media*|965|classification.ores.articletopic/Culture.Media.Music|283|classification.ores.articletopic/Culture.Media.Video games|995|classification.ores.articletopic/Culture.Internet culture|838|classification.ores.articletopic/Culture.Biography.Biography*|892","Q4346784","nm0591111","Tôru Minegishi","not exact match","nm3211064",NA
"Jatuli Laevuo","classification.ores.articletopic/Culture.Sports|994|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|704|classification.ores.articletopic/Culture.Biography.Biography*|888","Q18632797","nm2472421","Jatuli Laevuo","match",NA,NA
"R5 (yhtye)","classification.ores.articletopic/Culture.Media.Music|958|classification.ores.articletopic/Culture.Media.Media*|960|classification.ores.articletopic/Culture.Biography.Biography*|313","Q276584","nm5196907","Courtney Eaton","not exact match",NA,NA
"Mila Kunisin filmografia","classification.ores.articletopic/Culture.Media.Television|665|classification.ores.articletopic/Culture.Media.Media*|932|classification.ores.articletopic/Culture.Biography.Biography*|655","Q17093126","nm0005109","Mila Kunis","not exact match",NA,NA
"Julian Semjonov","classification.ores.articletopic/Geography.Regions.Europe.Europe*|744|classification.ores.articletopic/History and Society.Society|798|classification.ores.articletopic/History and Society.Military and warfare|950|classification.ores.articletopic/Geography.Regions.Europe.Eastern Europe|940|classification.ores.articletopic/Geography.Regions.Asia.North Asia|957|classification.ores.articletopic/Geography.Regions.Asia.Asia*|964|classification.ores.articletopic/Culture.Biography.Biography*|565|recommendation.link/exists|1","Q724323","nm0783972",NA,NA,"nm0042972",NA
"Lemmy Caution","classification.ores.articletopic/Culture.Media.Books|708|classification.ores.articletopic/Culture.Biography.Biography*|514|classification.ores.articletopic/Culture.Literature|906|classification.ores.articletopic/Culture.Media.Media*|891","Q1324845","nm0176061","Eddie Constantine","not exact match",NA,NA
"Pirri","classification.ores.articletopic/Culture.Biography.Biography*|867|classification.ores.articletopic/Geography.Regions.Europe.Europe*|879|classification.ores.articletopic/Geography.Regions.Europe.Southern Europe|990|classification.ores.articletopic/Culture.Sports|969","Q442441","nm0116532","Sonia Bruno","not exact match",NA,NA
"Jon Ronson","classification.ores.articletopic/Culture.Media.Media*|975|classification.ores.articletopic/Culture.Biography.Biography*|553","Q3400803","nm0740161",NA,NA,"nm0740160",NA
"Katja Woywood","classification.ores.articletopic/Culture.Biography.Women|692|classification.ores.articletopic/Geography.Regions.Europe.Europe*|996|classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|1000|classification.ores.articletopic/Culture.Biography.Biography*|1000","Q65550","nm00941946",NA,NA,"nm0941946",NA
"Glenn Closen filmografia ja esiintymiset","classification.ores.articletopic/Culture.Biography.Women|907|classification.ores.articletopic/Culture.Biography.Biography*|926|classification.ores.articletopic/Culture.Media.Films|743|classification.ores.articletopic/Culture.Media.Media*|893","Q26183614","nm0000335","Glenn Close","not exact match",NA,NA
"Iiti Yli-Harja","classification.ores.articletopic/Culture.Media.Media*|998|classification.ores.articletopic/Culture.Biography.Biography*|998|classification.ores.articletopic/Culture.Media.Films|855|classification.ores.articletopic/Culture.Media.Music|658","Q117464074","nm7889233","Iiti Yli-Harja","match",NA,NA
"Gene Deitch","classification.ores.articletopic/Culture.Media.Media*|814|classification.ores.articletopic/Culture.Biography.Biography*|683","Q1501393","nm0214480","Defeur","not exact match","nm0215126",NA
"Gertrude Lawrence","classification.ores.articletopic/Culture.Performing arts|965|classification.ores.articletopic/Culture.Biography.Women|929|classification.ores.articletopic/Geography.Regions.Americas.North America|530|classification.ores.articletopic/Culture.Biography.Biography*|978|classification.ores.articletopic/History and Society.History|583|classification.ores.articletopic/Culture.Media.Music|799","Q433053","nm492775",NA,NA,"nm0492775",NA
"Vanessa Redgraven filmografia ja esiintymiset","classification.ores.articletopic/Culture.Media.Media*|724|classification.ores.articletopic/Culture.Media.Films|379|classification.ores.articletopic/Culture.Biography.Biography*|934|classification.ores.articletopic/Culture.Biography.Women|761","Q17154004","nm0000603","Vanessa Redgrave","not exact match",NA,NA
"Chris Miller","classification.ores.articletopic/Culture.Media.Films|612|classification.ores.articletopic/Culture.Media.Media*|787|classification.ores.articletopic/Culture.Biography.Biography*|662","Q283700","nm3735491",NA,NA,"nm1844237",NA
"Pauline Lafont","classification.ores.articletopic/Culture.Biography.Women|878|classification.ores.articletopic/Culture.Biography.Biography*|877|classification.ores.articletopic/Geography.Regions.Europe.Europe*|800|classification.ores.articletopic/Geography.Regions.Europe.Western Europe|917|classification.ores.articletopic/History and Society.History|276","Q468292","nm0480942","Bernadette Lafont","not exact match","nm0480953",NA
"Claudette Colbertin filmografia","classification.ores.articletopic/Geography.Regions.Americas.North_America|607|classification.ores.articletopic/Culture.Biography.Women|538|classification.ores.articletopic/Culture.Media.Media*|963|classification.ores.articletopic/History_and_Society.History|515|classification.ores.articletopic/Culture.Biography.Biography*|984|classification.ores.articletopic/Culture.Media.Films|949","Q6645764","nm0001055","Claudette Colbert","not exact match",NA,NA
"Brandon Boyd","classification.ores.articletopic/Culture.Media.Music|890|classification.ores.articletopic/Geography.Regions.Americas.North America|576|classification.ores.articletopic/Culture.Media.Media*|875|classification.ores.articletopic/Culture.Biography.Biography*|993|recommendation.image_section/exists|1","Q446586","nm0101561","Chuck Boyd","not exact match","nm1179503",NA
"Tonino Ricci","classification.ores.articletopic/Culture.Biography.Biography*|691|classification.ores.articletopic/Geography.Regions.Europe.Europe*|787","Q2442047","nm0723265",NA,NA,"nm0723260",NA
"Pietro Tordi","classification.ores.articletopic/Culture.Biography.Biography*|635|classification.ores.articletopic/Geography.Regions.Europe.Europe*|880|classification.ores.articletopic/Geography.Regions.Europe.Southern Europe|791","Q523814","nm0867895",NA,NA,"nm0867894",NA
"Jeri Sopanen","classification.ores.articletopic/Culture.Biography.Biography*|928|classification.ores.articletopic/Culture.Media.Media*|874|classification.ores.articletopic/Culture.Media.Films|749","Q6462388","nm0814614",NA,NA,"nm0764526",NA
"Meisner-tekniikka","classification.ores.articletopic/Culture.Biography.Biography*|351|classification.ores.articletopic/STEM.STEM*|411","Q6810330","nm0577073","Sanford Meisner","not exact match",NA,NA
"Sebu Kuhlberg","classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|939|classification.ores.articletopic/Culture.Biography.Biography*|963|classification.ores.articletopic/Culture.Sports|993|classification.ores.articletopic/Geography.Regions.Europe.Europe*|884","Q29419004","nm0474038","Sebu Kuhlberg","match",NA,NA
"Diane Lanen filmografia","classification.ores.articletopic/Culture.Media.Media*|666|classification.ores.articletopic/Culture.Media.Films|979|classification.ores.articletopic/Culture.Biography.Biography*|355","Q86753692","nm0000178","Diane Lane","not exact match",NA,NA
"Ray Abruzzo","classification.ores.articletopic/Culture.Biography.Biography*|714|classification.ores.articletopic/Culture.Media.Television|849|classification.ores.articletopic/Culture.Media.Media*|759","Q276618","nm00009410",NA,NA,"nm0009410",NA
"Susan Sarandonin filmografia ja teatteriesiintymiset","classification.ores.articletopic/Culture.Biography.Biography*|912|classification.ores.articletopic/Culture.Media.Media*|912|classification.ores.articletopic/Culture.Media.Films|912|classification.ores.articletopic/Geography.Regions.Americas.North_America|766|classification.ores.articletopic/Culture.Biography.Women|658","Q7648350","nm0000215","Susan Sarandon","not exact match",NA,NA
"Havana Brown","classification.ores.articletopic/Culture.Biography.Biography*|912|classification.ores.articletopic/History and Society.Politics and government|966|classification.ores.articletopic/Geography.Regions.Oceania|961|classification.ores.articletopic/Culture.Media.Media*|704|classification.ores.articletopic/Culture.Media.Music|750","Q610701","nm4756852",NA,NA,"nm3601943",NA
"Lucille Ricksen","classification.ores.articletopic/Culture.Media.Media*|843|classification.ores.articletopic/Culture.Biography.Biography*|921|classification.ores.articletopic/Culture.Biography.Women|766|classification.ores.articletopic/Geography.Regions.Americas.North_America|554|classification.ores.articletopic/History_and_Society.History|692|classification.ores.articletopic/Culture.Media.Films|904","Q458228","nm0725584",NA,NA,"nm0259012",NA
"Katharina Andresen","classification.ores.articletopic/History and Society.History|141|classification.ores.articletopic/Culture.Biography.Biography*|769|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|986|classification.ores.articletopic/Geography.Regions.Europe.Europe*|990","Q23005905","nm7827564","Katharina Andresen","match",NA,NA
"Jack Cardiff","classification.ores.articletopic/Culture.Biography.Biography*|868|classification.ores.articletopic/Culture.Media.Films|319|classification.ores.articletopic/Culture.Sports|32","Q436704","nm0136434","Mason Cardiff","not exact match","nm0002153",NA
