"title","weighted_tags","wikibase_item","PersonID","primaryName","status","QID.imdb","imdb.status"
"Annika Nordin","classification.ores.articletopic/Culture.Biography.Biography*|977|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|754|classification.ores.articletopic/Geography.Regions.Europe.Europe*|615|classification.ores.articletopic/Culture.Media.Media*|562|classification.ores.articletopic/Culture.Media.Films|554","Q16595950","nm1853365","Timo Nieminen","not exact match","nm2641659",NA
"Ginnifer Goodwin","classification.ores.articletopic/Geography.Regions.Americas.North America|631|classification.ores.articletopic/Culture.Biography.Women|827|classification.ores.articletopic/Culture.Media.Media*|692|classification.ores.articletopic/Culture.Biography.Biography*|973","Q109522","nm1045423",NA,NA,"nm0329481",NA
"Mick Tucker","classification.ores.articletopic/Culture.Biography.Biography*|958|classification.ores.articletopic/Culture.Media.Media*|850|classification.ores.articletopic/Culture.Media.Music|823","Q3305046","nm2191181","The Sweet","not exact match","nm5534759",NA
"Patton Oswalt","classification.ores.articletopic/Geography.Regions.Americas.North America|574|classification.ores.articletopic/Culture.Media.Media*|930|classification.ores.articletopic/Culture.Media.Entertainment|938|classification.ores.articletopic/Culture.Biography.Biography*|497|recommendation.link/exists|1","Q374065","nm652663",NA,NA,"nm0652663",NA
"Daryl Sabara","classification.ores.articletopic/Culture.Media.Media*|901|classification.ores.articletopic/Culture.Biography.Biography*|979|classification.ores.articletopic/Culture.Media.Films|930","Q271469","nm754512",NA,NA,"nm0754512",NA
"Laila Lockhart Kraner","classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Culture.Media.Films|990|classification.ores.articletopic/Culture.Media.Media*|901|classification.ores.articletopic/Culture.Biography.Women|629","Q120490100","nm7872532","Laila Lockhart Kraner","match",NA,NA
"Harry Connick, Jr.","classification.ores.articletopic/Culture.Media.Media*|975|classification.ores.articletopic/Geography.Regions.Americas.North America|796|classification.ores.articletopic/Culture.Biography.Biography*|705|classification.ores.articletopic/Culture.Media.Music|957","Q313755","nm1065",NA,NA,"nm0001065",NA
"Ashley Johnson","classification.ores.articletopic/Culture.Biography.Biography*|838|classification.ores.articletopic/Culture.Media.Media*|825","Q267359","nm424534",NA,NA,"nm0424534",NA
"Åke Hodell","classification.ores.articletopic/Culture.Biography.Biography*|974|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|896|classification.ores.articletopic/Geography.Regions.Europe.Europe*|817","Q5808456","nm0388017","Åke Hodell","match",NA,NA
"Mr. Mister","classification.ores.articletopic/Culture.Media.Media*|777|classification.ores.articletopic/Culture.Media.Music|900|classification.ores.articletopic/Culture.Biography.Biography*|821","Q1334471","nm1663744",NA,NA,"nm1215569",NA
"Jarl Alfredius","classification.ores.articletopic/Geography.Regions.Europe.Europe*|987|classification.ores.articletopic/Culture.Biography.Biography*|957|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|990","Q1848215","nm0019239","Jarl Alfredius","match",NA,NA
"Tyrese Gibson","classification.ores.articletopic/Culture.Media.Music|949|classification.ores.articletopic/Culture.Media.Media*|996|classification.ores.articletopic/Geography.Regions.Americas.North_America|724|classification.ores.articletopic/Culture.Biography.Biography*|999|classification.ores.articletopic/Culture.Media.Films|955","Q311232","nm879085",NA,NA,"nm0879085",NA
"Barry Corbin","classification.ores.articletopic/Geography.Regions.Americas.North America|720|classification.ores.articletopic/Culture.Media.Media*|951|classification.ores.articletopic/Culture.Media.Television|594|classification.ores.articletopic/Culture.Biography.Biography*|841","Q607678","nm84278",NA,NA,"nm0179224",NA
"Jonatan Ramel","classification.ores.articletopic/Geography.Regions.Europe.Europe*|930|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|914|classification.ores.articletopic/Culture.Biography.Biography*|912","Q108108830","nm5280830","Jonatan Ramel","match",NA,NA
"Sara Gilbert","classification.ores.articletopic/Culture.Media.Films|760|classification.ores.articletopic/Culture.Biography.Women|847|classification.ores.articletopic/Culture.Media.Media*|904|classification.ores.articletopic/Geography.Regions.Americas.North_America|771|classification.ores.articletopic/Culture.Biography.Biography*|991|recommendation.image/exists|1","Q231405","nm0318229",NA,NA,"nm0004960",NA
"Tintin Poggats Sarri","classification.ores.articletopic/Culture.Media.Films|998|classification.ores.articletopic/Culture.Media.Media*|992|classification.ores.articletopic/History_and_Society.History|987|classification.ores.articletopic/Culture.Biography.Biography*|777","Q121856031","nm10509071","Tintin Poggats Sarri","match",NA,NA
"Larry Flynt","classification.ores.articletopic/Culture.Biography.Biography*|729|classification.ores.articletopic/History and Society.Society|360|classification.ores.articletopic/Culture.Sports|60|classification.ores.articletopic/Geography.Regions.Americas.North America|929|classification.ores.articletopic/Culture.Media.Media*|895|classification.ores.articletopic/Culture.Media.Films|437","Q223839","nm283658",NA,NA,"nm0283658",NA
"Vladimir Kara-Murza","classification.ores.articletopic/Geography.Regions.Asia.Asia*|907|classification.ores.articletopic/Geography.Regions.Asia.North_Asia|904|classification.ores.articletopic/Geography.Regions.Europe.Eastern_Europe|946|classification.ores.articletopic/Geography.Regions.Europe.Europe*|919|classification.ores.articletopic/Culture.Biography.Biography*|993","Q4213414","nm7359623","Yevgenia Kara-Murza","not exact match","nm7359622",NA
"Diane Cilento","classification.ores.articletopic/History and Society.Politics and government|761|classification.ores.articletopic/Geography.Regions.Oceania|724|classification.ores.articletopic/Culture.Biography.Biography*|937|classification.ores.articletopic/Culture.Biography.Women|865","Q238871","nm0162284",NA,NA,"nm0162283",NA
"Nina & Frederik","classification.ores.articletopic/Culture.Media.Music|892|classification.ores.articletopic/Culture.Biography.Biography*|929|classification.ores.articletopic/Culture.Media.Media*|821","Q2288571","nm0887684","Nina van Pallandt","not exact match",NA,NA
"Maud Husberg","classification.ores.articletopic/Culture.Biography.Women|940|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|961|classification.ores.articletopic/Culture.Biography.Biography*|981|classification.ores.articletopic/Geography.Regions.Europe.Europe*|972","Q4955136","nm0472234","Margaretha Krook","not exact match",NA,NA
"Per Magnusson","classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|546|classification.ores.articletopic/Culture.Media.Media*|995|classification.ores.articletopic/Culture.Biography.Biography*|515|classification.ores.articletopic/Culture.Media.Music|995","Q5972130","nm1094099","Will Young","not exact match",NA,NA
"Ulf Norinder","classification.ores.articletopic/Culture.Biography.Biography*|905|classification.ores.articletopic/Culture.Sports|967","Q6016846","nm0635368","Ulf Norinder","match",NA,NA
"Julian Fellowes","classification.ores.articletopic/Culture.Media.Media*|834|classification.ores.articletopic/Culture.Biography.Biography*|804|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|803|classification.ores.articletopic/Geography.Regions.Europe.Europe*|747","Q336018","nm271501",NA,NA,"nm0271501",NA
"Danny Huston","classification.ores.articletopic/Culture.Media.Films|982|classification.ores.articletopic/Culture.Media.Media*|953|classification.ores.articletopic/Culture.Biography.Biography*|981","Q357762","nm0404111",NA,NA,"nm0396812",NA
"Birgitta Fernström","classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|880|classification.ores.articletopic/Geography.Regions.Europe.Europe*|835|classification.ores.articletopic/Culture.Media.Media*|822|classification.ores.articletopic/Culture.Media.Films|699","Q4947912","nm3446541","Birgitta Fernström","match",NA,NA
"John Lee Hooker","classification.ores.articletopic/Geography.Regions.Americas.North America|841|classification.ores.articletopic/Culture.Media.Music|945|classification.ores.articletopic/Culture.Biography.Biography*|987|classification.ores.articletopic/Culture.Media.Media*|871","Q44570","nm0393631",NA,NA,"nm0393630",NA
"Paul Shaffer","classification.ores.articletopic/Geography.Regions.Americas.North America|755|classification.ores.articletopic/Culture.Media.Music|808|classification.ores.articletopic/Culture.Media.Media*|975|classification.ores.articletopic/Culture.Biography.Biography*|980","Q963626","nm0787322",NA,NA,"nm0787238",NA
"Mikeeysmind","classification.ores.articletopic/Culture.Biography.Biography*|917|classification.ores.articletopic/Geography.Regions.Europe.Europe*|826|classification.ores.articletopic/Culture.Media.Media*|991|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|890|classification.ores.articletopic/Culture.Media.Music|998","Q116965137","nm14513392","Mikael Daghighi","not exact match",NA,NA
"Mike Wallace","classification.ores.articletopic/Geography.Regions.Americas.North America|898|classification.ores.articletopic/Culture.Biography.Biography*|955|classification.ores.articletopic/Culture.Media.Media*|903","Q325487","nm908794",NA,NA,"nm0908794",NA
"Kalle Einarsson","classification.ores.articletopic/Geography.Regions.Europe.Europe*|963|classification.ores.articletopic/Culture.Biography.Biography*|607|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|994|classification.ores.articletopic/Culture.Media.Media*|562","Q121863346","nm11157228","Kalle Einarsson","match",NA,NA
"Cheeta","classification.ores.articletopic/Geography.Regions.Americas.North America|685|classification.ores.articletopic/Culture.Media.Media*|642|classification.ores.articletopic/Culture.Biography.Biography*|452|recommendation.image/exists|1","Q28647560","nm0031490","Albert Antonucci","not exact match",NA,NA
"Grey DeLisle","classification.ores.articletopic/Culture.Media.Media*|755|classification.ores.articletopic/Culture.Biography.Biography*|986|classification.ores.articletopic/Culture.Biography.Women|786","Q13938","nm217221",NA,NA,"nm0217221",NA
"Max Lapitskij","classification.ores.articletopic/Culture.Biography.Biography*|999|classification.ores.articletopic/Culture.Media.Films|985|classification.ores.articletopic/Culture.Media.Media*|971","Q121689593","nm1105710","Max Lapitskij","match",NA,NA
"Neil Simon","classification.ores.articletopic/Culture.Performing arts|964|classification.ores.articletopic/Geography.Regions.Americas.North America|674|classification.ores.articletopic/Culture.Biography.Biography*|824|recommendation.link/exists|1","Q315808","nm800319",NA,NA,"nm0800319",NA
"Håkan Bengtsson (skådespelare)","classification.ores.articletopic/Culture.Media.Media*|912|classification.ores.articletopic/Culture.Media.Films|812|classification.ores.articletopic/Culture.Biography.Biography*|685","Q102243167","nm2090416","Håkan Bengtsson","not exact match",NA,NA
"John Österlund (skådespelare)","classification.ores.articletopic/Culture.Media.Media*|912|classification.ores.articletopic/Culture.Biography.Biography*|998|classification.ores.articletopic/Culture.Media.Films|812","Q121493730","nm9332080","John Österlund","not exact match",NA,NA
"Harry Shearer","classification.ores.articletopic/Culture.Media.Entertainment|544|classification.ores.articletopic/Culture.Media.Media*|961|classification.ores.articletopic/Culture.Media.Radio|392|classification.ores.articletopic/Culture.Biography.Biography*|731|classification.ores.articletopic/Geography.Regions.Americas.North America|758|classification.ores.articletopic/Culture.Media.Television|679","Q345325","nm0790434",NA,NA,"nm0733427",NA
"Georg Funkquist","classification.ores.articletopic/Culture.Biography.Biography*|507|classification.ores.articletopic/Geography.Regions.Europe.Europe*|946|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|981","Q4286136","nm0298607","Doris Funcke","not exact match","nm0298777",NA
"Alexis Arquette","classification.ores.articletopic/Culture.Biography.Women|704|classification.ores.articletopic/Geography.Regions.Americas.North America|562|classification.ores.articletopic/Culture.Biography.Biography*|953|classification.ores.articletopic/History and Society.Society|792","Q254431","nm793",NA,NA,"nm0000793",NA
"Michel'le","classification.ores.articletopic/Culture.Biography.Biography*|856|classification.ores.articletopic/Culture.Media.Media*|862|classification.ores.articletopic/Culture.Media.Music|952","Q1931208","nm3057293",NA,NA,"nm2265092",NA
"IU","classification.ores.articletopic/Culture.Biography.Biography*|792|classification.ores.articletopic/Geography.Regions.Asia.Asia*|892|classification.ores.articletopic/History and Society.Society|492|classification.ores.articletopic/Culture.Media.Music|905|classification.ores.articletopic/Geography.Regions.Asia.East Asia|989|classification.ores.articletopic/Culture.Media.Media*|904","Q20145","nm4653224",NA,NA,"nm3889963",NA
"Peter Serafinowicz","classification.ores.articletopic/Culture.Biography.Biography*|928|classification.ores.articletopic/Culture.Media.Television|850|classification.ores.articletopic/Culture.Media.Media*|961|classification.ores.articletopic/Culture.Media.Entertainment|637|recommendation.link/exists|1","Q723256","nm784818",NA,NA,"nm0784818",NA
"John G. Avildsen","classification.ores.articletopic/Culture.Media.Media*|736|classification.ores.articletopic/Culture.Biography.Biography*|844|classification.ores.articletopic/Culture.Sports|44","Q260125","nm0043168","Jonathan Avildsen","not exact match","nm0000814",NA
"Sadaf Ahmadi","classification.ores.articletopic/Culture.Biography.Biography*|822|classification.ores.articletopic/Culture.Visual_arts.Visual_arts*|523","Q122259922","nm2905759","Sadaf Ahmadi","match",NA,NA
"Nicholas Brendon","classification.ores.articletopic/Culture.Biography.Biography*|937","Q434778","nm010718",NA,NA,"nm0107183",NA
"Dean Butler (skådespelare)","classification.ores.articletopic/Culture.Biography.Biography*|905|classification.ores.articletopic/Culture.Media.Media*|696|classification.ores.articletopic/Geography.Regions.Americas.North America|824","Q1181038","nm0124891",NA,NA,"nm0124890",NA
"Christian Kracht","classification.ores.articletopic/Geography.Regions.Europe.Europe*|713|classification.ores.articletopic/Culture.Media.Media*|845|classification.ores.articletopic/Culture.Literature|931|classification.ores.articletopic/Culture.Media.Books|878|classification.ores.articletopic/Geography.Regions.Europe.Western Europe|867|classification.ores.articletopic/Culture.Biography.Biography*|620","Q123242","nm2746964","Frauke Finsterwalder","not exact match","nm3440231",NA
"Tyler Hoechlin","classification.ores.articletopic/Culture.Media.Media*|922|classification.ores.articletopic/Culture.Biography.Biography*|691|classification.ores.articletopic/Culture.Media.Films|506","Q432739","nm388382",NA,NA,"nm0388382",NA
"Mireille Enos","classification.ores.articletopic/Geography.Regions.Americas.North America|664|classification.ores.articletopic/Culture.Biography.Women|925|classification.ores.articletopic/Culture.Biography.Biography*|956|classification.ores.articletopic/Culture.Media.Media*|752","Q28211","nm257969",NA,NA,"nm0257969",NA
"Kelly Lynch","classification.ores.articletopic/Culture.Biography.Biography*|940|classification.ores.articletopic/Culture.Media.Films|296|classification.ores.articletopic/Culture.Biography.Women|783","Q242523","nm1488",NA,NA,"nm0001488",NA
"Artie Shaw","classification.ores.articletopic/Culture.Media.Music|880|classification.ores.articletopic/Culture.Media.Media*|956|classification.ores.articletopic/Culture.Biography.Biography*|989|classification.ores.articletopic/Geography.Regions.Americas.North America|800","Q320065","nm789600",NA,NA,"nm0789600",NA
"Matthew McConaugheys filmografi","classification.ores.articletopic/Culture.Biography.Biography*|575|classification.ores.articletopic/Culture.Media.Media*|927|classification.ores.articletopic/Culture.Media.Films|480","Q17113652","nm0000190","Matthew McConaughey","not exact match",NA,NA
"Donna D'Errico","classification.ores.articletopic/Culture.Media.Media*|951|classification.ores.articletopic/Culture.Biography.Women|941|classification.ores.articletopic/Culture.Biography.Biography*|997|classification.ores.articletopic/Culture.Media.Films|966|classification.ores.articletopic/Geography.Regions.Americas.North_America|672","Q271092","nm351",NA,NA,"nm0000351",NA
"Charles Gray","classification.ores.articletopic/Culture.Media.Media*|835|classification.ores.articletopic/Culture.Biography.Biography*|966|classification.ores.articletopic/Culture.Media.Films|281","Q961187","nm336509",NA,NA,"nm0336509",NA
"David Book","classification.ores.articletopic/Culture.Biography.Biography*|949|classification.ores.articletopic/Geography.Regions.Europe.Europe*|945|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|926","Q105834938","nm3644506","David Book","match",NA,NA
"Topfreedom","classification.ores.articletopic/Culture.Literature|911|classification.ores.articletopic/History and Society.Politics and government|928|classification.ores.articletopic/Culture.Media.Media*|984|classification.ores.articletopic/Culture.Media.Books|969|classification.ores.articletopic/History and Society.Education|567|classification.ores.articletopic/Geography.Regions.Oceania|222|classification.ores.articletopic/Culture.Biography.Biography*|478|classification.ores.articletopic/Geography.Regions.Asia.South Asia|139|recommendation.image_section/exists|1","Q2084807","nm2128467","Lina Esco","not exact match",NA,NA
"K.G. Ossiannilsson","classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|974|classification.ores.articletopic/Culture.Biography.Biography*|999|classification.ores.articletopic/Geography.Regions.Europe.Europe*|939","Q6030381","nm0652247","Karl Gustav Ossiannilsson","not exact match",NA,NA
"Penn & Teller","classification.ores.articletopic/Culture.Media.Media*|900|classification.ores.articletopic/Culture.Media.Entertainment|442|classification.ores.articletopic/Culture.Biography.Biography*|427|classification.ores.articletopic/Culture.Media.Television|812","Q130317","nm0422710","Penn Jillette","not exact match","co0181096",NA
"John Dahlbäck","classification.ores.articletopic/Culture.Media.Music|695|classification.ores.articletopic/Culture.Biography.Biography*|338|classification.ores.articletopic/Culture.Media.Media*|937","Q257688","nm11004087","John Dahlbäck","match",NA,NA
"Drain","classification.ores.articletopic/Culture.Media.Media*|906|classification.ores.articletopic/Culture.Biography.Biography*|863|classification.ores.articletopic/Culture.Media.Music|981","Q5305544","nm0409546","Tony Iommi","not exact match",NA,NA
"Michael Todd","classification.ores.articletopic/Geography.Regions.Americas.North America|914|classification.ores.articletopic/Culture.Biography.Biography*|665","Q240566","nm865239",NA,NA,"nm0865239",NA
"Bo Höglund","classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|974|classification.ores.articletopic/Geography.Regions.Europe.Europe*|959|classification.ores.articletopic/Culture.Biography.Biography*|777|classification.ores.articletopic/Culture.Media.Films|692|classification.ores.articletopic/Culture.Media.Media*|737","Q4931104","nm0405873",NA,NA,"nm0405872",NA
"Emma Örtlund","classification.ores.articletopic/Culture.Biography.Biography*|997|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|987|classification.ores.articletopic/Geography.Regions.Europe.Europe*|904|classification.ores.articletopic/Culture.Media.Media*|817|classification.ores.articletopic/Culture.Media.Films|754","Q96211338","nm11272276","Emma Örtlund","match",NA,NA
"Therése Neaimé","classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|964|classification.ores.articletopic/Geography.Regions.Europe.Europe*|777|classification.ores.articletopic/Culture.Biography.Biography*|600","Q4969062","nm1690333","Therése Neaimé","match",NA,NA
"Rodney Mullen","classification.ores.articletopic/Culture.Internet culture|999|classification.ores.articletopic/Geography.Regions.Americas.North America|584|classification.ores.articletopic/Culture.Biography.Biography*|800|classification.ores.articletopic/Culture.Sports|907","Q313447","nm0612045","Rodney Mullen","match",NA,NA
"Pamela Adlon","classification.ores.articletopic/Geography.Regions.Americas.North America|571|classification.ores.articletopic/Culture.Biography.Women|932|classification.ores.articletopic/Culture.Biography.Biography*|982|classification.ores.articletopic/Culture.Media.Media*|715|classification.ores.articletopic/Culture.Media.Entertainment|408|recommendation.link/exists|1","Q271426","nm781899",NA,NA,"nm0781899",NA
"Ulf Åsgård","classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|955|classification.ores.articletopic/Geography.Regions.Europe.Europe*|941|classification.ores.articletopic/Culture.Biography.Biography*|826","Q12008287","nm0959831","Ulf Åsgård","match",NA,NA
"Stefan Ekberg","classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|995|classification.ores.articletopic/Geography.Regions.Europe.Europe*|990|classification.ores.articletopic/Culture.Biography.Biography*|977","Q15713861","nm0252279","Stefan Ekberg","match",NA,NA
"Gert Fröbe","classification.ores.articletopic/Geography.Regions.Europe.Europe*|965|classification.ores.articletopic/Geography.Regions.Europe.Western Europe|988|classification.ores.articletopic/Culture.Biography.Biography*|655|recommendation.image_section/exists|1","Q76943","nm2085",NA,NA,"nm0002085",NA
"Barry Nelson","classification.ores.articletopic/Geography.Regions.Americas.North America|720|classification.ores.articletopic/Culture.Media.Television|763|classification.ores.articletopic/Culture.Media.Media*|897|classification.ores.articletopic/Culture.Biography.Biography*|846|classification.ores.articletopic/Culture.Media.Radio|519","Q443790","nm118518",NA,NA,"nm0625167",NA
"Christina Lagerson","classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|998|classification.ores.articletopic/Geography.Regions.Europe.Europe*|988|classification.ores.articletopic/Culture.Biography.Biography*|953|classification.ores.articletopic/Culture.Media.Media*|904","Q4960561","nm0481258","Christina Lagerson","match",NA,NA
"Adam Savage","classification.ores.articletopic/Culture.Media.Media*|775|classification.ores.articletopic/Culture.Biography.Biography*|957","Q297618","nm1144726",NA,NA,"nm0767234",NA
"Bill Haley & His Comets","classification.ores.articletopic/Culture.Biography.Biography*|966|classification.ores.articletopic/Culture.Media.Music|966|classification.ores.articletopic/Geography.Regions.Americas.North America|749|classification.ores.articletopic/Culture.Media.Media*|946","Q2914477","nm0006426","Bill Haley","not exact match","nm1370173",NA
"Shoah (film)","classification.ores.articletopic/Culture.Media.Media*|923|classification.ores.articletopic/Geography.Regions.Europe.Europe*|821|classification.ores.articletopic/Culture.Media.Films|345|classification.ores.articletopic/Culture.Biography.Biography*|347|classification.ores.articletopic/History and Society.History|159","Q1720765","nm0487351","Claude Lanzmann","not exact match","tt0090015",NA
"David S. Goyer","classification.ores.articletopic/Culture.Literature|831|classification.ores.articletopic/Culture.Biography.Biography*|771|classification.ores.articletopic/Culture.Media.Media*|749","Q352010","nm0333060",NA,NA,"nm0275286",NA
"Carrot Top","classification.ores.articletopic/Culture.Media.Entertainment|881|classification.ores.articletopic/Culture.Media.Media*|975|classification.ores.articletopic/Culture.Biography.Biography*|985|classification.ores.articletopic/Geography.Regions.Americas.North America|558","Q559081","nm5488",NA,NA,"nm0005488",NA
"Katarina Wigander","classification.ores.articletopic/Geography.Regions.Europe.Europe*|999|classification.ores.articletopic/Culture.Visual_arts.Visual_arts*|991|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|1000|classification.ores.articletopic/Culture.Visual_arts.Fashion|996|classification.ores.articletopic/Culture.Biography.Biography*|999|classification.ores.articletopic/Culture.Biography.Women|977","Q2010511","nm7687256","Katarina Wigander","match",NA,NA
"Michael Byrne","classification.ores.articletopic/Culture.Biography.Biography*|780|classification.ores.articletopic/Culture.Media.Media*|655","Q212416","nm126250",NA,NA,"nm0126250",NA
"Rickard Nordstrand","classification.ores.articletopic/Culture.Sports|975|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|947|classification.ores.articletopic/Culture.Biography.Biography*|916|classification.ores.articletopic/Geography.Regions.Europe.Europe*|890","Q6016020","nm5036595","Rickard Nordstrand","match",NA,NA
"Agneta Blidberg","classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|986|classification.ores.articletopic/Geography.Regions.Europe.Europe*|957|classification.ores.articletopic/Culture.Biography.Biography*|851","Q4939518","nm4057673","Agneta Blidberg","match",NA,NA
"Greg Germann","classification.ores.articletopic/Culture.Media.Television|830|classification.ores.articletopic/Culture.Media.Media*|952|classification.ores.articletopic/Culture.Biography.Biography*|772","Q740511","nm314548",NA,NA,"nm0314524",NA
"Grace Zabriskie","classification.ores.articletopic/Culture.Biography.Biography*|945|classification.ores.articletopic/Culture.Biography.Women|897|classification.ores.articletopic/Geography.Regions.Americas.North America|606|classification.ores.articletopic/Culture.Media.Television|517|classification.ores.articletopic/Culture.Media.Media*|790","Q242552","nm951471",NA,NA,"nm0951471",NA
"Ed Marinaro","classification.ores.articletopic/Geography.Regions.Americas.North America|535|classification.ores.articletopic/Culture.Sports|788|classification.ores.articletopic/Culture.Biography.Biography*|885","Q1155535","nm00547544",NA,NA,"nm0547544",NA
"Marcus Vögeli","classification.ores.articletopic/Culture.Biography.Biography*|994|classification.ores.articletopic/Culture.Media.Media*|973|classification.ores.articletopic/Culture.Media.Films|946|classification.ores.articletopic/Geography.Regions.Americas.North_America|644","Q122790668","nm4238825","Marcus Vögeli","match",NA,NA
"Mervyn Griffin","classification.ores.articletopic/Culture.Media.Television|699|classification.ores.articletopic/Culture.Sports|42|classification.ores.articletopic/Culture.Media.Entertainment|470|classification.ores.articletopic/Geography.Regions.Americas.North America|879|classification.ores.articletopic/Culture.Media.Media*|946|classification.ores.articletopic/Culture.Biography.Biography*|573","Q598344","nm341311",NA,NA,"nm0341311",NA
"Alison Lohman","classification.ores.articletopic/Culture.Media.Films|852|classification.ores.articletopic/Culture.Biography.Biography*|977|classification.ores.articletopic/History and Society.Society|368|classification.ores.articletopic/Geography.Regions.Americas.North America|527","Q4518","nm517844",NA,NA,"nm0517844",NA
"Eva Hesse","classification.ores.articletopic/Culture.Biography.Women|562|classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Culture.Visual_arts.Visual_arts*|924","Q215457","nm0381568","Hermann Hesse","not exact match","nm4288129",NA
"Samuel Hübinette","classification.ores.articletopic/Culture.Biography.Biography*|997|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|847","Q5815520","nm1949623","Samuel Hubinette","not exact match",NA,NA
"Willy Keidser","classification.ores.articletopic/Culture.Media.Media*|515|classification.ores.articletopic/Geography.Regions.Europe.Europe*|822|classification.ores.articletopic/Culture.Media.Films|760|classification.ores.articletopic/Culture.Biography.Biography*|812|classification.ores.articletopic/Culture.Performing_arts|724|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|718","Q109536846","nm0445012","Willy Keidser","match",NA,NA
"Joachim Bergenstråhle","classification.ores.articletopic/Culture.Biography.Biography*|994|classification.ores.articletopic/Culture.Media.Films|699|classification.ores.articletopic/Geography.Regions.Europe.Europe*|679","Q16161285","nm0074090","Joachim Bergenstråhle","match",NA,NA
"Joaquim de Almeida","classification.ores.articletopic/Culture.Biography.Biography*|795|classification.ores.articletopic/Culture.Media.Films|639","Q188432","nm0206862",NA,NA,"nm0021835",NA
"Holger Juul Hansen","classification.ores.articletopic/Culture.Biography.Biography*|309|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|976|classification.ores.articletopic/Geography.Regions.Europe.Europe*|894|classification.ores.articletopic/History and Society.History|180","Q1624551","nm360856",NA,NA,"nm0360856",NA
"Martin Hultman","classification.ores.articletopic/Culture.Biography.Biography*|989|classification.ores.articletopic/Culture.Media.Films|985|classification.ores.articletopic/Culture.Media.Media*|957|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|787|classification.ores.articletopic/Geography.Regions.Europe.Europe*|782","Q5816814","nm0401627","Martin Hultman","match",NA,NA
"Ellen Sarri Littorin","classification.ores.articletopic/Culture.Biography.Biography*|998|classification.ores.articletopic/Culture.Media.Media*|899|classification.ores.articletopic/Culture.Media.Films|870|classification.ores.articletopic/Culture.Biography.Women|538|classification.ores.articletopic/Geography.Regions.Europe.Europe*|507","Q116769643","nm10227344","Ellen Sarri Littorin","match",NA,NA
"Jimmy Logan","classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|782|classification.ores.articletopic/Culture.Biography.Biography*|826|classification.ores.articletopic/Geography.Regions.Europe.Europe*|712","Q3179075","nm0517587",NA,NA,"nm0517575",NA
"Kerri Green","classification.ores.articletopic/Geography.Regions.Americas.North America|543|classification.ores.articletopic/Culture.Biography.Biography*|988|classification.ores.articletopic/Culture.Biography.Women|850","Q440617","nm338061",NA,NA,"nm0338061",NA
"Hasse Kahn","classification.ores.articletopic/Culture.Media.Music|999|classification.ores.articletopic/Culture.Media.Media*|998|classification.ores.articletopic/Culture.Biography.Biography*|998|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|831|classification.ores.articletopic/Geography.Regions.Europe.Europe*|699","Q5897201","nm0434836","Hans Kahn","not exact match",NA,NA
"Lee Byung-Hun","classification.ores.articletopic/Culture.Media.Media*|656|classification.ores.articletopic/Geography.Regions.Asia.Asia*|762|classification.ores.articletopic/Culture.Media.Films|439|classification.ores.articletopic/Geography.Regions.Asia.East Asia|873|classification.ores.articletopic/Culture.Biography.Biography*|773","Q380121","nm0001515","Joseph Mazzello","not exact match","nm0496932",NA
"E.G. Marshall","classification.ores.articletopic/Culture.Media.Media*|666|classification.ores.articletopic/Culture.Biography.Biography*|840|classification.ores.articletopic/Geography.Regions.Americas.North America|626","Q706165","nm550855",NA,NA,"nm0550855",NA
"Jennifer Holliday","classification.ores.articletopic/Culture.Media.Media*|899|classification.ores.articletopic/Culture.Biography.Biography*|978|classification.ores.articletopic/Culture.Media.Music|993|classification.ores.articletopic/Culture.Performing arts|893","Q439626","nm391057",NA,NA,"nm0391057",NA
