"title","weighted_tags","wikibase_item","FilmID","primaryTitle","status","QID.imdb","imdb.status"
"Agents of S.H.I.E.L.D. (1ος κύκλος)","classification.ores.articletopic/Culture.Media.Television|831|classification.ores.articletopic/Culture.Visual_arts.Visual_arts*|993|classification.ores.articletopic/Culture.Media.Films|831|classification.ores.articletopic/Culture.Literature|992|classification.ores.articletopic/Culture.Media.Media*|992|classification.ores.articletopic/Culture.Visual_arts.Comics_and_Anime|997","Q15101420","tt2364582","Agents of S.H.I.E.L.D.","not exact match",NA,NA
"Κατάλογος βραβεύσεων και υποψηφιοτήτων για τηλεοπτική σειρά WandaVision","classification.ores.articletopic/Culture.Literature|988|classification.ores.articletopic/Culture.Visual_arts.Comics_and_Anime|994|classification.ores.articletopic/Culture.Media.Media*|994|classification.ores.articletopic/Culture.Visual_arts.Visual_arts*|987|classification.ores.articletopic/Culture.Media.Television|890|classification.ores.articletopic/Geography.Regions.Americas.North_America|554|classification.ores.articletopic/Culture.Media.Films|917","Q108381107","tt9140560","WandaVision","not exact match",NA,NA
"Ίντιθ Χεντ","classification.ores.articletopic/History_and_Society.History|515|classification.ores.articletopic/Culture.Media.Films|957|classification.ores.articletopic/Culture.Media.Media*|938|classification.ores.articletopic/Culture.Biography.Biography*|760","Q234961","tt0071350","Requiem for a Falling Star","not exact match",NA,NA
"Μία Χάνσεν-Λεβ","classification.ores.articletopic/Culture.Media.Films|970|classification.ores.articletopic/Culture.Media.Media*|974|classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|893|classification.ores.articletopic/Geography.Regions.Europe.Europe*|835|classification.ores.articletopic/Culture.Biography.Biography*|962","Q3307854","tt6297258","Maya","not exact match",NA,NA
"Jessica Jones (1ος κύκλος)","classification.ores.articletopic/Culture.Visual_arts.Comics_and_Anime|983|classification.ores.articletopic/Culture.Visual_arts.Visual_arts*|974|classification.ores.articletopic/Culture.Literature|970|classification.ores.articletopic/Culture.Media.Television|839|classification.ores.articletopic/Culture.Media.Media*|992|classification.ores.articletopic/Culture.Media.Films|712","Q22093568","tt2357547","Jessica Jones","not exact match",NA,NA
"How to Get Away with Murder (6ος κύκλος)","classification.ores.articletopic/Culture.Media.Media*|996|classification.ores.articletopic/Culture.Media.Films|822","Q66826946","tt3205802","How to Get Away with Murder","not exact match",NA,NA
"Σάμιουελ Φούλερ","classification.ores.articletopic/Culture.Media.Media*|756|classification.ores.articletopic/Culture.Biography.Biography*|530|classification.ores.articletopic/Culture.Media.Films|518|recommendation.link/exists|1","Q262479","tt0118004","The Typewriter, the Rifle & the Movie Camera","not exact match",NA,NA
"Λαρίσα Σέπιτκο","classification.ores.articletopic/History_and_Society.Military_and_warfare|718|classification.ores.articletopic/Geography.Regions.Europe.Eastern_Europe|976|classification.ores.articletopic/Geography.Regions.Asia.Asia*|787|classification.ores.articletopic/Culture.Biography.Biography*|995|classification.ores.articletopic/Geography.Regions.Europe.Europe*|938|classification.ores.articletopic/Culture.Media.Media*|839|classification.ores.articletopic/Culture.Media.Films|914|classification.ores.articletopic/Geography.Regions.Asia.North_Asia|870|recommendation.image/exists|1","Q138477","tt0062026","Beginning of an Unknown Era","not exact match",NA,NA
"Εουχένιο Ντερμπέζ","classification.ores.articletopic/Culture.Media.Films|981|classification.ores.articletopic/Geography.Regions.Americas.North_America|945|classification.ores.articletopic/Culture.Media.Media*|982|classification.ores.articletopic/Culture.Biography.Biography*|994","Q3304492","tt2378281","Instructions Not Included","not exact match",NA,NA
"The Punisher (2ος κύκλος)","classification.ores.articletopic/Culture.Visual_arts.Visual_arts*|993|classification.ores.articletopic/Culture.Media.Media*|994|classification.ores.articletopic/Culture.Literature|993|classification.ores.articletopic/Culture.Media.Films|890|classification.ores.articletopic/Culture.Visual_arts.Comics_and_Anime|997|classification.ores.articletopic/Culture.Media.Television|766","Q50415466","tt5675620","The Punisher","not exact match",NA,NA
"Φράνκλιν Σάφνερ","classification.ores.articletopic/Geography.Regions.Americas.North America|645|classification.ores.articletopic/Culture.Media.Media*|747|classification.ores.articletopic/Culture.Media.Films|287|classification.ores.articletopic/Culture.Biography.Biography*|825|recommendation.link/exists|1|recommendation.image_section/exists|1","Q51503","tt0207800","A Tour of the White House","not exact match",NA,NA
"Κάθι Σάουερ","classification.ores.articletopic/Culture.Media.Media*|988|classification.ores.articletopic/Culture.Media.Films|974|classification.ores.articletopic/Culture.Biography.Biography*|388","Q3107024","tt1486760","Kathy Shower: Playmate Model Mom","not exact match",NA,NA
"Κατάλογος Ελληνικών ταινιών του 1972","classification.ores.articletopic/Culture.Media.Films|965|classification.ores.articletopic/Geography.Regions.Europe.Southern_Europe|961|classification.ores.articletopic/Geography.Regions.Europe.Europe*|945|classification.ores.articletopic/Culture.Media.Media*|928","Q94697101","tt0231093","Hero Bunker","not exact match",NA,NA
"The Punisher (1ος κύκλος)","classification.ores.articletopic/Culture.Literature|965|classification.ores.articletopic/Culture.Visual_arts.Comics_and_Anime|983|classification.ores.articletopic/Culture.Media.Films|766|classification.ores.articletopic/Culture.Media.Media*|993|classification.ores.articletopic/Culture.Visual_arts.Visual_arts*|965|classification.ores.articletopic/Culture.Media.Television|803","Q43263902","tt5675620","The Punisher","not exact match",NA,NA
"Φρατ Πακ","classification.ores.articletopic/Culture.Media.Films|354|classification.ores.articletopic/Culture.Media.Media*|968","Q1451412","tt1053810","The Big Year","not exact match",NA,NA
"Κατάλογος βραβεύσεων και υποψηφιοτήτων για ταινία Spider-Man: No Way Home","classification.ores.articletopic/Culture.Visual_arts.Visual_arts*|980|classification.ores.articletopic/Culture.Media.Films|970|classification.ores.articletopic/Culture.Literature|974|classification.ores.articletopic/Culture.Media.Media*|995|classification.ores.articletopic/Culture.Media.Television|538|classification.ores.articletopic/Culture.Visual_arts.Comics_and_Anime|989","Q111992912","tt10872600","Spider-Man: No Way Home","not exact match",NA,NA
"How to Get Away with Murder (5ος κύκλος)","classification.ores.articletopic/Culture.Media.Films|743|classification.ores.articletopic/Culture.Media.Media*|991","Q55639918","tt3205802","How to Get Away with Murder","not exact match",NA,NA
"Κέιτι Χουράδο","classification.ores.articletopic/Culture.Media.Media*|989|classification.ores.articletopic/Geography.Regions.Americas.North_America|766|classification.ores.articletopic/Culture.Media.Films|987|classification.ores.articletopic/Culture.Biography.Biography*|992","Q259446","tt0556648","La Tules","not exact match",NA,NA
"Βραβεία Αμερικανικής Ακαδημίας Κινηματογράφου 1931-1932","classification.ores.articletopic/Culture.Media.Media*|998|classification.ores.articletopic/Geography.Regions.Americas.North_America|962|classification.ores.articletopic/Culture.Media.Films|1000|recommendation.image/exists|1","Q508662","tt0022958","Grand Hotel","not exact match",NA,NA
"Jessica Jones (3ος κύκλος)","classification.ores.articletopic/Culture.Visual_arts.Comics_and_Anime|995|classification.ores.articletopic/Culture.Literature|986|classification.ores.articletopic/Culture.Visual_arts.Visual_arts*|985|classification.ores.articletopic/Culture.Media.Television|808|classification.ores.articletopic/Culture.Media.Media*|994|classification.ores.articletopic/Culture.Media.Films|884","Q55322357","tt2357547","Jessica Jones","not exact match",NA,NA
"How to Get Away with Murder (2ος κύκλος)","classification.ores.articletopic/Culture.Media.Media*|999|classification.ores.articletopic/Culture.Media.Films|577|classification.ores.articletopic/Culture.Media.Television|948","Q20717471","tt3205802","How to Get Away with Murder","not exact match",NA,NA
"Iron Fist (1ος κύκλος)","classification.ores.articletopic/Culture.Visual_arts.Visual_arts*|991|classification.ores.articletopic/Culture.Literature|987|classification.ores.articletopic/Culture.Media.Media*|989|classification.ores.articletopic/Culture.Visual_arts.Comics_and_Anime|994|classification.ores.articletopic/Culture.Media.Films|808|classification.ores.articletopic/Culture.Media.Television|692","Q28975986","tt3322310","Iron Fist","not exact match",NA,NA
"Daredevil (3ος κύκλος)","classification.ores.articletopic/Culture.Visual_arts.Visual_arts*|993|classification.ores.articletopic/Culture.Media.Films|808|classification.ores.articletopic/Culture.Media.Media*|993|classification.ores.articletopic/Culture.Literature|992|classification.ores.articletopic/Culture.Media.Television|835|classification.ores.articletopic/Culture.Visual_arts.Comics_and_Anime|997","Q43120498","tt3322312","Daredevil","not exact match",NA,NA
"Κατάλογος βραβεύσεων και υποψηφιοτήτων για ταινία Φύλακες του Γαλαξία","classification.ores.articletopic/Culture.Media.Media*|995|classification.ores.articletopic/Culture.Media.Films|974|classification.ores.articletopic/Culture.Literature|962|classification.ores.articletopic/Culture.Visual_arts.Visual_arts*|966|classification.ores.articletopic/Culture.Visual_arts.Comics_and_Anime|977","Q21057588","tt2015381","Guardians of the Galaxy","not exact match",NA,NA
"How to Get Away with Murder (3ος κύκλος)","classification.ores.articletopic/Culture.Media.Films|500|classification.ores.articletopic/Culture.Media.Media*|994","Q23253777","tt3205802","How to Get Away with Murder","not exact match",NA,NA
"Βραβεία της Ένωσης Κριτικών Κινηματογράφου του Λος Άντζελες 1983","classification.ores.articletopic/Culture.Media.Films|990|classification.ores.articletopic/History and Society.Society|773|classification.ores.articletopic/Culture.Media.Media*|936","Q6682166","tt0130268","So Is This","not exact match",NA,NA
"Hughes H-1 Racer","classification.ores.articletopic/Culture.Media.Media*|956|classification.ores.articletopic/Geography.Regions.Americas.North_America|749|classification.ores.articletopic/Culture.Media.Films|924","Q1634683","tt0032781","Men Against the Sky","not exact match",NA,NA
"The Mandalorian (3ος κύκλος)","classification.ores.articletopic/Culture.Media.Films|1000|classification.ores.articletopic/Culture.Media.Media*|1000|classification.ores.articletopic/Culture.Media.Entertainment|515","Q108882382","tt8111088","The Mandalorian","not exact match",NA,NA
"Futurama (βιντεοπαιχνίδι)","classification.ores.articletopic/Culture.Media.Films|333|classification.ores.articletopic/Culture.Media.Video games|999|classification.ores.articletopic/Culture.Media.Media*|997|classification.ores.articletopic/Culture.Internet culture|999","Q235710","tt0377952","Futurama","not exact match",NA,NA
"How to Get Away with Murder (4ος κύκλος)","classification.ores.articletopic/Culture.Media.Media*|987|classification.ores.articletopic/Culture.Media.Films|679","Q33304261","tt3205802","How to Get Away with Murder","not exact match",NA,NA
"Βραβεία της Ένωσης Κριτικών Κινηματογράφου του Λος Άντζελες 1987","classification.ores.articletopic/Culture.Media.Films|995|classification.ores.articletopic/Culture.Media.Media*|991","Q6682177","tt0100905","Weapons of the Spirit","not exact match",NA,NA
"Κατάλογος βραβεύσεων και υποψηφιοτήτων για ταινία Οι Εκδικητές (ταινία, 2012)","classification.ores.articletopic/Culture.Literature|987|classification.ores.articletopic/Culture.Visual_arts.Comics_and_Anime|996|classification.ores.articletopic/Culture.Media.Media*|993|classification.ores.articletopic/Culture.Media.Television|692|classification.ores.articletopic/Culture.Media.Films|943|classification.ores.articletopic/Culture.Visual_arts.Visual_arts*|990","Q6604841","tt0848228","The Avengers","not exact match",NA,NA
"The Mandalorian (2ος κύκλος)","classification.ores.articletopic/Culture.Media.Films|1000|classification.ores.articletopic/Culture.Media.Media*|1000","Q100885747","tt8111088","The Mandalorian","not exact match",NA,NA
"Iron Fist (2ος κύκλος)","classification.ores.articletopic/Culture.Visual_arts.Visual_arts*|992|classification.ores.articletopic/Culture.Media.Films|782|classification.ores.articletopic/Culture.Literature|992|classification.ores.articletopic/Culture.Media.Media*|992|classification.ores.articletopic/Culture.Visual_arts.Comics_and_Anime|997|classification.ores.articletopic/Culture.Media.Television|822","Q45892411","tt3322310","Iron Fist","not exact match",NA,NA
"Jessica Jones (2ος κύκλος)","classification.ores.articletopic/Culture.Visual_arts.Comics_and_Anime|994|classification.ores.articletopic/Culture.Media.Films|699|classification.ores.articletopic/Culture.Visual_arts.Visual_arts*|986|classification.ores.articletopic/Culture.Media.Media*|991|classification.ores.articletopic/Culture.Literature|989|classification.ores.articletopic/Culture.Media.Television|887","Q29513634","tt2357547","Jessica Jones","not exact match",NA,NA
"Βραβεία της Ένωσης Κριτικών Κινηματογράφου του Λος Άντζελες 1992","classification.ores.articletopic/Culture.Media.Media*|923|classification.ores.articletopic/Culture.Media.Films|997|classification.ores.articletopic/History and Society.Society|786","Q11600356","tt0179900","It Wasn't Love","not exact match",NA,NA
"Βραβεία της Ένωσης Κριτικών Κινηματογράφου του Λος Άντζελες 1981","classification.ores.articletopic/Culture.Media.Media*|940|classification.ores.articletopic/Culture.Media.Films|996|classification.ores.articletopic/History and Society.Society|647","Q11601787","tt0194674","The Art of Worldly Wisdom","not exact match",NA,NA
"Βραβεία της Ένωσης Κριτικών Κινηματογράφου του Λος Άντζελες 1990","classification.ores.articletopic/Culture.Sports|37|classification.ores.articletopic/History and Society.Society|818|classification.ores.articletopic/Culture.Media.Films|997|classification.ores.articletopic/Culture.Media.Media*|937","Q6682184","tt0171587","Pictures of the Old World","not exact match",NA,NA
"Κατάλογος Ελληνικών ταινιών του 1984","classification.ores.articletopic/Culture.Media.Films|985|classification.ores.articletopic/Culture.Media.Media*|976|classification.ores.articletopic/Geography.Regions.Europe.Southern_Europe|967|classification.ores.articletopic/Geography.Regions.Europe.Europe*|928","Q94953963","tt0235181","An itan to violi pouli...","not exact match",NA,NA
"Βραβεία της Ένωσης Κριτικών Κινηματογράφου του Λος Άντζελες 1988","classification.ores.articletopic/Culture.Media.Media*|962|classification.ores.articletopic/History and Society.Society|712|classification.ores.articletopic/Culture.Media.Films|999|classification.ores.articletopic/Culture.Sports|43","Q6682180","tt0085157","Amerika","not exact match",NA,NA
"Βραβεία της Ένωσης Κριτικών Κινηματογράφου του Λος Άντζελες 1993","classification.ores.articletopic/Culture.Media.Media*|964|classification.ores.articletopic/Culture.Media.Films|996|classification.ores.articletopic/History and Society.Society|699","Q6682194","tt0107574","The Mighty River","not exact match",NA,NA
"Κατάλογος βραβεύσεων και υποψηφιοτήτων για ταινία Ψυχρά κι Ανάποδα","classification.ores.articletopic/Culture.Media.Media*|997|classification.ores.articletopic/Culture.Media.Films|997","Q16250604","tt2294629","Frozen","not exact match",NA,NA
"Βραβεία της Ένωσης Κριτικών Κινηματογράφου του Λος Άντζελες 1994","classification.ores.articletopic/Culture.Media.Films|994|classification.ores.articletopic/Culture.Media.Media*|991","Q6682196","tt0110967","Remembrance of Things Fast: True Stories Visual Lies","not exact match",NA,NA
"The Mandalorian (1ος κύκλος)","classification.ores.articletopic/Culture.Media.Media*|1000|classification.ores.articletopic/Culture.Media.Films|1000","Q81636613","tt8111088","The Mandalorian","not exact match",NA,NA
