"title","weighted_tags","wikibase_item","PersonID","primaryName","status","QID.imdb","imdb.status"
"Μίκης Θεοδωράκης","classification.ores.articletopic/Geography.Regions.Europe.Europe*|919|classification.ores.articletopic/Culture.Biography.Biography*|798|classification.ores.articletopic/Geography.Regions.Europe.Southern_Europe|839","Q151976","nm0006319","Mikis Theodorakis","not exact match",NA,NA
"Σταύρος Ζαλμάς","classification.ores.articletopic/Culture.Media.Media*|899|classification.ores.articletopic/Geography.Regions.Europe.Europe*|523|classification.ores.articletopic/Geography.Regions.Europe.Southern_Europe|546|classification.ores.articletopic/Culture.Biography.Biography*|952","Q85842555","nm0952458","Stavros Zalmas","not exact match",NA,NA
"Σάκης Ρουβάς","classification.ores.articletopic/Culture.Media.Media*|962|classification.ores.articletopic/Culture.Media.Television|692|classification.ores.articletopic/Culture.Biography.Biography*|943|classification.ores.articletopic/Geography.Regions.Europe.Southern_Europe|969|classification.ores.articletopic/Geography.Regions.Europe.Europe*|896|classification.ores.articletopic/Culture.Media.Music|874","Q60970","nm1648391","Sakis Rouvas","not exact match",NA,NA
"Στάθης Ψάλτης","classification.ores.articletopic/Geography.Regions.Europe.Southern_Europe|985|classification.ores.articletopic/Geography.Regions.Europe.Europe*|934|classification.ores.articletopic/Culture.Biography.Biography*|998|classification.ores.articletopic/Culture.Media.Media*|592","Q7604113","nm0699614","Stathis Psaltis","not exact match",NA,NA
"Τζούλια Ρόμπερτς","classification.ores.articletopic/Culture.Media.Media*|856|classification.ores.articletopic/Geography.Regions.Americas.North America|676|classification.ores.articletopic/Culture.Media.Films|539|classification.ores.articletopic/History and Society.Society|336|classification.ores.articletopic/Culture.Biography.Biography*|773","Q40523","nm0000210","Julia Roberts","not exact match",NA,NA
"Γιώργος Λάνθιμος","classification.ores.articletopic/Culture.Biography.Biography*|946|classification.ores.articletopic/Culture.Media.Films|984|classification.ores.articletopic/Culture.Media.Media*|983|classification.ores.articletopic/Geography.Regions.Europe.Southern_Europe|921|classification.ores.articletopic/Geography.Regions.Europe.Europe*|939","Q975410","nm0487166","Yorgos Lanthimos","not exact match",NA,NA
"Σοφία Λόρεν","classification.ores.articletopic/Culture.Biography.Women|808|classification.ores.articletopic/Culture.Biography.Biography*|847|classification.ores.articletopic/Culture.Media.Films|955|classification.ores.articletopic/Culture.Media.Media*|968","Q43252","nm47",NA,NA,NA,NA
"Ιωάννα Πηλιχού","classification.ores.articletopic/Geography.Regions.Europe.Europe*|754|classification.ores.articletopic/Culture.Media.Films|754|classification.ores.articletopic/Culture.Biography.Biography*|867|classification.ores.articletopic/Geography.Regions.Europe.Southern_Europe|607|classification.ores.articletopic/Culture.Media.Media*|924","Q16328601","nm2801587","Ioanna Pilihou","not exact match",NA,NA
"Αρμάντ Ασσάντε","classification.ores.articletopic/Culture.Media.Films|655|classification.ores.articletopic/Culture.Media.Television|583|classification.ores.articletopic/Culture.Media.Media*|961|classification.ores.articletopic/Culture.Biography.Biography*|697","Q310511","nm0000800","Armand Assante","not exact match",NA,NA
"Πυγμαλίων Δαδακαρίδης","classification.ores.articletopic/Culture.Media.Media*|787|classification.ores.articletopic/Geography.Regions.Europe.Southern_Europe|600|classification.ores.articletopic/Geography.Regions.Europe.Europe*|808|classification.ores.articletopic/Culture.Biography.Biography*|665","Q16330132","nm1164041","Pigmalion Dadakaridis","not exact match",NA,NA
"Γιώργος Κωνσταντίνου (ηθοποιός)","classification.ores.articletopic/Culture.Media.Media*|855|classification.ores.articletopic/Culture.Biography.Biography*|989","Q5563538","nm0465352","Giorgos Konstadinou","not exact match",NA,NA
