"title","weighted_tags","wikibase_item","PersonID","primaryName","status","QID.imdb","imdb.status"
"Mamie Gummer","classification.ores.articletopic/Geography.Regions.Americas.North America|730|classification.ores.articletopic/Culture.Biography.Women|902|classification.ores.articletopic/Culture.Biography.Biography*|967","Q242555","nm336701",NA,NA,"nm0336701",NA
"Natalia Giraldo","classification.ores.articletopic/Geography.Regions.Americas.South_America|934|classification.ores.articletopic/Culture.Media.Media*|812|classification.ores.articletopic/Culture.Biography.Biography*|896","Q51137968","nm0320613","Natalia Giraldo","match",NA,NA
"Arlene Dahl","classification.ores.articletopic/Culture.Biography.Women|949|classification.ores.articletopic/Geography.Regions.Americas.North America|886|classification.ores.articletopic/Culture.Biography.Biography*|995|classification.ores.articletopic/History and Society.History|390","Q447879","nm6428",NA,NA,"nm0006428",NA
"Jon-Michael Ecker","classification.ores.articletopic/Culture.Media.Media*|951|classification.ores.articletopic/Culture.Media.Television|790|classification.ores.articletopic/Culture.Biography.Biography*|774","Q3525929","nm4015603","Jon-Michael Ecker","match",NA,NA
"David Burtka","classification.ores.articletopic/History and Society.Society|602|classification.ores.articletopic/Culture.Biography.Biography*|962|classification.ores.articletopic/Culture.Media.Media*|718|classification.ores.articletopic/Geography.Regions.Americas.North America|558","Q984397","nm123488",NA,NA,"nm0123488",NA
"Davis Guggenheim","classification.ores.articletopic/Geography.Regions.Americas.North America|587|classification.ores.articletopic/Culture.Media.Media*|941|classification.ores.articletopic/Culture.Biography.Biography*|823|classification.ores.articletopic/Culture.Media.Television|571","Q721219","nm346550",NA,NA,"nm0346550",NA
"Diplo","classification.ores.articletopic/Culture.Media.Media*|975|classification.ores.articletopic/Culture.Biography.Biography*|822|classification.ores.articletopic/Culture.Media.Music|975|recommendation.image_section/exists|1","Q533781","nm3790303",NA,NA,"nm3276191",NA
"Bárbara Islas","classification.ores.articletopic/Culture.Biography.Biography*|884|classification.ores.articletopic/Geography.Regions.Americas.North_America|651|classification.ores.articletopic/Culture.Media.Media*|705|classification.oneoff.T301028/mexico","Q105771514","nm4526601","Bárbara Islas","match",NA,NA
"Yoon San-ha","classification.ores.articletopic/Geography.Regions.Asia.East_Asia|997|classification.ores.articletopic/Culture.Media.Media*|996|classification.ores.articletopic/Geography.Regions.Asia.Asia*|993|classification.ores.articletopic/Culture.Media.Music|995|classification.ores.articletopic/Culture.Biography.Biography*|980|classification.ores.articletopic/Culture.Biography.Women|500","Q56278318","nm8258023","San-Ha Yoon","not exact match",NA,NA
"Martín Garabal","classification.ores.articletopic/Geography.Regions.Americas.South_America|826|classification.ores.articletopic/Culture.Biography.Biography*|932|classification.ores.articletopic/Culture.Media.Media*|839","Q73698366","nm2812651","Martín Garabal","match",NA,NA
"Josh Charles","classification.ores.articletopic/Culture.Media.Media*|966|classification.ores.articletopic/Culture.Media.Television|940|classification.ores.articletopic/Culture.Biography.Biography*|388","Q472282","nm00001038",NA,NA,"nm0001038",NA
"Roman Coppola","classification.ores.articletopic/Culture.Media.Media*|786|classification.ores.articletopic/Geography.Regions.Americas.North America|672|classification.ores.articletopic/Culture.Media.Films|319|classification.ores.articletopic/Culture.Biography.Biography*|774","Q245808","nm178910",NA,NA,"nm0178910",NA
"Julián Bravo","classification.ores.articletopic/Culture.Media.Media*|699|classification.ores.articletopic/Culture.Biography.Biography*|981|classification.oneoff.T301028/mexico","Q101241885","nm0106041","Julián Bravo","match",NA,NA
"Teryl Rothery","classification.ores.articletopic/Culture.Media.Television|545|classification.ores.articletopic/Culture.Media.Media*|813|classification.ores.articletopic/Culture.Biography.Biography*|649|classification.ores.articletopic/Geography.Regions.Americas.North America|608","Q238197","nm745186",NA,NA,"nm0745186",NA
"Sergio Jiménez","classification.ores.articletopic/Culture.Media.Media*|801|classification.ores.articletopic/Geography.Regions.Americas.North America|651|classification.ores.articletopic/Culture.Biography.Biography*|868|classification.ores.articletopic/Culture.Media.Television|682|classification.oneoff.T301028/mexico","Q2007672","nm423053",NA,NA,"nm0423053",NA
"Kit Culkin","classification.ores.articletopic/Geography.Regions.Americas.North_America|743|classification.ores.articletopic/Culture.Biography.Biography*|743|classification.ores.articletopic/Culture.Media.Films|546|classification.ores.articletopic/Culture.Media.Media*|538","Q3815699","nm191408",NA,NA,"nm0191408",NA
"Betty Broderick","classification.ores.articletopic/Geography.Regions.Americas.North America|883|classification.ores.articletopic/Culture.Biography.Biography*|989|classification.ores.articletopic/Culture.Biography.Women|944","Q4898763","nm1534779","Elisabeth Broderick","not exact match",NA,NA
"Clark Gregg","classification.ores.articletopic/Culture.Media.Films|754|classification.ores.articletopic/Culture.Biography.Biography*|998|classification.ores.articletopic/Culture.Media.Media*|808|recommendation.image_section/exists|1","Q113206","nm163988",NA,NA,"nm0163988",NA
"Luz Edith Rojas","classification.ores.articletopic/Culture.Media.Media*|945|classification.ores.articletopic/Geography.Regions.Americas.North_America|637|classification.ores.articletopic/Culture.Biography.Biography*|996|classification.ores.articletopic/Culture.Media.Films|926|classification.oneoff.T301028/mexico","Q106213387","nm4741809","Luz Edith Rojas","match",NA,NA
"Robert Parish","classification.ores.articletopic/Culture.Sports|999|classification.ores.articletopic/Geography.Regions.Americas.North_America|754|classification.ores.articletopic/Culture.Biography.Biography*|985|recommendation.image_section/exists|1","Q314614","nm1075445","Robert Parish","match",NA,NA
"Fallecidos en junio de 2023","classification.ores.articletopic/Culture.Biography.Biography*|608","Q117310128","nm1438052","Lowell Weicker","not exact match",NA,NA
"Marisa Martín Blázquez","classification.ores.articletopic/Geography.Regions.Europe.Europe*|699|classification.ores.articletopic/Culture.Biography.Biography*|979|classification.ores.articletopic/Geography.Regions.Europe.Southern_Europe|831|classification.ores.articletopic/Culture.Biography.Women|737","Q97315182","nm1927667","Marisa Martín Blázquez","match",NA,NA
"Kate Barry","classification.ores.articletopic/Geography.Regions.Europe.Western_Europe|737|classification.ores.articletopic/Culture.Media.Media*|973|classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Culture.Media.Films|577|classification.ores.articletopic/Culture.Biography.Women|787|classification.ores.articletopic/Culture.Media.Music|699|classification.ores.articletopic/Geography.Regions.Europe.Europe*|665","Q6375357","nm0000290","John Barry","not exact match","nm0058061",NA
"Titanic (banda sonora)","classification.ores.articletopic/Culture.Media.Media*|1000|classification.ores.articletopic/Culture.Biography.Biography*|644|classification.ores.articletopic/Culture.Media.Music|996|classification.ores.articletopic/Culture.Media.Films|705|recommendation.image_section/exists|1","Q2478025","nm0000035","James Horner","not exact match",NA,NA
"Alicia Maguiña","classification.ores.articletopic/Culture.Media.Media*|812|classification.ores.articletopic/Culture.Biography.Biography*|996|classification.ores.articletopic/Culture.Biography.Women|585|classification.ores.articletopic/Culture.Media.Music|685|classification.ores.articletopic/Geography.Regions.Americas.South_America|993","Q5555369","nm0536645","Alicia Maguiña","match",NA,NA
"Catherine Willows","classification.ores.articletopic/Culture.Biography.Biography*|597|classification.ores.articletopic/Culture.Biography.Women|675|classification.ores.articletopic/Culture.Media.Television|722|classification.ores.articletopic/Culture.Media.Media*|727","Q859068","nm0001339","Marg Helgenberger","not exact match",NA,NA
"Rocío García (actriz)","classification.ores.articletopic/Culture.Biography.Biography*|998|classification.ores.articletopic/Culture.Media.Media*|928|classification.ores.articletopic/Culture.Media.Films|877","Q115707464","nm5687461","Rocio Garcia","not exact match",NA,NA
"Country Joe McDonald","classification.ores.articletopic/Geography.Regions.Americas.North America|674|classification.ores.articletopic/Culture.Biography.Biography*|868|classification.ores.articletopic/Culture.Media.Music|846|classification.ores.articletopic/Culture.Media.Media*|893","Q722395","nm567710",NA,NA,"nm0567710",NA
"Chava Flores","classification.ores.articletopic/Culture.Biography.Biography*|999|classification.ores.articletopic/Culture.Biography.Women|607|classification.ores.articletopic/Culture.Media.Media*|991|classification.ores.articletopic/Geography.Regions.Americas.North_America|851|classification.ores.articletopic/Culture.Media.Music|996|classification.oneoff.T301028/mexico","Q5400440","nm0282942","Salvador Flores","not exact match",NA,NA
"Paloma García-Pelayo","classification.ores.articletopic/Culture.Biography.Women|967|classification.ores.articletopic/Geography.Regions.Europe.Southern_Europe|943|classification.ores.articletopic/Geography.Regions.Europe.Europe*|884|classification.ores.articletopic/Culture.Biography.Biography*|992","Q97344550","nm2024392","Paloma García Pelayo","not exact match",NA,NA
"Harold Holt","classification.ores.articletopic/Geography.Regions.Oceania|998|classification.ores.articletopic/Culture.Biography.Biography*|766|classification.ores.articletopic/History_and_Society.Politics_and_government|870|recommendation.image_section/exists|1","Q312722","nm1672696","Oley Speaks","not exact match",NA,NA
"Makenzie Vega","classification.ores.articletopic/Culture.Biography.Biography*|907|classification.ores.articletopic/Culture.Biography.Women|816|classification.ores.articletopic/Culture.Media.Media*|928","Q265547","nm891863",NA,NA,"nm0891863",NA
"Cassie (cantante)","classification.ores.articletopic/Culture.Media.Music|1000|classification.ores.articletopic/Culture.Biography.Women|705|classification.ores.articletopic/Culture.Biography.Biography*|997|classification.ores.articletopic/Culture.Media.Media*|1000","Q72832","nm1709155",NA,NA,"nm0144260",NA
"Sonia Almarcha","classification.ores.articletopic/Culture.Biography.Biography*|977|classification.ores.articletopic/Culture.Media.Media*|585|classification.ores.articletopic/Culture.Biography.Women|546|classification.ores.articletopic/Culture.Media.Films|692","Q86447947","nm1526347","Sílvia Abril","not exact match","nm0971346",NA
"Premios y nominaciones de Al Pacino","classification.ores.articletopic/Culture.Media.Films|992|classification.ores.articletopic/Culture.Biography.Biography*|480|classification.ores.articletopic/Culture.Media.Media*|831|classification.ores.articletopic/History and Society.Society|735","Q6606508","nm0000199","Al Pacino","not exact match",NA,NA
"Ken Appledorn","classification.ores.articletopic/Culture.Biography.Biography*|991","Q20871962","nm1952567","David Leon","not exact match","nm3240775",NA
"Chynna Phillips","classification.ores.articletopic/Culture.Biography.Women|661|classification.ores.articletopic/Culture.Biography.Biography*|910|classification.ores.articletopic/Culture.Media.Music|774|classification.ores.articletopic/Culture.Media.Media*|913|recommendation.image_section/exists|1","Q3676126","nm680307",NA,NA,"nm0680307",NA
"Mark Webber (actor)","classification.ores.articletopic/Geography.Regions.Americas.North_America|839|classification.ores.articletopic/Culture.Media.Media*|851|classification.ores.articletopic/Culture.Biography.Biography*|983|classification.ores.articletopic/Culture.Media.Films|936","Q1378842","nm0916407",NA,NA,"nm0916406",NA
"Haim","classification.ores.articletopic/Culture.Media.Media*|989|classification.ores.articletopic/Culture.Biography.Women|600|classification.ores.articletopic/Culture.Biography.Biography*|874|classification.ores.articletopic/Culture.Media.Music|961","Q868810","nm1280361","Ally Maki","not exact match","nm5366889",NA
"Molly Shannon","classification.ores.articletopic/Geography.Regions.Americas.North America|666|classification.ores.articletopic/Culture.Biography.Biography*|900|classification.ores.articletopic/Culture.Biography.Women|820|classification.ores.articletopic/Culture.Media.Media*|870|recommendation.image_section/exists|1","Q239145","nm788340",NA,NA,"nm0788340",NA
"Filmografía de Whoopi Goldberg","classification.ores.articletopic/Culture.Biography.Biography*|492|classification.ores.articletopic/Culture.Media.Media*|972|classification.ores.articletopic/Culture.Media.Films|328|classification.ores.articletopic/Culture.Media.Television|898","Q6351513","nm00155",NA,NA,NA,NA
"Naguib Mahfuz","classification.ores.articletopic/Culture.Biography.Biography*|989|classification.ores.articletopic/Geography.Regions.Africa.Northern_Africa|826|classification.ores.articletopic/Geography.Regions.Africa.Africa*|859|classification.ores.articletopic/Culture.Media.Media*|507|recommendation.image_section/exists|1","Q7176","nm0757976","Tewfik Saleh","not exact match","nm0536914",NA
"Kyle Richards","classification.ores.articletopic/Culture.Media.Media*|813|classification.ores.articletopic/Culture.Biography.Biography*|619|classification.ores.articletopic/Culture.Media.Entertainment|499|classification.ores.articletopic/Culture.Media.Television|837|classification.ores.articletopic/Geography.Regions.Americas.North America|668|recommendation.image_section/exists|1","Q1853959","nm724202",NA,NA,"nm0724202",NA
"Carrie White","classification.ores.articletopic/Culture.Media.Media*|932|classification.ores.articletopic/Culture.Biography.Biography*|615|classification.ores.articletopic/Geography.Regions.Americas.North_America|546|classification.ores.articletopic/Culture.Media.Films|705","Q2940250","nm0010223","Mario Acosta","not exact match",NA,NA
"Salvador Novo","classification.ores.articletopic/Geography.Regions.Americas.North_America|956|classification.ores.articletopic/Culture.Biography.Biography*|946|classification.oneoff.T301028/mexico","Q63667","nm0328463",NA,NA,"nm0637183",NA
"Matt Davis","classification.ores.articletopic/Culture.Biography.Biography*|825|classification.ores.articletopic/Culture.Media.Media*|662|classification.ores.articletopic/Culture.Media.Entertainment|404","Q345032","nm205127",NA,NA,"nm0205127",NA
"Georgia Holt","classification.ores.articletopic/Culture.Media.Media*|995|classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Culture.Biography.Women|749|classification.ores.articletopic/Culture.Media.Music|994|classification.ores.articletopic/Geography.Regions.Americas.North_America|760","Q4348188","nm4917742",NA,NA,"nm0670834",NA
"Tom Cavanagh","classification.ores.articletopic/Culture.Biography.Biography*|926|classification.ores.articletopic/Culture.Media.Media*|651","Q256061","nm146915",NA,NA,"nm0146915",NA
"Premios y nominaciones de Will Smith","classification.ores.articletopic/Culture.Biography.Biography*|579|classification.ores.articletopic/Culture.Media.Films|284|classification.ores.articletopic/Culture.Media.Media*|680|classification.ores.articletopic/History and Society.Society|919","Q3254224","nm0000226","Will Smith","not exact match",NA,NA
"Billy Campbell","classification.ores.articletopic/Culture.Biography.Biography*|714|classification.ores.articletopic/Culture.Media.Media*|959|classification.ores.articletopic/Culture.Media.Television|988","Q553813","nm1004",NA,NA,"nm0001004",NA
"Ernie Lively","classification.ores.articletopic/Culture.Media.Media*|851|classification.ores.articletopic/Culture.Biography.Biography*|387","Q4253122","nm113536",NA,NA,"nm0113536",NA
"Matt Reeves","classification.ores.articletopic/Culture.Media.Films|995|classification.ores.articletopic/Culture.Media.Media*|994|classification.ores.articletopic/Culture.Biography.Biography*|998|recommendation.image_section/exists|1","Q931613","nm716257",NA,NA,"nm0716257",NA
"Ong Seong-wu","classification.ores.articletopic/Culture.Media.Music|672|classification.ores.articletopic/Culture.Media.Media*|960|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|793|classification.ores.articletopic/Culture.Biography.Biography*|974|classification.ores.articletopic/Geography.Regions.Asia.Asia*|803","Q30311753","nm9532818",NA,NA,"nm9186885",NA
"AlRawabi School for Girls","classification.ores.articletopic/Culture.Biography.Biography*|671|classification.ores.articletopic/Culture.Media.Media*|732","Q107604626","nm10183912","Pál Herskovits","not exact match","tt10183912",NA
"Neto Reyno","classification.ores.articletopic/Culture.Media.Media*|989|classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Culture.Media.Music|997|classification.ores.articletopic/Geography.Regions.Americas.North_America|808|classification.oneoff.T301028/mexico","Q56378781","nm2193829","Kyzza Terrazas","not exact match",NA,NA
"Ramón Valdez Urtiz","classification.ores.articletopic/Culture.Biography.Biography*|998|classification.ores.articletopic/Geography.Regions.Americas.North_America|531|classification.ores.articletopic/Culture.Biography.Women|554|classification.oneoff.T301028/mexico","Q105077155","nm0883851","Ramón Valdés","not exact match",NA,NA
"Michael De Santa","classification.ores.articletopic/Geography.Regions.Americas.North_America|859|classification.ores.articletopic/Culture.Media.Media*|644|classification.ores.articletopic/History_and_Society.Politics_and_government|515|classification.ores.articletopic/Culture.Biography.Biography*|982","Q15008050","nm090",NA,NA,NA,NA
"Laura Torres (actriz nacida en 1993)","classification.ores.articletopic/Geography.Regions.Americas.South_America|988|classification.ores.articletopic/Culture.Media.Media*|930|classification.ores.articletopic/Culture.Biography.Biography*|961|recommendation.image/exists|1","Q11146117","nm2986648","Laura Torres","not exact match",NA,NA
"Josefina Echánove","classification.ores.articletopic/Culture.Media.Media*|500|classification.ores.articletopic/Culture.Biography.Biography*|798|classification.ores.articletopic/Geography.Regions.Americas.North_America|808|classification.oneoff.T301028/mexico","Q3545679","nm0248490",NA,NA,"nm0248463",NA
"Eric Douglas","classification.ores.articletopic/Culture.Media.Media*|725|classification.ores.articletopic/Culture.Media.Entertainment|450|classification.ores.articletopic/Culture.Biography.Biography*|969|classification.ores.articletopic/Geography.Regions.Americas.North America|704","Q1294039","nm235040",NA,NA,"nm0235040",NA
"Premios y nominaciones de Denzel Washington","classification.ores.articletopic/Culture.Performing arts|878|classification.ores.articletopic/Culture.Media.Media*|874|classification.ores.articletopic/Culture.Media.Films|996|classification.ores.articletopic/History and Society.Society|831|classification.ores.articletopic/Culture.Biography.Biography*|675","Q17103989","nm0000243","Denzel Washington","not exact match",NA,NA
"Filmografía de Stanley Kubrick","classification.ores.articletopic/Culture.Media.Films|469|classification.ores.articletopic/Culture.Biography.Biography*|517|classification.ores.articletopic/Culture.Media.Media*|961","Q17065472","nm0000040","Stanley Kubrick","not exact match",NA,NA
"Carmen Sánchez Lozano","classification.ores.articletopic/Culture.Biography.Biography*|985|classification.ores.articletopic/Culture.Media.Films|934|classification.ores.articletopic/Culture.Media.Media*|803","Q12156421","nm10211660","Carmen Sánchez","not exact match","nm0209434",NA
"Fernandisco","classification.ores.articletopic/Geography.Regions.Europe.Southern_Europe|771|classification.ores.articletopic/Culture.Media.Radio|953|classification.ores.articletopic/Geography.Regions.Europe.Europe*|760|classification.ores.articletopic/Culture.Biography.Biography*|951|classification.ores.articletopic/Culture.Media.Media*|957","Q5479068","nm2411986","Fernandisco","match",NA,NA
"Mujeres en la música","classification.ores.articletopic/Culture.Media.Media*|975|classification.ores.articletopic/Culture.Biography.Biography*|658|classification.ores.articletopic/Culture.Biography.Women|754|classification.ores.articletopic/Culture.Media.Music|983","Q25095122","nm0320918","Girlschool","not exact match",NA,NA
"Millvina Dean","classification.ores.articletopic/Culture.Biography.Biography*|615","Q234588","nm0212893","Millvina Dean","match",NA,NA
"Conleth Hill","classification.ores.articletopic/Culture.Media.Media*|795|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|966|classification.ores.articletopic/Culture.Media.Music|181|classification.ores.articletopic/Culture.Biography.Biography*|779|classification.ores.articletopic/Geography.Regions.Europe.Europe*|928","Q1126128","nm384152",NA,NA,"nm0384152",NA
"Gad Elmaleh","classification.ores.articletopic/Culture.Biography.Biography*|963|recommendation.image_section/exists|1","Q318991","nm255362",NA,NA,"nm0255362",NA
"Bill Hudson","classification.ores.articletopic/Geography.Regions.Americas.North America|831|classification.ores.articletopic/Culture.Media.Media*|626|classification.ores.articletopic/Culture.Biography.Biography*|893","Q2742575","nm399783",NA,NA,"nm0399783",NA
"Ana Paula Martínez","classification.ores.articletopic/Culture.Media.Media*|731|classification.ores.articletopic/Culture.Biography.Biography*|997|classification.ores.articletopic/Geography.Regions.Americas.North_America|782|classification.ores.articletopic/Culture.Media.Films|718|classification.oneoff.T301028/mexico","Q106732355","nm5805741","Ana Paula Martínez","match",NA,NA
"Sally Hardesty","classification.ores.articletopic/Culture.Media.Media*|966|classification.ores.articletopic/Culture.Media.Films|887|classification.ores.articletopic/Culture.Biography.Biography*|771","Q2463861","nm0045475","David Bachman","not exact match",NA,NA
"Lina Cardona","classification.ores.articletopic/Culture.Media.Television|622|classification.ores.articletopic/Culture.Media.Media*|901|classification.ores.articletopic/Culture.Biography.Biography*|989|classification.ores.articletopic/Geography.Regions.Americas.South_America|982","Q64334948","nm9590993",NA,NA,"nm1851740",NA
"Carlos Kajú","classification.ores.articletopic/Culture.Media.Television|644|classification.ores.articletopic/Culture.Biography.Biography*|969|classification.ores.articletopic/Culture.Media.Media*|962|classification.ores.articletopic/Geography.Regions.Americas.South_America|961","Q102347066","nm1747475","Carlos Kaju","not exact match",NA,NA
"Marsha P. Johnson","classification.ores.articletopic/Culture.Biography.Biography*|718|classification.ores.articletopic/Geography.Regions.Americas.North_America|760|classification.ores.articletopic/History_and_Society.Society|998|recommendation.image_section/exists|1","Q6773400","nm3415406","Otoja Abit","not exact match","nm4584075",NA
"Phil Spencer","classification.ores.articletopic/Culture.Media.Software|808|classification.ores.articletopic/Culture.Media.Media*|997|classification.ores.articletopic/STEM.Technology|817|classification.ores.articletopic/STEM.STEM*|724|classification.ores.articletopic/Culture.Internet_culture|1000|classification.ores.articletopic/Culture.Biography.Biography*|523|classification.ores.articletopic/Culture.Media.Video_games|1000|classification.ores.articletopic/Geography.Regions.Americas.North_America|782","Q16734485","nm2116764","Phil Spencer","match",NA,NA
"Mike Nichols","classification.ores.articletopic/Culture.Media.Media*|887|classification.ores.articletopic/Geography.Regions.Americas.North_America|877|classification.ores.articletopic/Culture.Biography.Biography*|998|classification.ores.articletopic/Culture.Performing_arts|637|classification.ores.articletopic/Culture.Media.Films|867|recommendation.image_section/exists|1","Q51537","nm1566",NA,NA,"nm0001566",NA
"Daniel Johns","classification.ores.articletopic/Culture.Media.Music|340|classification.ores.articletopic/History and Society.Politics and government|990|classification.ores.articletopic/Culture.Media.Media*|663|classification.ores.articletopic/Geography.Regions.Oceania|990|classification.ores.articletopic/Culture.Biography.Biography*|840|recommendation.image_section/exists|1","Q983410","nm1268911",NA,NA,"nm0427835",NA
"Marilyn Burns","classification.ores.articletopic/Culture.Media.Media*|896|classification.ores.articletopic/Culture.Biography.Biography*|985|classification.ores.articletopic/Geography.Regions.Americas.North_America|782|classification.ores.articletopic/Culture.Media.Films|904","Q269698","nm122782",NA,NA,"nm0122782",NA
"Gunnar Hansen","classification.ores.articletopic/Culture.Media.Films|622|classification.ores.articletopic/Culture.Biography.Biography*|986|classification.ores.articletopic/Culture.Media.Media*|629","Q716893","nm360815",NA,NA,"nm0360815",NA
"Boris Kodjoe","classification.ores.articletopic/Culture.Media.Media*|730|classification.ores.articletopic/Culture.Biography.Biography*|841|classification.ores.articletopic/Culture.Media.Television|722|recommendation.image_section/exists|1","Q112167","nm462673",NA,NA,"nm0462673",NA
"Wendy de los Cobos","classification.ores.articletopic/Culture.Biography.Biography*|904|classification.ores.articletopic/Culture.Media.Media*|831|classification.ores.articletopic/Geography.Regions.Americas.North_America|554|classification.ores.articletopic/Culture.Media.Films|718|classification.oneoff.T301028/mexico","Q105624221","nm0167976","Wendy de los Cobos","match",NA,NA
"Vicente Haro","classification.ores.articletopic/Culture.Media.Films|771|classification.ores.articletopic/Culture.Media.Media*|699|classification.ores.articletopic/Culture.Biography.Biography*|966","Q2891165","nm0363710",NA,NA,"nm0036837",NA
"Claudia Liliana González","classification.ores.articletopic/Geography.Regions.Americas.South_America|997|classification.ores.articletopic/Culture.Media.Television|880|classification.ores.articletopic/Culture.Biography.Biography*|899|classification.ores.articletopic/Culture.Media.Media*|938","Q3832371","nm1346285",NA,NA,"nm1348365",NA
"The Shadows","classification.ores.articletopic/Culture.Media.Media*|986|classification.ores.articletopic/Culture.Biography.Biography*|502|classification.ores.articletopic/Culture.Media.Music|993","Q212168","nm0555533","Hank B. Marvin","not exact match",NA,NA
"Andrés Gil","classification.ores.articletopic/Culture.Biography.Biography*|839|classification.ores.articletopic/Culture.Media.Media*|622|classification.oneoff.T301028/argentina","Q13460130","nm2978534",NA,NA,"nm2958027",NA
"Diamond Jackson","classification.ores.articletopic/Culture.Biography.Biography*|998|classification.ores.articletopic/Culture.Media.Films|995|classification.ores.articletopic/Culture.Media.Media*|992|classification.ores.articletopic/Culture.Biography.Women|967|classification.ores.articletopic/Geography.Regions.Americas.North_America|658","Q15220219","nm2356450",NA,NA,"nm1874037",NA
"Premios y nominaciones de Johnny Depp","classification.ores.articletopic/History and Society.Society|787|classification.ores.articletopic/Culture.Biography.Biography*|514","Q6606697","nm0000136","Johnny Depp","not exact match",NA,NA
"Santiago Díaz (escritor)","classification.ores.articletopic/Culture.Biography.Biography*|835","Q110700188","nm1639473","Santiago Díaz","not exact match",NA,NA
"Ben Gazzara","classification.ores.articletopic/Culture.Media.Media*|885|classification.ores.articletopic/Culture.Biography.Biography*|866|classification.ores.articletopic/Culture.Performing arts|892|recommendation.image_section/exists|1","Q296287","nm1262",NA,NA,"nm0001262",NA
"Marisa Berenson","classification.ores.articletopic/Culture.Biography.Biography*|990|classification.ores.articletopic/Culture.Biography.Women|956|classification.ores.articletopic/History and Society.History|327|recommendation.image_section/exists|1","Q285419","nm1943",NA,NA,"nm0001943",NA
"Kim Richards","classification.ores.articletopic/Culture.Media.Television|554|classification.ores.articletopic/Geography.Regions.Americas.North_America|803|classification.ores.articletopic/Culture.Biography.Women|538|classification.ores.articletopic/Culture.Biography.Biography*|993|classification.ores.articletopic/Culture.Media.Media*|817|classification.ores.articletopic/Culture.Media.Films|904|recommendation.image_section/exists|1","Q587156","nm1668",NA,NA,"nm0001668",NA
"Memo Rojas","classification.ores.articletopic/Culture.Sports|967|classification.ores.articletopic/Culture.Biography.Biography*|782|recommendation.image_section/exists|1|classification.oneoff.T301028/mexico","Q891925","nm4525740","Memo Rojas","match",NA,NA
"Felipe Viel","classification.ores.articletopic/Culture.Media.Media*|921|classification.ores.articletopic/Culture.Biography.Biography*|979|classification.ores.articletopic/Culture.Media.Television|672|classification.oneoff.T301028/chile","Q20995039","nm2159171","Martín Cárcamo","not exact match","nm1433008",NA
"Nydia Caro","classification.ores.articletopic/Culture.Media.Media*|993|classification.ores.articletopic/Culture.Biography.Biography*|997|classification.ores.articletopic/Culture.Media.Music|987|classification.ores.articletopic/Culture.Biography.Women|554","Q9051232","nm0138930",NA,NA,"nm0138929",NA
"Carlos Said","classification.ores.articletopic/Culture.Media.Media*|901|classification.ores.articletopic/Culture.Media.Films|777|classification.ores.articletopic/Culture.Biography.Biography*|982|classification.ores.articletopic/Geography.Regions.Americas.North_America|793|classification.oneoff.T301028/mexico","Q107457073","nm10124867","Carlos Said","match",NA,NA
"Agustina Suásquita","classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Culture.Biography.Women|523","Q116972618","nm8570602","Agustina Suasquita","not exact match",NA,NA
"Nyno Vargas","classification.ores.articletopic/Culture.Biography.Biography*|991|classification.ores.articletopic/Culture.Media.Music|986|classification.ores.articletopic/Geography.Regions.Europe.Southern_Europe|956|classification.ores.articletopic/Culture.Media.Media*|938|classification.ores.articletopic/Culture.Biography.Women|760|classification.ores.articletopic/Geography.Regions.Europe.Europe*|731","Q106917054","nm11335982","Nyno Vargas","match",NA,NA
"Mikkey Dee","classification.ores.articletopic/Culture.Biography.Biography*|966|classification.ores.articletopic/Culture.Media.Media*|892|classification.ores.articletopic/Culture.Media.Music|983|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|672","Q282094","nm0962166",NA,NA,"nm4214397",NA
"Jason Mraz","classification.ores.articletopic/Culture.Media.Media*|996|classification.ores.articletopic/Culture.Biography.Biography*|988|classification.ores.articletopic/Culture.Media.Music|999","Q192515","nm610669",NA,NA,"nm0610669",NA
"Chris Hughes","classification.ores.articletopic/Culture.Biography.Biography*|999|classification.ores.articletopic/Geography.Regions.Americas.North_America|600|recommendation.image/exists|1","Q370321","nm2557308","Patrick Mapel","not exact match",NA,NA
"María Elena Duvauchelle","classification.ores.articletopic/Geography.Regions.Americas.South_America|679|classification.ores.articletopic/Culture.Media.Media*|851|classification.ores.articletopic/Culture.Biography.Biography*|600|recommendation.image/exists|1|classification.oneoff.T301028/chile","Q2893623","nm1129854",NA,NA,"nm0245163",NA
"Rob Marshall","classification.ores.articletopic/Culture.Media.Films|652|classification.ores.articletopic/Culture.Media.Media*|761|classification.ores.articletopic/Culture.Biography.Biography*|831|classification.ores.articletopic/History and Society.Society|324","Q353501","nm551128",NA,NA,"nm0551128",NA
"Julieta Bracho","classification.ores.articletopic/Geography.Regions.Americas.North_America|718|classification.ores.articletopic/Culture.Biography.Biography*|926|classification.ores.articletopic/Culture.Media.Media*|919|classification.ores.articletopic/Culture.Media.Television|658|classification.oneoff.T301028/mexico","Q6457175","nm0102748","Julieta Bracho","match",NA,NA
